CPT only copyright 2010 American Medical Association. All rights reserved.,,,,,
,,,,,
"2010 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)",,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-18050,,,,,
DIGESTIVE SYSTEM,45381,TOTAL,77305,7326168.51,5790760.16
DIGESTIVE SYSTEM,45381,80S,N/A,0,0
DIGESTIVE SYSTEM,45381,SG,5027,1128496.74,891284.12
DIGESTIVE SYSTEM,45381,OTHER,72278,6197671.77,4899476.04
DIGESTIVE SYSTEM,45382,TOTAL,24036,7695570.21,6087183.66
DIGESTIVE SYSTEM,45382,80S,N/A,0,0
DIGESTIVE SYSTEM,45382,SG,864,254930.54,200667.92
DIGESTIVE SYSTEM,45382,OTHER,23172,7440639.67,5886515.74
DIGESTIVE SYSTEM,45383,TOTAL,74214,26150511.85,20385104.61
DIGESTIVE SYSTEM,45383,80S,N/A,0,0
DIGESTIVE SYSTEM,45383,SG,4758,1701691.64,1322117.79
DIGESTIVE SYSTEM,45383,OTHER,69456,24448820.21,19062986.82
DIGESTIVE SYSTEM,45384,TOTAL,253856,66118995.43,51340671.55
DIGESTIVE SYSTEM,45384,80S,N/A,0,0
DIGESTIVE SYSTEM,45384,SG,15107,4976932.11,3871773.35
DIGESTIVE SYSTEM,45384,OTHER,238749,61142063.32,47468898.2
DIGESTIVE SYSTEM,45385,TOTAL,921003,304142209.85,236136114.54
DIGESTIVE SYSTEM,45385,80S,N/A,0,0
DIGESTIVE SYSTEM,45385,SG,72003,26706126.56,20675446.63
DIGESTIVE SYSTEM,45385,OTHER,849000,277436083.29,215460667.91
DIGESTIVE SYSTEM,45386,TOTAL,2694,710596.36,552613.31
DIGESTIVE SYSTEM,45386,80S,N/A,0,0
DIGESTIVE SYSTEM,45386,SG,143,49974.14,39090.62
DIGESTIVE SYSTEM,45386,OTHER,2551,660622.22,513522.69
DIGESTIVE SYSTEM,45387,TOTAL,670,236512.34,188366.59
DIGESTIVE SYSTEM,45387,80S,N/A,0,0
DIGESTIVE SYSTEM,45387,SG,N/A,3574.92,2859.93
DIGESTIVE SYSTEM,45387,OTHER,670,232937.42,185506.66
DIGESTIVE SYSTEM,45391,TOTAL,599,153280.21,119854.47
DIGESTIVE SYSTEM,45391,SG,N/A,1507.98,1206.38
DIGESTIVE SYSTEM,45391,OTHER,599,151772.23,118648.09
DIGESTIVE SYSTEM,45392,TOTAL,140,55199.06,43527.46
DIGESTIVE SYSTEM,45392,SG,N/A,565.89,452.71
DIGESTIVE SYSTEM,45392,OTHER,140,54633.17,43074.75
DIGESTIVE SYSTEM,45395,TOTAL,591,844424.35,669011.35
DIGESTIVE SYSTEM,45395,80S,161,47179.56,37495.51
DIGESTIVE SYSTEM,45395,OTHER,430,797244.79,631515.84
DIGESTIVE SYSTEM,45397,TOTAL,211,339514.03,268404.88
DIGESTIVE SYSTEM,45397,80S,54,17064.59,13651.71
DIGESTIVE SYSTEM,45397,OTHER,157,322449.44,254753.17
DIGESTIVE SYSTEM,45400,TOTAL,341,282579.23,222647.11
DIGESTIVE SYSTEM,45400,80S,86,13718.05,10603.99
DIGESTIVE SYSTEM,45400,OTHER,255,268861.18,212043.12
DIGESTIVE SYSTEM,45402,TOTAL,298,332596.66,263142.3
DIGESTIVE SYSTEM,45402,80S,82,18239.55,14301.08
DIGESTIVE SYSTEM,45402,OTHER,216,314357.11,248841.22
DIGESTIVE SYSTEM,45499,TOTAL,40,32234.9,25787.91
DIGESTIVE SYSTEM,45499,80S,N/A,915.71,732.56
DIGESTIVE SYSTEM,45499,OTHER,40,31319.19,25055.35
DIGESTIVE SYSTEM,45500,TOTAL,102,48270.15,37922.54
DIGESTIVE SYSTEM,45500,80S,N/A,123.73,98.98
DIGESTIVE SYSTEM,45500,SG,12,9424.07,7539.23
DIGESTIVE SYSTEM,45500,OTHER,90,38722.35,30284.33
DIGESTIVE SYSTEM,45505,TOTAL,716,399491.24,314949.01
DIGESTIVE SYSTEM,45505,80S,N/A,0,0
DIGESTIVE SYSTEM,45505,SG,N/A,2047.49,915.9
DIGESTIVE SYSTEM,45505,OTHER,716,397443.75,314033.11
DIGESTIVE SYSTEM,45520,TOTAL,238,14899.79,11681.28
DIGESTIVE SYSTEM,45520,OTHER,238,14899.79,11681.28
DIGESTIVE SYSTEM,45540,TOTAL,553,411730.69,325521.12
DIGESTIVE SYSTEM,45540,80S,122,17169.1,13735.23
DIGESTIVE SYSTEM,45540,OTHER,431,394561.59,311785.89
DIGESTIVE SYSTEM,45541,TOTAL,552,411590.24,323512.48
DIGESTIVE SYSTEM,45541,80S,68,8059.26,6447.39
DIGESTIVE SYSTEM,45541,SG,N/A,1389.24,1111.39
DIGESTIVE SYSTEM,45541,OTHER,484,402141.74,315953.7
DIGESTIVE SYSTEM,45550,TOTAL,565,584837.47,464145.15
DIGESTIVE SYSTEM,45550,80S,158,33503.73,26505.89
DIGESTIVE SYSTEM,45550,OTHER,407,551333.74,437639.26
DIGESTIVE SYSTEM,45560,TOTAL,2526,1094304.34,864694.9
DIGESTIVE SYSTEM,45560,80S,436,32079.36,25408.63
DIGESTIVE SYSTEM,45560,SG,N/A,2735.83,2188.66
DIGESTIVE SYSTEM,45560,OTHER,2090,1059489.15,837097.61
DIGESTIVE SYSTEM,45562,TOTAL,123,103046.05,80556.14
DIGESTIVE SYSTEM,45562,80S,12,1324.93,1059.94
DIGESTIVE SYSTEM,45562,OTHER,111,101721.12,79496.2
DIGESTIVE SYSTEM,45563,TOTAL,42,63669.93,50935.93
DIGESTIVE SYSTEM,45563,80S,N/A,1050.16,840.12
DIGESTIVE SYSTEM,45563,OTHER,42,62619.77,50095.81
DIGESTIVE SYSTEM,45800,TOTAL,143,96585.71,76909.83
DIGESTIVE SYSTEM,45800,80S,29,4007.64,3206.11
DIGESTIVE SYSTEM,45800,OTHER,114,92578.07,73703.72
DIGESTIVE SYSTEM,45805,TOTAL,13,15550.02,12440.03
DIGESTIVE SYSTEM,45805,80S,N/A,309.86,247.89
DIGESTIVE SYSTEM,45805,OTHER,13,15240.16,12192.14
DIGESTIVE SYSTEM,45820,TOTAL,67,47398.76,36808.96
DIGESTIVE SYSTEM,45820,80S,12,1928.74,1543.01
DIGESTIVE SYSTEM,45820,OTHER,55,45470.02,35265.95
DIGESTIVE SYSTEM,45825,TOTAL,N/A,4986.18,3988.94
DIGESTIVE SYSTEM,45825,OTHER,N/A,4986.18,3988.94
DIGESTIVE SYSTEM,45900,TOTAL,181,33474.22,26316.74
DIGESTIVE SYSTEM,45900,80S,N/A,57.85,46.28
DIGESTIVE SYSTEM,45900,OTHER,181,33416.37,26270.46
DIGESTIVE SYSTEM,45905,TOTAL,548,130699.21,102950.69
DIGESTIVE SYSTEM,45905,80S,N/A,0,0
DIGESTIVE SYSTEM,45905,SG,16,12056.24,9520.97
DIGESTIVE SYSTEM,45905,OTHER,532,118642.97,93429.72
DIGESTIVE SYSTEM,45910,TOTAL,434,120697.89,94000.28
DIGESTIVE SYSTEM,45910,80S,N/A,0,0
DIGESTIVE SYSTEM,45910,SG,N/A,6318.64,4054.53
DIGESTIVE SYSTEM,45910,OTHER,434,114379.25,89945.75
DIGESTIVE SYSTEM,45915,TOTAL,2352,566112.52,445999.44
DIGESTIVE SYSTEM,45915,80S,N/A,0,0
DIGESTIVE SYSTEM,45915,SG,N/A,4698.48,3758.78
DIGESTIVE SYSTEM,45915,OTHER,2352,561414.04,442240.66
DIGESTIVE SYSTEM,45990,TOTAL,4124,755953.48,598495.49
DIGESTIVE SYSTEM,45990,80S,11,165.35,132.28
DIGESTIVE SYSTEM,45990,SG,N/A,7101.74,5681.4
DIGESTIVE SYSTEM,45990,OTHER,4113,748686.39,592681.81
DIGESTIVE SYSTEM,45999,TOTAL,336,121932.11,96633.63
DIGESTIVE SYSTEM,45999,80S,N/A,768.25,614.59
DIGESTIVE SYSTEM,45999,SG,N/A,0,0
DIGESTIVE SYSTEM,45999,OTHER,336,121163.86,96019.04
DIGESTIVE SYSTEM,46020,TOTAL,773,189853.9,147616.68
DIGESTIVE SYSTEM,46020,80S,N/A,0,0
DIGESTIVE SYSTEM,46020,SG,N/A,5750.34,4600.26
DIGESTIVE SYSTEM,46020,OTHER,773,184103.56,143016.42
DIGESTIVE SYSTEM,46030,TOTAL,227,19693.99,15020.18
DIGESTIVE SYSTEM,46030,SG,N/A,486.94,389.55
DIGESTIVE SYSTEM,46030,OTHER,227,19207.05,14630.63
DIGESTIVE SYSTEM,46040,TOTAL,5820,2288308.18,1789394.63
DIGESTIVE SYSTEM,46040,80S,N/A,0,0
DIGESTIVE SYSTEM,46040,SG,N/A,4008.88,3207.1
DIGESTIVE SYSTEM,46040,OTHER,5820,2284299.3,1786187.53
DIGESTIVE SYSTEM,46045,TOTAL,342,130510.89,103077.8
DIGESTIVE SYSTEM,46045,80S,N/A,0,0
DIGESTIVE SYSTEM,46045,SG,N/A,446.03,356.82
DIGESTIVE SYSTEM,46045,OTHER,342,130064.86,102720.98
DIGESTIVE SYSTEM,46050,TOTAL,3285,411695.89,309558.13
DIGESTIVE SYSTEM,46050,80S,N/A,0,0
DIGESTIVE SYSTEM,46050,SG,N/A,961.16,768.93
DIGESTIVE SYSTEM,46050,OTHER,3285,410734.73,308789.2
DIGESTIVE SYSTEM,46060,TOTAL,1109,494784.02,386090.71
DIGESTIVE SYSTEM,46060,80S,N/A,0,0
DIGESTIVE SYSTEM,46060,SG,N/A,5612.02,4489.61
DIGESTIVE SYSTEM,46060,OTHER,1109,489172,381601.1
DIGESTIVE SYSTEM,46070,TOTAL,N/A,114.92,91.94
DIGESTIVE SYSTEM,46070,OTHER,N/A,114.92,91.94
DIGESTIVE SYSTEM,46080,TOTAL,1993,515700.52,401152.15
DIGESTIVE SYSTEM,46080,80S,N/A,0,0
DIGESTIVE SYSTEM,46080,SG,28,23456.79,18754.11
DIGESTIVE SYSTEM,46080,OTHER,1965,492243.73,382398.04
DIGESTIVE SYSTEM,46083,TOTAL,3343,451743.98,330071.1
DIGESTIVE SYSTEM,46083,SG,N/A,38.21,30.57
DIGESTIVE SYSTEM,46083,OTHER,3343,451705.77,330040.53
DIGESTIVE SYSTEM,46200,TOTAL,2013,722197.28,562901.58
DIGESTIVE SYSTEM,46200,80S,N/A,0,0
DIGESTIVE SYSTEM,46200,SG,52,41923.15,32709.53
DIGESTIVE SYSTEM,46200,OTHER,1961,680274.13,530192.05
DIGESTIVE SYSTEM,46211,TOTAL,N/A,0,0
DIGESTIVE SYSTEM,46211,OTHER,N/A,0,0
DIGESTIVE SYSTEM,46220,TOTAL,1134,192508.86,145796.45
DIGESTIVE SYSTEM,46220,80S,N/A,0,0
DIGESTIVE SYSTEM,46220,SG,17,7392.77,5914.24
DIGESTIVE SYSTEM,46220,OTHER,1117,185116.09,139882.21
DIGESTIVE SYSTEM,46221,TOTAL,64215,13198576.16,10138171.56
DIGESTIVE SYSTEM,46221,80S,N/A,0,0
DIGESTIVE SYSTEM,46221,SG,907,92659.49,71800.21
DIGESTIVE SYSTEM,46221,OTHER,63308,13105916.67,10066371.35
DIGESTIVE SYSTEM,46230,TOTAL,1632,349979.5,269994.74
DIGESTIVE SYSTEM,46230,80S,N/A,0,0
DIGESTIVE SYSTEM,46230,SG,20,14605.85,11684.68
DIGESTIVE SYSTEM,46230,OTHER,1612,335373.65,258310.06
DIGESTIVE SYSTEM,46250,TOTAL,2015,698266.12,543177.11
DIGESTIVE SYSTEM,46250,80S,N/A,0,0
DIGESTIVE SYSTEM,46250,SG,25,18793.74,14266.21
DIGESTIVE SYSTEM,46250,OTHER,1990,679472.38,528910.9
DIGESTIVE SYSTEM,46255,TOTAL,4431,1765499.66,1383020.09
DIGESTIVE SYSTEM,46255,80S,N/A,0,0
DIGESTIVE SYSTEM,46255,SG,82,68832.1,54880.03
DIGESTIVE SYSTEM,46255,OTHER,4349,1696667.56,1328140.06
DIGESTIVE SYSTEM,46257,TOTAL,213,96983.69,74159.63
DIGESTIVE SYSTEM,46257,80S,N/A,0,0
DIGESTIVE SYSTEM,46257,SG,N/A,4188.58,2853.13
DIGESTIVE SYSTEM,46257,OTHER,213,92795.11,71306.5
DIGESTIVE SYSTEM,46258,TOTAL,77,39055.29,30300.06
DIGESTIVE SYSTEM,46258,80S,N/A,55.27,44.22
DIGESTIVE SYSTEM,46258,SG,N/A,849.37,679.5
DIGESTIVE SYSTEM,46258,OTHER,77,38150.65,29576.34
DIGESTIVE SYSTEM,46260,TOTAL,9804,4662237.79,3653813.16
DIGESTIVE SYSTEM,46260,80S,N/A,0,0
DIGESTIVE SYSTEM,46260,SG,142,117434.1,91751.12
DIGESTIVE SYSTEM,46260,OTHER,9662,4544803.69,3562062.04
DIGESTIVE SYSTEM,46261,TOTAL,611,323546.52,253738.81
DIGESTIVE SYSTEM,46261,80S,N/A,0,0
DIGESTIVE SYSTEM,46261,SG,13,11448.56,9158.84
DIGESTIVE SYSTEM,46261,OTHER,598,312097.96,244579.97
DIGESTIVE SYSTEM,46262,TOTAL,243,127625.61,99923.7
DIGESTIVE SYSTEM,46262,80S,N/A,0,0
DIGESTIVE SYSTEM,46262,SG,N/A,5962.67,4646.15
DIGESTIVE SYSTEM,46262,OTHER,243,121662.94,95277.55
DIGESTIVE SYSTEM,46270,TOTAL,1994,828685.82,646015.02
DIGESTIVE SYSTEM,46270,80S,N/A,0,0
DIGESTIVE SYSTEM,46270,SG,21,18541.47,14420.87
DIGESTIVE SYSTEM,46270,OTHER,1973,810144.35,631594.15
DIGESTIVE SYSTEM,46275,TOTAL,1107,483256.43,376478.54
DIGESTIVE SYSTEM,46275,80S,N/A,0,0
DIGESTIVE SYSTEM,46275,SG,15,12339.9,9871.91
DIGESTIVE SYSTEM,46275,OTHER,1092,470916.53,366606.63
DIGESTIVE SYSTEM,46280,TOTAL,1491,679691.29,530863.05
DIGESTIVE SYSTEM,46280,80S,N/A,0,0
DIGESTIVE SYSTEM,46280,SG,16,14371.86,11397.07
DIGESTIVE SYSTEM,46280,OTHER,1475,665319.43,519465.98
DIGESTIVE SYSTEM,46285,TOTAL,190,79614.18,61177.24
DIGESTIVE SYSTEM,46285,80S,N/A,0,0
DIGESTIVE SYSTEM,46285,OTHER,190,79614.18,61177.24
DIGESTIVE SYSTEM,46288,TOTAL,264,130687.98,102868.76
DIGESTIVE SYSTEM,46288,80S,N/A,0,0
DIGESTIVE SYSTEM,46288,OTHER,264,130687.98,102868.76
DIGESTIVE SYSTEM,46320,TOTAL,2894,389955.54,287131.05
DIGESTIVE SYSTEM,46320,80S,N/A,0,0
DIGESTIVE SYSTEM,46320,SG,N/A,557.5,426.18
DIGESTIVE SYSTEM,46320,OTHER,2894,389398.04,286704.87
DIGESTIVE SYSTEM,46500,TOTAL,12707,2521724.38,1954040.44
DIGESTIVE SYSTEM,46500,80S,N/A,0,0
DIGESTIVE SYSTEM,46500,SG,20,1316.8,1053.44
DIGESTIVE SYSTEM,46500,OTHER,12687,2520407.58,1952987
DIGESTIVE SYSTEM,46505,TOTAL,737,189691.38,148564.8
DIGESTIVE SYSTEM,46505,80S,N/A,0,0
DIGESTIVE SYSTEM,46505,OTHER,737,189691.38,148564.8
DIGESTIVE SYSTEM,46600,TOTAL,96918,7159977.11,5293846.63
DIGESTIVE SYSTEM,46600,80S,N/A,0,0
DIGESTIVE SYSTEM,46600,SG,N/A,155.36,105.38
DIGESTIVE SYSTEM,46600,OTHER,96918,7159821.75,5293741.25
DIGESTIVE SYSTEM,46604,TOTAL,4165,2142920.77,1693250.91
DIGESTIVE SYSTEM,46604,SG,N/A,1751.68,1401.35
DIGESTIVE SYSTEM,46604,OTHER,4165,2141169.09,1691849.56
DIGESTIVE SYSTEM,46606,TOTAL,2433,267649.24,205856.08
DIGESTIVE SYSTEM,46606,80S,N/A,0,0
DIGESTIVE SYSTEM,46606,SG,11,1383.84,1107.06
DIGESTIVE SYSTEM,46606,OTHER,2422,266265.4,204749.02
DIGESTIVE SYSTEM,46608,TOTAL,155,21066.81,16610.38
DIGESTIVE SYSTEM,46608,80S,N/A,0,0
DIGESTIVE SYSTEM,46608,OTHER,155,21066.81,16610.38
DIGESTIVE SYSTEM,46610,TOTAL,201,31024.81,24233.69
DIGESTIVE SYSTEM,46610,SG,N/A,2742.04,2193.63
DIGESTIVE SYSTEM,46610,OTHER,201,28282.77,22040.06
DIGESTIVE SYSTEM,46611,TOTAL,349,45842.37,33963.76
DIGESTIVE SYSTEM,46611,OTHER,349,45842.37,33963.76
DIGESTIVE SYSTEM,46612,TOTAL,114,16400.25,12833.9
DIGESTIVE SYSTEM,46612,80S,N/A,0,0
DIGESTIVE SYSTEM,46612,SG,N/A,807.2,645.76
DIGESTIVE SYSTEM,46612,OTHER,114,15593.05,12188.14
DIGESTIVE SYSTEM,46614,TOTAL,1348,133934.76,101097.4
DIGESTIVE SYSTEM,46614,80S,N/A,0,0
DIGESTIVE SYSTEM,46614,SG,N/A,0,0
DIGESTIVE SYSTEM,46614,OTHER,1348,133934.76,101097.4
DIGESTIVE SYSTEM,46615,TOTAL,639,104692.4,79787.61
DIGESTIVE SYSTEM,46615,80S,N/A,0,0
DIGESTIVE SYSTEM,46615,SG,N/A,408.64,326.91
DIGESTIVE SYSTEM,46615,OTHER,639,104283.76,79460.7
DIGESTIVE SYSTEM,46700,TOTAL,599,365983.31,288309.08
DIGESTIVE SYSTEM,46700,80S,N/A,0,0
DIGESTIVE SYSTEM,46700,SG,N/A,5788.7,4088.52
DIGESTIVE SYSTEM,46700,OTHER,599,360194.61,284220.56
DIGESTIVE SYSTEM,46705,TOTAL,N/A,217.34,173.87
DIGESTIVE SYSTEM,46705,80S,N/A,0,0
DIGESTIVE SYSTEM,46705,OTHER,N/A,217.34,173.87
DIGESTIVE SYSTEM,46706,TOTAL,114,22825.12,17784.06
DIGESTIVE SYSTEM,46706,80S,N/A,0,0
DIGESTIVE SYSTEM,46706,SG,N/A,2760.06,2208.04
DIGESTIVE SYSTEM,46706,OTHER,114,20065.06,15576.02
DIGESTIVE SYSTEM,46707,TOTAL,209,102223.99,79458.03
DIGESTIVE SYSTEM,46707,80S,N/A,0,0
DIGESTIVE SYSTEM,46707,OTHER,209,102223.99,79458.03
DIGESTIVE SYSTEM,46710,TOTAL,11,10464.32,8371.46
DIGESTIVE SYSTEM,46710,OTHER,11,10464.32,8371.46
DIGESTIVE SYSTEM,46712,TOTAL,N/A,10803.02,8592.2
DIGESTIVE SYSTEM,46712,80S,N/A,318.51,254.81
DIGESTIVE SYSTEM,46712,OTHER,N/A,10484.51,8337.39
DIGESTIVE SYSTEM,46715,TOTAL,N/A,895.32,716.25
DIGESTIVE SYSTEM,46715,OTHER,N/A,895.32,716.25
DIGESTIVE SYSTEM,46716,TOTAL,N/A,646.04,516.83
DIGESTIVE SYSTEM,46716,80S,N/A,89.75,71.8
DIGESTIVE SYSTEM,46716,OTHER,N/A,556.29,445.03
DIGESTIVE SYSTEM,46730,TOTAL,N/A,1804.7,1443.76
DIGESTIVE SYSTEM,46730,OTHER,N/A,1804.7,1443.76
DIGESTIVE SYSTEM,46740,TOTAL,N/A,3991.61,3193.29
DIGESTIVE SYSTEM,46740,OTHER,N/A,3991.61,3193.29
DIGESTIVE SYSTEM,46742,TOTAL,N/A,0,0
DIGESTIVE SYSTEM,46742,OTHER,N/A,0,0
DIGESTIVE SYSTEM,46744,TOTAL,N/A,13518.9,10815.1
DIGESTIVE SYSTEM,46744,80S,N/A,513.08,410.46
DIGESTIVE SYSTEM,46744,OTHER,N/A,13005.82,10404.64
DIGESTIVE SYSTEM,46750,TOTAL,784,411204.08,320278.65
DIGESTIVE SYSTEM,46750,80S,113,9164.87,7134.04
DIGESTIVE SYSTEM,46750,SG,N/A,793.18,634.54
DIGESTIVE SYSTEM,46750,OTHER,671,401246.03,312510.07
DIGESTIVE SYSTEM,46753,TOTAL,116,62565.75,49917.77
DIGESTIVE SYSTEM,46753,80S,N/A,0,0
DIGESTIVE SYSTEM,46753,SG,N/A,1674.97,1339.97
DIGESTIVE SYSTEM,46753,OTHER,116,60890.78,48577.8
DIGESTIVE SYSTEM,46754,TOTAL,36,7308.82,5692.44
DIGESTIVE SYSTEM,46754,SG,N/A,819.84,581.28
DIGESTIVE SYSTEM,46754,OTHER,36,6488.98,5111.16
DIGESTIVE SYSTEM,46760,TOTAL,25,21182.05,16945.67
DIGESTIVE SYSTEM,46760,80S,N/A,376.81,301.45
DIGESTIVE SYSTEM,46760,OTHER,25,20805.24,16644.22
DIGESTIVE SYSTEM,46761,TOTAL,316,177402.84,140708.62
DIGESTIVE SYSTEM,46761,80S,42,3930.48,3037.8
DIGESTIVE SYSTEM,46761,OTHER,274,173472.36,137670.82
DIGESTIVE SYSTEM,46762,TOTAL,26,21848.51,17354.82
DIGESTIVE SYSTEM,46762,80S,N/A,462.05,369.65
DIGESTIVE SYSTEM,46762,OTHER,26,21386.46,16985.17
DIGESTIVE SYSTEM,46900,TOTAL,1976,386626.57,294463.18
DIGESTIVE SYSTEM,46900,80S,N/A,0,0
DIGESTIVE SYSTEM,46900,OTHER,1976,386626.57,294463.18
DIGESTIVE SYSTEM,46910,TOTAL,1064,169307.04,130084.21
DIGESTIVE SYSTEM,46910,80S,N/A,0,0
DIGESTIVE SYSTEM,46910,SG,N/A,138.38,110.7
DIGESTIVE SYSTEM,46910,OTHER,1064,169168.66,129973.51
DIGESTIVE SYSTEM,46916,TOTAL,992,199926.32,150094.18
DIGESTIVE SYSTEM,46916,OTHER,992,199926.32,150094.18
DIGESTIVE SYSTEM,46917,TOTAL,461,164388.74,129503.5
DIGESTIVE SYSTEM,46917,80S,N/A,0,0
DIGESTIVE SYSTEM,46917,SG,N/A,4880.84,3904.68
DIGESTIVE SYSTEM,46917,OTHER,461,159507.9,125598.82
DIGESTIVE SYSTEM,46922,TOTAL,2286,461419.35,361148.04
DIGESTIVE SYSTEM,46922,80S,N/A,0,0
DIGESTIVE SYSTEM,46922,SG,44,29240.56,23392.44
DIGESTIVE SYSTEM,46922,OTHER,2242,432178.79,337755.6
DIGESTIVE SYSTEM,46924,TOTAL,2617,787833.38,614990.58
DIGESTIVE SYSTEM,46924,80S,N/A,0,0
DIGESTIVE SYSTEM,46924,SG,29,20489.14,15887.44
DIGESTIVE SYSTEM,46924,OTHER,2588,767344.24,599103.14
DIGESTIVE SYSTEM,46930,TOTAL,25370,4176851.67,3181357.35
DIGESTIVE SYSTEM,46930,80S,N/A,0,0
DIGESTIVE SYSTEM,46930,SG,158,10669.67,8030.93
DIGESTIVE SYSTEM,46930,OTHER,25212,4166182,3173326.42
DIGESTIVE SYSTEM,46934,TOTAL,N/A,0,0
DIGESTIVE SYSTEM,46934,OTHER,N/A,0,0
DIGESTIVE SYSTEM,46936,TOTAL,N/A,0,0
DIGESTIVE SYSTEM,46936,OTHER,N/A,0,0
DIGESTIVE SYSTEM,46940,TOTAL,474,96213.12,74332.62
DIGESTIVE SYSTEM,46940,OTHER,474,96213.12,74332.62
DIGESTIVE SYSTEM,46942,TOTAL,270,54959.56,42917.44
DIGESTIVE SYSTEM,46942,OTHER,270,54959.56,42917.44
DIGESTIVE SYSTEM,46945,TOTAL,1610,348475.69,272060.46
DIGESTIVE SYSTEM,46945,80S,N/A,0,0
DIGESTIVE SYSTEM,46945,SG,19,2078.33,1460.51
DIGESTIVE SYSTEM,46945,OTHER,1591,346397.36,270599.95
DIGESTIVE SYSTEM,46946,TOTAL,2158,474221.32,369074.96
DIGESTIVE SYSTEM,46946,80S,N/A,0,0
DIGESTIVE SYSTEM,46946,SG,74,35733.51,28021.51
DIGESTIVE SYSTEM,46946,OTHER,2084,438487.81,341053.45
DIGESTIVE SYSTEM,46947,TOTAL,4078,1880711.92,1480502.58
DIGESTIVE SYSTEM,46947,80S,N/A,0,0
DIGESTIVE SYSTEM,46947,SG,52,60784.42,47772.52
DIGESTIVE SYSTEM,46947,OTHER,4026,1819927.5,1432730.06
DIGESTIVE SYSTEM,46999,TOTAL,336,68533.03,54381.32
DIGESTIVE SYSTEM,46999,80S,N/A,113.58,90.87
DIGESTIVE SYSTEM,46999,SG,N/A,0,0
DIGESTIVE SYSTEM,46999,OTHER,336,68419.45,54290.45
DIGESTIVE SYSTEM,47000,TOTAL,53733,5806634.66,4517323.83
DIGESTIVE SYSTEM,47000,80S,N/A,0,0
DIGESTIVE SYSTEM,47000,SG,160,56587.74,43933.73
DIGESTIVE SYSTEM,47000,OTHER,53573,5750046.92,4473390.1
DIGESTIVE SYSTEM,47001,TOTAL,6757,678418.4,536900.85
DIGESTIVE SYSTEM,47001,80S,N/A,0,0
DIGESTIVE SYSTEM,47001,SG,N/A,0,0
DIGESTIVE SYSTEM,47001,OTHER,6757,678418.4,536900.85
DIGESTIVE SYSTEM,47010,TOTAL,392,310708.77,247556.85
DIGESTIVE SYSTEM,47010,80S,80,11924.35,9539.46
DIGESTIVE SYSTEM,47010,OTHER,312,298784.42,238017.39
DIGESTIVE SYSTEM,47011,TOTAL,2991,559372.4,443128.54
DIGESTIVE SYSTEM,47011,80S,N/A,0,0
DIGESTIVE SYSTEM,47011,OTHER,2991,559372.4,443128.54
DIGESTIVE SYSTEM,47015,TOTAL,83,60552.85,48305.92
DIGESTIVE SYSTEM,47015,80S,15,1850.47,1344.07
DIGESTIVE SYSTEM,47015,OTHER,68,58702.38,46961.85
DIGESTIVE SYSTEM,47100,TOTAL,6422,2870689.34,2283926.66
DIGESTIVE SYSTEM,47100,80S,1187,93203.88,73991.85
DIGESTIVE SYSTEM,47100,SG,N/A,0,0
DIGESTIVE SYSTEM,47100,OTHER,5235,2777485.46,2209934.81
DIGESTIVE SYSTEM,47120,TOTAL,2995,5107162.36,4057775.06
DIGESTIVE SYSTEM,47120,80S,661,216882.51,172983.87
DIGESTIVE SYSTEM,47120,OTHER,2334,4890279.85,3884791.19
DIGESTIVE SYSTEM,47122,TOTAL,270,738340.9,590399.92
DIGESTIVE SYSTEM,47122,80S,58,30507.3,24310.94
DIGESTIVE SYSTEM,47122,OTHER,212,707833.6,566088.98
DIGESTIVE SYSTEM,47125,TOTAL,425,1011324.71,803438.3
DIGESTIVE SYSTEM,47125,80S,81,38031.62,30425.3
DIGESTIVE SYSTEM,47125,OTHER,344,973293.09,773013
DIGESTIVE SYSTEM,47130,TOTAL,695,1806424.48,1441558.39
DIGESTIVE SYSTEM,47130,80S,151,78343.37,62550.66
DIGESTIVE SYSTEM,47130,OTHER,544,1728081.11,1379007.73
DIGESTIVE SYSTEM,47133,TOTAL,N/A,0,0
DIGESTIVE SYSTEM,47133,80S,N/A,0,0
DIGESTIVE SYSTEM,47133,OTHER,N/A,0,0
DIGESTIVE SYSTEM,47135,TOTAL,2107,6637947.24,5277656.34
DIGESTIVE SYSTEM,47135,80S,657,506410.39,403859.43
DIGESTIVE SYSTEM,47135,OTHER,1450,6131536.85,4873796.91
DIGESTIVE SYSTEM,47140,TOTAL,N/A,0,0
DIGESTIVE SYSTEM,47140,OTHER,N/A,0,0
DIGESTIVE SYSTEM,47141,TOTAL,N/A,14580.75,13591.1
DIGESTIVE SYSTEM,47141,80S,N/A,1344.65,1208.15
DIGESTIVE SYSTEM,47141,OTHER,N/A,13236.1,12382.95
DIGESTIVE SYSTEM,47142,TOTAL,48,127169.15,103749.4
DIGESTIVE SYSTEM,47142,80S,17,11441.77,9463.24
DIGESTIVE SYSTEM,47142,OTHER,31,115727.38,94286.16
DIGESTIVE SYSTEM,47143,TOTAL,1273,282464.73,224825.57
DIGESTIVE SYSTEM,47143,80S,216,9402.65,7522.22
DIGESTIVE SYSTEM,47143,OTHER,1057,273062.08,217303.35
DIGESTIVE SYSTEM,47144,TOTAL,N/A,1113.54,890.83
