CPT only copyright 2010 American Medical Association. All rights reserved.,,,,,
,,,,,
"2010 Part B National Summary Data File
Code Range: 01) Anesthesia (00000 - 09999)",,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-1609,,,,,
ANESTHESIA,00634,TOTAL,N/A,813.79,651.03
ANESTHESIA,00634,AA,N/A,545.47,436.37
ANESTHESIA,00634,QK,N/A,268.32,214.66
ANESTHESIA,00635,TOTAL,5558,639462.74,504646.07
ANESTHESIA,00635,AA,846,129573.99,102025.37
ANESTHESIA,00635,AD,42,3664.4,2931.49
ANESTHESIA,00635,QK,1450,104803.12,82509.11
ANESTHESIA,00635,QZ,1536,279315.72,220406.83
ANESTHESIA,00635,OTHER,1684,122105.51,96773.27
ANESTHESIA,00640,TOTAL,1115,136763.91,107452.37
ANESTHESIA,00640,AA,353,55598.98,43896.33
ANESTHESIA,00640,AD,N/A,180.93,144.75
ANESTHESIA,00640,QK,208,19559.61,15493.81
ANESTHESIA,00640,QZ,242,31454.71,24117.52
ANESTHESIA,00640,OTHER,312,29969.68,23799.96
ANESTHESIA,00670,TOTAL,153647,66504759.98,52681033.8
ANESTHESIA,00670,AA,45530,28584066.41,22606290.65
ANESTHESIA,00670,AD,799,78499.21,61740.93
ANESTHESIA,00670,QK,44706,13819106.18,10934955.4
ANESTHESIA,00670,QZ,16937,9977353.4,7916214.58
ANESTHESIA,00670,OTHER,45675,14045734.78,11161832.24
ANESTHESIA,00700,TOTAL,15694,2250114.65,1777469.01
ANESTHESIA,00700,AA,4265,878381.9,694830.11
ANESTHESIA,00700,AD,64,5294.77,4186.51
ANESTHESIA,00700,QK,3854,410479.79,323510.19
ANESTHESIA,00700,QZ,2184,400472.95,315835.49
ANESTHESIA,00700,OTHER,5327,555485.24,439106.71
ANESTHESIA,00702,TOTAL,1058,142945.34,112222.51
ANESTHESIA,00702,AA,366,66367.22,51823.73
ANESTHESIA,00702,AD,N/A,432.92,346.34
ANESTHESIA,00702,QK,208,18557.06,14640.57
ANESTHESIA,00702,QZ,191,30813.58,24089.62
ANESTHESIA,00702,OTHER,293,26774.56,21322.25
ANESTHESIA,00730,TOTAL,1255,197878.72,156252.69
ANESTHESIA,00730,AA,333,73634.14,57965.66
ANESTHESIA,00730,AD,N/A,590.84,472.66
ANESTHESIA,00730,QK,318,36750.52,29144.99
ANESTHESIA,00730,QZ,167,37464.76,29601.66
ANESTHESIA,00730,OTHER,437,49438.46,39067.72
ANESTHESIA,00740,TOTAL,1237687,147470401.77,116428853.55
ANESTHESIA,00740,AA,381835,61261689.09,48423660.18
ANESTHESIA,00740,AD,2873,230078.14,181444.82
ANESTHESIA,00740,QK,251594,20440065.03,16116142.86
ANESTHESIA,00740,QZ,256640,37823105.38,29813028.42
ANESTHESIA,00740,OTHER,344745,27715464.13,21894577.27
ANESTHESIA,00750,TOTAL,25022,3515287.56,2748296.29
ANESTHESIA,00750,AA,6754,1338901.25,1047872.32
ANESTHESIA,00750,AD,117,9410.81,7087.38
ANESTHESIA,00750,QK,6633,660331.3,514216.96
ANESTHESIA,00750,QZ,3774,732241.86,571029.65
ANESTHESIA,00750,OTHER,7744,774402.34,608089.98
ANESTHESIA,00752,TOTAL,44990,9552356.16,7508170.4
ANESTHESIA,00752,AA,12376,3725735.38,2928726.37
ANESTHESIA,00752,AD,177,14700.41,11616.01
ANESTHESIA,00752,QK,12244,1890587.2,1479117.6
ANESTHESIA,00752,QZ,6224,1788160.68,1406358.85
ANESTHESIA,00752,OTHER,13969,2133172.49,1682351.57
ANESTHESIA,00754,TOTAL,73,13207.16,10220.11
ANESTHESIA,00754,AA,13,3826.58,2984.79
ANESTHESIA,00754,QK,19,2400.22,1724.77
ANESTHESIA,00754,QZ,N/A,1703.03,1362.43
ANESTHESIA,00754,OTHER,41,5277.33,4148.12
ANESTHESIA,00756,TOTAL,387,128728.26,101841.34
ANESTHESIA,00756,AA,166,67967.69,54106.05
ANESTHESIA,00756,AD,N/A,341.08,207.66
ANESTHESIA,00756,QK,69,14860.97,11490.18
ANESTHESIA,00756,QZ,61,25642.9,20514.31
ANESTHESIA,00756,OTHER,91,19915.62,15523.14
ANESTHESIA,00770,TOTAL,18217,8883600.57,7052318.27
ANESTHESIA,00770,AA,6298,4420999.26,3509632.44
ANESTHESIA,00770,AD,78,6131.46,4905.21
ANESTHESIA,00770,QK,4874,1689044.69,1338232.35
ANESTHESIA,00770,QZ,1515,953523.5,758484.55
ANESTHESIA,00770,OTHER,5452,1813901.66,1441063.72
ANESTHESIA,00790,TOTAL,526875,127487424.4,100902167.06
ANESTHESIA,00790,AA,151995,52542029.47,41586152.91
ANESTHESIA,00790,AD,2440,208112.99,162822.14
ANESTHESIA,00790,QK,133901,23364877.18,18451627.19
ANESTHESIA,00790,QZ,70927,22681752.61,17950022.6
ANESTHESIA,00790,OTHER,167612,28690652.15,22751542.22
ANESTHESIA,00792,TOTAL,4391,2146477.77,1701809.67
ANESTHESIA,00792,AA,1650,1157989.11,917950.8
ANESTHESIA,00792,AD,N/A,750.53,600.43
ANESTHESIA,00792,QK,1273,448809.9,355570.2
ANESTHESIA,00792,QZ,169,109022.42,86879.04
ANESTHESIA,00792,OTHER,1299,429905.81,340809.2
ANESTHESIA,00794,TOTAL,7399,3617050.69,2874491.66
ANESTHESIA,00794,AA,2564,1827124.69,1450103.9
ANESTHESIA,00794,AD,28,2169.82,1626.11
ANESTHESIA,00794,QK,2249,795227.78,632598.61
ANESTHESIA,00794,QZ,376,250667.7,199115.23
ANESTHESIA,00794,OTHER,2182,741860.7,591047.81
ANESTHESIA,00796,TOTAL,1540,1761245.43,1395982.62
ANESTHESIA,00796,AA,993,1380639.62,1092795.01
ANESTHESIA,00796,AD,N/A,162.52,130.02
ANESTHESIA,00796,QK,209,146571.37,116732.43
ANESTHESIA,00796,QZ,19,25405.53,20324.45
ANESTHESIA,00796,OTHER,319,208466.39,166000.71
ANESTHESIA,00797,TOTAL,23280,7206621.18,5674274.76
ANESTHESIA,00797,AA,6488,2924539.18,2302416.44
ANESTHESIA,00797,AD,72,8075.87,6263.33
ANESTHESIA,00797,QK,6868,1587613.74,1246135.74
ANESTHESIA,00797,QZ,2256,944017.73,744710.96
ANESTHESIA,00797,OTHER,7596,1742374.66,1374748.29
ANESTHESIA,00800,TOTAL,24699,3238390.09,2555554.89
ANESTHESIA,00800,AA,6869,1293205.84,1021157.74
ANESTHESIA,00800,AD,111,9137.09,7245.77
ANESTHESIA,00800,QK,6652,632611.89,497021.86
ANESTHESIA,00800,QZ,2964,531735.04,419936.93
ANESTHESIA,00800,OTHER,8103,771700.23,610192.59
ANESTHESIA,00802,TOTAL,2204,551002.03,431189.91
ANESTHESIA,00802,AA,533,202366.14,158589.47
ANESTHESIA,00802,AD,N/A,674.56,539.64
ANESTHESIA,00802,QK,694,133808.05,104111.04
ANESTHESIA,00802,QZ,187,65555.42,51191.83
ANESTHESIA,00802,OTHER,790,148597.86,116757.93
ANESTHESIA,00810,TOTAL,1433685,176828540.1,138045080.49
ANESTHESIA,00810,AA,430473,69366809.53,54329318.9
ANESTHESIA,00810,AD,2451,204344.58,159364.24
ANESTHESIA,00810,QK,270508,21630675.62,16850965.45
ANESTHESIA,00810,QZ,378423,57646100.07,44837748.75
ANESTHESIA,00810,OTHER,351830,27980610.3,21867683.15
ANESTHESIA,00820,TOTAL,1962,309387.76,244166.3
ANESTHESIA,00820,AA,547,125148.38,98485.16
ANESTHESIA,00820,AD,N/A,694.48,555.59
ANESTHESIA,00820,QK,474,55512.68,43701.29
ANESTHESIA,00820,QZ,199,41884.78,33255.38
ANESTHESIA,00820,OTHER,742,86147.44,68168.88
ANESTHESIA,00830,TOTAL,139542,21209915.11,16601187.49
ANESTHESIA,00830,AA,41115,8737269.95,6843074.26
ANESTHESIA,00830,AD,561,47549.43,36519.03
ANESTHESIA,00830,QK,35314,3757416.48,2935246.39
ANESTHESIA,00830,QZ,20181,4160625.95,3253572.1
ANESTHESIA,00830,OTHER,42371,4507053.3,3532775.71
ANESTHESIA,00832,TOTAL,30296,6352946.44,4993831.57
ANESTHESIA,00832,AA,8073,2363665.28,1858220.06
ANESTHESIA,00832,AD,128,10572.09,7963.27
ANESTHESIA,00832,QK,8068,1249155.99,978263.88
ANESTHESIA,00832,QZ,4499,1276581.15,1002900.51
ANESTHESIA,00832,OTHER,9528,1452971.93,1146483.85
ANESTHESIA,00834,TOTAL,N/A,4001.23,2754.27
ANESTHESIA,00834,AA,N/A,672.49,215.27
ANESTHESIA,00834,AD,N/A,0,0
ANESTHESIA,00834,QK,N/A,741.07,592.86
ANESTHESIA,00834,QZ,N/A,1773.98,1295.18
ANESTHESIA,00834,OTHER,N/A,813.69,650.96
ANESTHESIA,00836,TOTAL,11,6440.84,4886.64
ANESTHESIA,00836,AA,11,2979.76,2241.81
ANESTHESIA,00836,QK,N/A,645.22,516.16
ANESTHESIA,00836,QZ,N/A,1961.16,1444.92
ANESTHESIA,00836,OTHER,N/A,854.7,683.75
ANESTHESIA,00840,TOTAL,258857,59357640.6,46842231.79
ANESTHESIA,00840,AA,71678,23184967.13,18291492.39
ANESTHESIA,00840,AD,1084,93011.49,72386.53
ANESTHESIA,00840,QK,63854,10766553.68,8479304.74
ANESTHESIA,00840,QZ,34810,10909419.7,8607256.11
ANESTHESIA,00840,OTHER,87431,14403688.6,11391792.02
ANESTHESIA,00842,TOTAL,13,5082.2,4097.49
ANESTHESIA,00842,AA,13,2949.58,2359.67
ANESTHESIA,00842,QK,N/A,491.4,424.85
ANESTHESIA,00842,QZ,N/A,497.05,397.64
ANESTHESIA,00842,OTHER,N/A,1144.17,915.33
ANESTHESIA,00844,TOTAL,5818,2038430.74,1616963.34
ANESTHESIA,00844,AA,1583,803923.52,638380.64
ANESTHESIA,00844,AD,38,3081.42,2465.12
ANESTHESIA,00844,QK,1638,437050.2,346032.16
ANESTHESIA,00844,QZ,678,311002.49,246671.11
ANESTHESIA,00844,OTHER,1881,483373.11,383414.31
ANESTHESIA,00846,TOTAL,9630,3119219.28,2477284.3
ANESTHESIA,00846,AA,2789,1330400.96,1055886.61
ANESTHESIA,00846,AD,47,4069.06,3191.3
ANESTHESIA,00846,QK,2928,725804.14,575580.24
ANESTHESIA,00846,QZ,580,257949.16,204689.58
ANESTHESIA,00846,OTHER,3286,800995.96,637936.57
ANESTHESIA,00848,TOTAL,756,380402.52,302778.36
ANESTHESIA,00848,AA,245,169207.23,134678.69
ANESTHESIA,00848,AD,N/A,329.67,263.73
ANESTHESIA,00848,QK,229,88118.18,69923.11
ANESTHESIA,00848,QZ,58,38583.25,30866.63
ANESTHESIA,00848,OTHER,224,84164.19,67046.2
ANESTHESIA,00851,TOTAL,2320,359681.45,276880.45
ANESTHESIA,00851,AA,428,99115.9,76377.04
ANESTHESIA,00851,AD,N/A,620.72,448.09
ANESTHESIA,00851,QK,673,77996.47,59851.19
ANESTHESIA,00851,QZ,415,90655.03,69504.57
ANESTHESIA,00851,OTHER,804,91293.33,70699.56
ANESTHESIA,00860,TOTAL,83888,16606621.81,13089224.4
ANESTHESIA,00860,AA,22172,6335543.19,4994410.4
ANESTHESIA,00860,AD,464,39576.14,30895.66
ANESTHESIA,00860,QK,23829,3497761.99,2746258.04
ANESTHESIA,00860,QZ,10885,2892324.95,2280027.47
ANESTHESIA,00860,OTHER,26538,3841415.54,3037632.83
ANESTHESIA,00862,TOTAL,51136,14607912.79,11648984.92
ANESTHESIA,00862,AA,13943,5979278.66,4773768.99
ANESTHESIA,00862,AD,236,22072.47,17343.24
ANESTHESIA,00862,QK,15783,3386066.74,2696799.31
ANESTHESIA,00862,QZ,4416,1685481.86,1339793.17
ANESTHESIA,00862,OTHER,16758,3535013.06,2821280.21
ANESTHESIA,00864,TOTAL,6009,2861094.23,2276305.47
ANESTHESIA,00864,AA,1533,1125457.14,894472.31
ANESTHESIA,00864,AD,27,2202.7,1762.17
ANESTHESIA,00864,QK,1998,744440.61,591445.3
ANESTHESIA,00864,QZ,384,247450.64,197333.67
ANESTHESIA,00864,OTHER,2067,741543.14,591292.02
ANESTHESIA,00865,TOTAL,26588,8784010.97,6933847.34
ANESTHESIA,00865,AA,6905,3376363.32,2662602.13
ANESTHESIA,00865,AD,114,10054.04,7748.05
ANESTHESIA,00865,QK,8294,2072648.71,1634107.4
ANESTHESIA,00865,QZ,2573,1175966.92,928285.64
ANESTHESIA,00865,OTHER,8702,2148977.98,1701104.12
ANESTHESIA,00866,TOTAL,1808,689395.25,546093.8
ANESTHESIA,00866,AA,592,333603.45,263522.17
ANESTHESIA,00866,AD,N/A,320.42,256.33
ANESTHESIA,00866,QK,531,147069.99,116659.89
ANESTHESIA,00866,QZ,125,60427.27,47897.35
ANESTHESIA,00866,OTHER,560,147974.12,117758.06
ANESTHESIA,00868,TOTAL,12741,5523655.63,4362101.46
ANESTHESIA,00868,AA,4712,2939060.36,2320305.06
ANESTHESIA,00868,AD,52,5342.39,4228.41
ANESTHESIA,00868,QK,3800,1209068.84,953373.55
ANESTHESIA,00868,QZ,346,200050.28,157662.5
ANESTHESIA,00868,OTHER,3831,1170133.76,926531.94
ANESTHESIA,00870,TOTAL,1172,214369.37,169430.8
ANESTHESIA,00870,AA,408,100662.51,79757.36
ANESTHESIA,00870,AD,N/A,666.64,468.79
ANESTHESIA,00870,QK,234,29723.09,23397.82
ANESTHESIA,00870,QZ,201,41610.16,32938.46
ANESTHESIA,00870,OTHER,329,41706.97,32868.37
ANESTHESIA,00872,TOTAL,5364,991172.96,781175.2
ANESTHESIA,00872,AA,1893,490486.47,386574.41
ANESTHESIA,00872,AD,30,2369.4,1827.99
ANESTHESIA,00872,QK,1140,145418.8,113887.15
ANESTHESIA,00872,QZ,589,145140.55,114572.27
ANESTHESIA,00872,OTHER,1712,207757.74,164313.38
ANESTHESIA,00873,TOTAL,63501,8901163.6,7011179.53
ANESTHESIA,00873,AA,17589,3531854.94,2778056.61
ANESTHESIA,00873,AD,337,28375,22565.8
ANESTHESIA,00873,QK,16634,1624041.25,1278403.82
ANESTHESIA,00873,QZ,9087,1792828.43,1413113.52
ANESTHESIA,00873,OTHER,19854,1924063.98,1519039.78
ANESTHESIA,00880,TOTAL,9417,4679797.19,3718706.99
ANESTHESIA,00880,AA,3332,2352926.31,1869207.26
ANESTHESIA,00880,AD,46,4176.95,3341.53
ANESTHESIA,00880,QK,2284,803348.18,638273.29
ANESTHESIA,00880,QZ,801,507642.3,404028.97
ANESTHESIA,00880,OTHER,2954,1011703.45,803855.94
ANESTHESIA,00882,TOTAL,3922,848094.01,672740.49
ANESTHESIA,00882,AA,989,321288.09,255544.55
ANESTHESIA,00882,AD,N/A,399.95,319.97
ANESTHESIA,00882,QK,866,140292.25,110806.77
ANESTHESIA,00882,QZ,411,129012.72,102482.25
ANESTHESIA,00882,OTHER,1656,257101,203586.95
ANESTHESIA,00902,TOTAL,106878,15147641.7,11863592
ANESTHESIA,00902,AA,31895,6195702.1,4853678.28
ANESTHESIA,00902,AD,379,31544.46,24308.38
ANESTHESIA,00902,QK,26195,2657811.33,2077622.84
ANESTHESIA,00902,QZ,16573,3063537.27,2396425.58
ANESTHESIA,00902,OTHER,31836,3199046.54,2511556.92
ANESTHESIA,00904,TOTAL,4002,1031247.84,814714.53
ANESTHESIA,00904,AA,1047,401054.85,315816.39
ANESTHESIA,00904,AD,25,2207.4,1765.91
ANESTHESIA,00904,QK,1215,237931.03,188189.19
ANESTHESIA,00904,QZ,361,129331.8,102500.03
ANESTHESIA,00904,OTHER,1354,260722.76,206443.01
ANESTHESIA,00906,TOTAL,2895,395877.41,312034.85
ANESTHESIA,00906,AA,764,151645.95,119714.99
ANESTHESIA,00906,AD,13,1447.79,1097.72
ANESTHESIA,00906,QK,878,90298.87,70581.67
ANESTHESIA,00906,QZ,286,53751.16,42629.52
ANESTHESIA,00906,OTHER,954,98733.64,78010.95
ANESTHESIA,00908,TOTAL,432,124144.64,97983.67
ANESTHESIA,00908,AA,108,41809.18,32787.92
ANESTHESIA,00908,AD,N/A,582.68,466.13
ANESTHESIA,00908,QK,103,23317.66,18161.27
ANESTHESIA,00908,QZ,75,27313.16,21670.87
ANESTHESIA,00908,OTHER,146,31121.96,24897.48
ANESTHESIA,00910,TOTAL,335281,33224745.21,26161233.68
ANESTHESIA,00910,AA,88562,12628163,9952977.98
ANESTHESIA,00910,AD,2066,169856.66,133828.45
ANESTHESIA,00910,QK,85285,6145227.15,4825111.45
ANESTHESIA,00910,QZ,47253,6239647.37,4913545.56
ANESTHESIA,00910,OTHER,112115,8041851.03,6335770.24
ANESTHESIA,00912,TOTAL,109542,15706566.04,12419957.97
ANESTHESIA,00912,AA,33097,6716054.16,5313807.45
ANESTHESIA,00912,AD,413,33612.74,26595.61
ANESTHESIA,00912,QK,29079,2980379.19,2351675.69
ANESTHESIA,00912,QZ,12786,2482474.01,1959796.18
ANESTHESIA,00912,OTHER,34167,3494045.94,2768083.04
ANESTHESIA,00914,TOTAL,109825,18601975.54,14687799.59
ANESTHESIA,00914,AA,34171,8040607.65,6348934.83
ANESTHESIA,00914,AD,428,35764.49,28167.08
ANESTHESIA,00914,QK,27700,3271913.35,2578979.95
ANESTHESIA,00914,QZ,15569,3504791.96,2767737.28
ANESTHESIA,00914,OTHER,31957,3748898.09,2963980.45
ANESTHESIA,00916,TOTAL,1668,256220.39,203473.2
ANESTHESIA,00916,AA,423,92101.39,72993.04
ANESTHESIA,00916,AD,N/A,175.08,140.07
ANESTHESIA,00916,QK,395,42940.46,34227
ANESTHESIA,00916,QZ,230,51752.9,40912.93
ANESTHESIA,00916,OTHER,620,69250.56,55200.16
ANESTHESIA,00918,TOTAL,64484,9827746.39,7754320.98
ANESTHESIA,00918,AA,18451,4015153.95,3165426.52
ANESTHESIA,00918,AD,267,21621.04,17033.59
ANESTHESIA,00918,QK,16501,1815773.94,1430429.02
ANESTHESIA,00918,QZ,7862,1641945.31,1295218.94
ANESTHESIA,00918,OTHER,21403,2333252.15,1846212.91
ANESTHESIA,00920,TOTAL,40440,4960322.78,3887281.58
ANESTHESIA,00920,AA,10850,1888337.94,1481414.36
ANESTHESIA,00920,AD,265,23175.95,17937.28
ANESTHESIA,00920,QK,10383,924400.23,722550.89
ANESTHESIA,00920,QZ,5952,963595.67,753663.61
ANESTHESIA,00920,OTHER,12990,1160812.99,911715.44
ANESTHESIA,00921,TOTAL,163,16788.29,12266.42
ANESTHESIA,00921,AA,33,5130.16,3891.31
ANESTHESIA,00921,AD,N/A,0,0
ANESTHESIA,00921,QK,40,2982.79,2072.48
ANESTHESIA,00921,QZ,23,3316.34,2239.18
ANESTHESIA,00921,OTHER,67,5359,4063.45
ANESTHESIA,00922,TOTAL,86,16975.59,13251.61
ANESTHESIA,00922,AA,39,9446.2,7352.12
ANESTHESIA,00922,QK,17,2200.92,1760.73
ANESTHESIA,00922,QZ,N/A,1329.87,939.89
ANESTHESIA,00922,OTHER,30,3998.6,3198.87
ANESTHESIA,00924,TOTAL,34,7157.33,5683.26
ANESTHESIA,00924,AA,18,3931.75,3102.79
ANESTHESIA,00924,QK,N/A,516.42,413.13
ANESTHESIA,00924,QZ,N/A,1059.26,847.42
ANESTHESIA,00924,OTHER,16,1649.9,1319.92
ANESTHESIA,00926,TOTAL,1493,224848.19,177555.28
ANESTHESIA,00926,AA,453,93676.19,74145.54
ANESTHESIA,00926,AD,N/A,542.02,433.62
ANESTHESIA,00926,QK,361,38258.24,30201.56
ANESTHESIA,00926,QZ,241,46499.47,36590.82
ANESTHESIA,00926,OTHER,438,45872.27,36183.74
ANESTHESIA,00928,TOTAL,83,16663.63,13234.09
ANESTHESIA,00928,AA,19,4841.31,3873.05
ANESTHESIA,00928,AD,N/A,78.96,63.17
ANESTHESIA,00928,QK,31,4427.52,3445.22
ANESTHESIA,00928,QZ,N/A,2602.02,2081.61
ANESTHESIA,00928,OTHER,33,4713.82,3771.04
ANESTHESIA,00930,TOTAL,342,51168.74,39807.35
ANESTHESIA,00930,AA,90,18331.67,14115.1
ANESTHESIA,00930,AD,N/A,155.48,124.38
ANESTHESIA,00930,QK,81,8976.21,6911.34
ANESTHESIA,00930,QZ,42,9890.66,7765.12
ANESTHESIA,00930,OTHER,129,13814.72,10891.41
ANESTHESIA,00932,TOTAL,147,32786.43,26105.1
ANESTHESIA,00932,AA,51,15012.12,11885.68
ANESTHESIA,00932,AD,N/A,252.92,202.34
ANESTHESIA,00932,QK,37,6098.9,4879.1
ANESTHESIA,00932,QZ,18,5281.88,4225.5
ANESTHESIA,00932,OTHER,41,6140.61,4912.48
ANESTHESIA,00934,TOTAL,24,9071.7,7257.34
ANESTHESIA,00934,AA,N/A,3192.52,2554.01
ANESTHESIA,00934,QK,12,2960.25,2368.19
ANESTHESIA,00934,QZ,N/A,525.84,420.67
ANESTHESIA,00934,OTHER,12,2393.09,1914.47
ANESTHESIA,00936,TOTAL,11,2810.03,2248.03
ANESTHESIA,00936,AA,N/A,251.56,201.25
ANESTHESIA,00936,QK,N/A,303.19,242.55
ANESTHESIA,00936,QZ,N/A,309.42,247.54
ANESTHESIA,00936,OTHER,11,1945.86,1556.69
ANESTHESIA,00938,TOTAL,10482,1978695.21,1551562.76
ANESTHESIA,00938,AA,2627,748033.18,587660.85
ANESTHESIA,00938,AD,114,15743.92,12423.42
ANESTHESIA,00938,QK,3129,436429.33,340601.78
ANESTHESIA,00938,QZ,1118,295055.48,230872.35
ANESTHESIA,00938,OTHER,3494,483433.3,380004.36
ANESTHESIA,00940,TOTAL,41445,4313521.72,3371692.49
ANESTHESIA,00940,AA,11290,1699482.43,1330932.95
ANESTHESIA,00940,AD,183,15251.23,11815.72
ANESTHESIA,00940,QK,10610,785412.05,612351.8
ANESTHESIA,00940,QZ,5601,786838.49,612492.39
ANESTHESIA,00940,OTHER,13761,1026537.52,804099.63
ANESTHESIA,00942,TOTAL,28831,4836709.9,3788615.51
ANESTHESIA,00942,AA,7111,1705263.85,1336815.73
ANESTHESIA,00942,AD,135,10842.07,8533.54
ANESTHESIA,00942,QK,7911,977468.58,764180.31
ANESTHESIA,00942,QZ,4428,1014730.08,793333.65
ANESTHESIA,00942,OTHER,9246,1128405.32,885752.28
ANESTHESIA,00944,TOTAL,25274,6145314.45,4835950.26
ANESTHESIA,00944,AA,6538,2287721.42,1800515.97
ANESTHESIA,00944,AD,143,11664.5,9112.59
ANESTHESIA,00944,QK,7062,1256346.76,985954.25
ANESTHESIA,00944,QZ,3648,1192614.23,938142.32
ANESTHESIA,00944,OTHER,7883,1396967.54,1102225.13
ANESTHESIA,00948,TOTAL,281,32964.46,24940.26
ANESTHESIA,00948,AA,71,12348.27,9231.92
ANESTHESIA,00948,AD,N/A,210.43,168.34
ANESTHESIA,00948,QK,59,4825.94,3429.25
ANESTHESIA,00948,QZ,34,5060.57,3881.58
ANESTHESIA,00948,OTHER,117,10519.25,8229.17
ANESTHESIA,00950,TOTAL,13,4435.95,3478.59
ANESTHESIA,00950,AA,13,2441.18,1952.94
ANESTHESIA,00950,QK,N/A,218.05,174.44
ANESTHESIA,00950,QZ,N/A,1365.09,1092.07
ANESTHESIA,00950,OTHER,N/A,411.63,259.14
ANESTHESIA,00952,TOTAL,59140,6728529.91,5280841.46
ANESTHESIA,00952,AA,15781,2610053.05,2046622.83
ANESTHESIA,00952,AD,183,15039.11,11789.8
ANESTHESIA,00952,QK,16489,1358704.1,1064430.49
ANESTHESIA,00952,QZ,7174,1146718.15,901364.78
ANESTHESIA,00952,OTHER,19513,1598015.5,1256633.56
ANESTHESIA,01112,TOTAL,12522,1496566.06,1174078.11
ANESTHESIA,01112,AA,3379,586730.85,463792.24
ANESTHESIA,01112,AD,35,2943.51,2354.74
ANESTHESIA,01112,QK,3080,258637.97,202005.11
ANESTHESIA,01112,QZ,2249,336162.06,260501.07
ANESTHESIA,01112,OTHER,3779,312091.67,245424.95
ANESTHESIA,01120,TOTAL,5456,1130692.17,893826.71
ANESTHESIA,01120,AA,1558,471770.7,372822.32
ANESTHESIA,01120,AD,15,1179.53,943.62
ANESTHESIA,01120,QK,1518,237892.72,187913.44
ANESTHESIA,01120,QZ,557,149769.25,118419.91
ANESTHESIA,01120,OTHER,1808,270079.97,213727.42
ANESTHESIA,01130,TOTAL,11,2801.41,2241.1
ANESTHESIA,01130,AA,N/A,639.51,511.6
ANESTHESIA,01130,QK,N/A,417.9,334.31
ANESTHESIA,01130,QZ,N/A,782.58,626.07
ANESTHESIA,01130,OTHER,11,961.42,769.12
ANESTHESIA,01140,TOTAL,47,23919.45,19135.57
ANESTHESIA,01140,AA,12,9522.81,7618.24
ANESTHESIA,01140,QK,15,6537.46,5229.98
ANESTHESIA,01140,OTHER,20,7859.18,6287.35
ANESTHESIA,01150,TOTAL,366,143279.18,114323.07
ANESTHESIA,01150,AA,110,61956.57,49264.89
ANESTHESIA,01150,AD,N/A,67.38,53.9
ANESTHESIA,01150,QK,130,39988.04,31990.48
ANESTHESIA,01150,QZ,N/A,3990.48,3192.38
ANESTHESIA,01150,OTHER,126,37276.71,29821.42
ANESTHESIA,01160,TOTAL,3212,319320.01,250476.34
ANESTHESIA,01160,AA,811,106497.2,84105.01
ANESTHESIA,01160,AD,N/A,483.88,387.09
ANESTHESIA,01160,QK,562,40389.9,31632.97
ANESTHESIA,01160,QZ,1057,118812.81,91960.27
ANESTHESIA,01160,OTHER,782,53136.22,42391
ANESTHESIA,01170,TOTAL,897,250027.34,197778.17
ANESTHESIA,01170,AA,268,107442.24,84967.59
ANESTHESIA,01170,AD,N/A,727.66,582.12
ANESTHESIA,01170,QK,266,54153.57,42245.94
ANESTHESIA,01170,QZ,80,31399,25002.35
ANESTHESIA,01170,OTHER,283,56304.87,44980.17
ANESTHESIA,01173,TOTAL,1716,665284.4,525988.8
ANESTHESIA,01173,AA,457,255907.06,201501.25
ANESTHESIA,01173,AD,14,1284.11,1027.27
ANESTHESIA,01173,QK,552,169198.46,134095.68
ANESTHESIA,01173,QZ,121,74395.71,58738.21
ANESTHESIA,01173,OTHER,572,164499.06,130626.39
ANESTHESIA,01180,TOTAL,N/A,567.51,440.47
ANESTHESIA,01180,AA,N/A,118.46,94.77
ANESTHESIA,01180,QK,N/A,270.07,216.05
ANESTHESIA,01180,OTHER,N/A,178.98,129.65
ANESTHESIA,01190,TOTAL,N/A,1570.21,1256.16
ANESTHESIA,01190,AA,N/A,1020.92,816.73
ANESTHESIA,01190,QK,N/A,96.08,76.86
ANESTHESIA,01190,QZ,N/A,453.21,362.57
ANESTHESIA,01200,TOTAL,19723,2040833.67,1604906.1
ANESTHESIA,01200,AA,6257,885227.5,697484.04
ANESTHESIA,01200,AD,55,4446.29,3444.08
ANESTHESIA,01200,QK,3773,271155.13,212148.93
ANESTHESIA,01200,QZ,3019,406490.48,319618.52
ANESTHESIA,01200,OTHER,6619,473514.27,372210.53
ANESTHESIA,01202,TOTAL,2024,351527.24,274263.11
ANESTHESIA,01202,AA,543,135127.84,105885.7
ANESTHESIA,01202,AD,N/A,700.75,560.57
ANESTHESIA,01202,QK,528,63975.75,49188.55
ANESTHESIA,01202,QZ,302,74057.03,58092.12
ANESTHESIA,01202,OTHER,651,77665.87,60536.17
ANESTHESIA,01210,TOTAL,109768,23737619.46,18801795.65
ANESTHESIA,01210,AA,34144,10224488.46,8107022.39
ANESTHESIA,01210,AD,380,32623.39,25746.64
ANESTHESIA,01210,QK,23053,3469673.47,2738670.49
ANESTHESIA,01210,QZ,16089,4641122.23,3673687.01
ANESTHESIA,01210,OTHER,36102,5369711.91,4256669.12
ANESTHESIA,01212,TOTAL,465,150593.17,119666.21
ANESTHESIA,01212,AA,123,60923.34,48273.05
ANESTHESIA,01212,AD,N/A,330.96,264.77
