CPT only copyright 2010 American Medical Association. All rights reserved.,,,,,
,,,,,
"2010 Part B National Summary Data File
Code Range: 16) Procedures/Professional Services (G0000 - G9999)",,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-1165,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
PROCEDURES/PROFESSIONAL SERVICES,G8370,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8371,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8371,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8372,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8372,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8373,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8373,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8374,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8374,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8375,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8375,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8376,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8376,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8377,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8377,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8378,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8378,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8379,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8379,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8380,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8380,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8381,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8381,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8382,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8382,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8383,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8383,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8384,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8384,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8385,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8385,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8387,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8387,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8388,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8388,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8389,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8389,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8390,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8390,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8391,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8391,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8395,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8395,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8396,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8396,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8397,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8397,26,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8397,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8398,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8398,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8399,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8399,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8400,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8400,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8401,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8401,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8402,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8402,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8403,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8403,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8404,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8404,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8405,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8405,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8406,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8406,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8407,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8407,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8408,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8408,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8409,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8409,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8410,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8410,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8415,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8415,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8416,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8416,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8417,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8417,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8418,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8418,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8419,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8419,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8420,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8420,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8421,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8421,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8422,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8422,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8423,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8423,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8424,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8424,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8425,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8425,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8426,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8426,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8427,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8427,TC,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8427,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8428,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8428,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8429,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8429,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8430,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8430,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8431,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8431,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8432,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8432,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8433,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8433,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8434,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8434,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8435,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8435,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8436,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8436,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8437,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8437,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8438,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8438,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8439,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8439,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8440,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8440,TC,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8440,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8441,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8441,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8442,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8442,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8443,TOTAL,389,44.38,34.51
PROCEDURES/PROFESSIONAL SERVICES,G8443,GLOBL,389,44.38,34.51
PROCEDURES/PROFESSIONAL SERVICES,G8445,TOTAL,452,42.18,34.53
PROCEDURES/PROFESSIONAL SERVICES,G8445,26,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8445,GLOBL,452,42.18,34.53
PROCEDURES/PROFESSIONAL SERVICES,G8446,TOTAL,146,32.15,25.12
PROCEDURES/PROFESSIONAL SERVICES,G8446,GLOBL,146,32.15,25.12
PROCEDURES/PROFESSIONAL SERVICES,G8447,TOTAL,N/A,0.01,0.01
PROCEDURES/PROFESSIONAL SERVICES,G8447,GLOBL,N/A,0.01,0.01
PROCEDURES/PROFESSIONAL SERVICES,G8448,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8448,26,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8448,TC,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8448,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8449,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8449,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8450,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8450,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8451,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8451,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8452,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8452,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8453,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8453,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8454,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8454,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8455,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8455,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8456,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8456,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8457,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8457,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8458,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8458,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8459,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8459,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8460,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8460,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8461,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8461,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8462,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8462,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8463,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8463,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8464,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8464,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8465,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8465,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8466,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8466,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8467,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8467,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8468,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8468,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8469,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8469,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8470,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8470,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8471,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8471,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8472,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8472,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8473,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8473,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8474,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8474,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8475,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8475,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8476,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8476,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8477,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8477,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8478,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8478,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8479,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8479,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8480,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8480,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8481,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8481,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8482,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8482,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8483,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8483,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8484,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8484,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8485,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8485,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8486,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8486,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8487,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8487,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8488,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8488,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8489,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8489,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8490,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8490,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8491,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8491,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8492,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8492,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8493,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8493,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8494,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8494,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8495,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8495,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8496,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8496,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8497,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8497,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8498,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8498,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8499,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8499,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8500,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8500,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8501,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8501,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8502,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8502,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8504,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8504,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8505,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8505,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8506,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8506,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8507,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8507,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8508,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8508,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8509,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8509,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8510,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8510,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8511,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8511,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8513,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8513,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8517,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8517,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8518,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8518,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8519,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8519,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8520,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8520,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8524,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8524,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8525,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8525,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8526,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8526,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8529,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8529,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8530,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8530,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8531,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8531,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8532,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8532,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8533,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8533,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8534,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8534,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8535,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8535,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8536,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8536,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8537,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8537,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8538,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8538,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8539,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8539,TC,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8539,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8540,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8540,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8541,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8541,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8542,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8542,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8543,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8543,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8544,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8544,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8545,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8545,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8546,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8546,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8547,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8547,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8548,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8548,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8549,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8549,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8550,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8550,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8551,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8551,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8552,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8552,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8553,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8553,26,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8553,GLOBL,N/A,0,0
