CPT only copyright 2014 American Medical Association. All rights reserved.,,,,,,
"""2014 Part B National Summary Data File
Code Range: 04) Path/Lab (80000 - 89999)"" ",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-3221 ,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
PATH/LAB,84285,GLOBL,16,457.63,448.43,
PATH/LAB,84285,TOTAL,16,457.63,448.43,
PATH/LAB,84295,26,N/A,0,0,
PATH/LAB,84295,GLOBL,365843,699267.06,681876.41,
PATH/LAB,84295,TOTAL,365843,699267.06,681876.41,
PATH/LAB,84300,26,N/A,0,0,
PATH/LAB,84300,GLOBL,94751,620675.17000000004,607467.24,
PATH/LAB,84300,TOTAL,94751,620675.17000000004,607467.24,
PATH/LAB,84302,GLOBL,6003,39727.79,38921.83,
PATH/LAB,84302,TOTAL,6003,39727.79,38921.83,
PATH/LAB,84305,GLOBL,42199,1064251.31,1040048.64,
PATH/LAB,84305,TOTAL,42199,1064251.31,1040048.64,
PATH/LAB,84307,GLOBL,242,5980,5840.21,
PATH/LAB,84307,TOTAL,242,5980,5840.21,
PATH/LAB,84311,26,N/A,0,0,
PATH/LAB,84311,GLOBL,1555865,14818873.6,14435802.720000001,
PATH/LAB,84311,TOTAL,1555865,14818873.6,14435802.720000001,
PATH/LAB,84315,GLOBL,59449,198437.32,194197.29,
PATH/LAB,84315,TOTAL,59449,198437.32,194197.29,
PATH/LAB,84375,GLOBL,473,12652.75,12397.33,
PATH/LAB,84375,TOTAL,473,12652.75,12397.33,
PATH/LAB,84376,GLOBL,387,2867.32,2797.05,
PATH/LAB,84376,TOTAL,387,2867.32,2797.05,
PATH/LAB,84377,GLOBL,169,1248.0999999999999,1223.0999999999999,
PATH/LAB,84377,TOTAL,169,1248.0999999999999,1223.0999999999999,
PATH/LAB,84378,GLOBL,166953,2601929.21,2548611.7200000002,
PATH/LAB,84378,TOTAL,166953,2601929.21,2548611.7200000002,
PATH/LAB,84379,GLOBL,N/A,157.30000000000001,154.19999999999999,
PATH/LAB,84379,TOTAL,N/A,157.30000000000001,154.19999999999999,
PATH/LAB,84392,GLOBL,42084,271866.38,266128.59000000003,
PATH/LAB,84392,TOTAL,42084,271866.38,266128.59000000003,
PATH/LAB,84402,GLOBL,324995,11216179.27,10957826.439999999,
PATH/LAB,84402,TOTAL,324995,11216179.27,10957826.439999999,
PATH/LAB,84403,26,N/A,0,0,
PATH/LAB,84403,GLOBL,1147764,40123365,39147426.829999998,
PATH/LAB,84403,TOTAL,1147764,40123365,39147426.829999998,
PATH/LAB,84425,26,N/A,0,0,
PATH/LAB,84425,GLOBL,65637,1771867.29,1731851.23,
PATH/LAB,84425,TOTAL,65637,1771867.29,1731851.23,
PATH/LAB,84430,GLOBL,366,5064.1400000000003,4891.9399999999996,
PATH/LAB,84430,TOTAL,366,5064.1400000000003,4891.9399999999996,
PATH/LAB,84431,GLOBL,24776,568099.78,556629.56000000006,
PATH/LAB,84431,TOTAL,24776,568099.78,556629.56000000006,
PATH/LAB,84432,GLOBL,84875,1842388.05,1800343.66,
PATH/LAB,84432,TOTAL,84875,1842388.05,1800343.66,
PATH/LAB,84436,26,N/A,0,0,
PATH/LAB,84436,GLOBL,1709658,15766887.1,15422538.57,
PATH/LAB,84436,TOTAL,1709658,15766887.1,15422538.57,
PATH/LAB,84437,GLOBL,291,2500.41,2443.59,
PATH/LAB,84437,TOTAL,291,2500.41,2443.59,
PATH/LAB,84439,26,N/A,0,0,
PATH/LAB,84439,TC,N/A,0,0,
PATH/LAB,84439,GLOBL,4741182,57984984.310000002,56652263.719999999,
PATH/LAB,84439,TOTAL,4741182,57984984.310000002,56652263.719999999,
PATH/LAB,84442,GLOBL,17176,345529.21,337907.02,
PATH/LAB,84442,TOTAL,17176,345529.21,337907.02,
PATH/LAB,84443,26,N/A,0,0,
PATH/LAB,84443,TC,N/A,0,0,
PATH/LAB,84443,GLOBL,15258399,348936790.10000002,341396909.05000001,
PATH/LAB,84443,TOTAL,15258399,348936790.10000002,341396909.05000001,
PATH/LAB,84445,GLOBL,22822,1526832.76,1492984.28,
PATH/LAB,84445,TOTAL,22822,1526832.76,1492984.28,
PATH/LAB,84446,GLOBL,27570,531835.46,520016.56,
PATH/LAB,84446,TOTAL,27570,531835.46,520016.56,
PATH/LAB,84449,GLOBL,818,18954.7,18532.52,
PATH/LAB,84449,TOTAL,818,18954.7,18532.52,
PATH/LAB,84450,26,N/A,0,0,
PATH/LAB,84450,GLOBL,1476540,3748211.98,3660378.53,
PATH/LAB,84450,TOTAL,1476540,3748211.98,3660378.53,
PATH/LAB,84460,26,N/A,0,0,
PATH/LAB,84460,GLOBL,2644867,11282686.84,11043927.92,
PATH/LAB,84460,TOTAL,2644867,11282686.84,11043927.92,
PATH/LAB,84466,26,N/A,0,0,
PATH/LAB,84466,GLOBL,227601,3850826.81,3762781.04,
PATH/LAB,84466,TOTAL,227601,3850826.81,3762781.04,
PATH/LAB,84478,26,N/A,0,0,
PATH/LAB,84478,GLOBL,462741,1464666.67,1433514.64,
PATH/LAB,84478,TOTAL,462741,1464666.67,1433514.64,
PATH/LAB,84479,26,N/A,0,0,
PATH/LAB,84479,GLOBL,894091,7704795.8700000001,7535267.5,
PATH/LAB,84479,TOTAL,894091,7704795.8700000001,7535267.5,
PATH/LAB,84480,26,N/A,0,0,
PATH/LAB,84480,GLOBL,896515,17138782,16765031.76,
PATH/LAB,84480,TOTAL,896515,17138782,16765031.76,
PATH/LAB,84481,26,N/A,0,0,
PATH/LAB,84481,GLOBL,1104854,24547005.300000001,23994903.149999999,
PATH/LAB,84481,TOTAL,1104854,24547005.300000001,23994903.149999999,
PATH/LAB,84482,GLOBL,53298,1121712.8400000001,1097267.77,
PATH/LAB,84482,TOTAL,53298,1121712.8400000001,1097267.77,
PATH/LAB,84484,26,N/A,0,0,
PATH/LAB,84484,GLOBL,169214,2227100.0099999998,2173810.7400000002,
PATH/LAB,84484,TOTAL,169214,2227100.0099999998,2173810.7400000002,
PATH/LAB,84485,GLOBL,N/A,10.25,10.039999999999999,
PATH/LAB,84485,TOTAL,N/A,10.25,10.039999999999999,
PATH/LAB,84488,GLOBL,N/A,9.9600000000000009,9.76,
PATH/LAB,84488,TOTAL,N/A,9.9600000000000009,9.76,
PATH/LAB,84490,GLOBL,451,4674.1499999999996,4579.5,
PATH/LAB,84490,TOTAL,451,4674.1499999999996,4579.5,
PATH/LAB,84510,GLOBL,214,3020.43,2960.81,
PATH/LAB,84510,TOTAL,214,3020.43,2960.81,
PATH/LAB,84512,GLOBL,924,9361.36,9153.64,
PATH/LAB,84512,TOTAL,924,9361.36,9153.64,
PATH/LAB,84520,26,N/A,0,0,
PATH/LAB,84520,GLOBL,1132607,2289036.4900000002,2236749.7200000002,
PATH/LAB,84520,TOTAL,1132607,2289036.4900000002,2236749.7200000002,
PATH/LAB,84525,GLOBL,700,3598,3523.56,
PATH/LAB,84525,TOTAL,700,3598,3523.56,
PATH/LAB,84540,26,N/A,0,0,
PATH/LAB,84540,GLOBL,37211,240253.45,235254.74,
PATH/LAB,84540,TOTAL,37211,240253.45,235254.74,
PATH/LAB,84545,GLOBL,1493,13086.6,12713.11,
PATH/LAB,84545,TOTAL,1493,13086.6,12713.11,
PATH/LAB,84550,26,N/A,0,0,
PATH/LAB,84550,GLOBL,3386345,12665078.050000001,12383276.470000001,
PATH/LAB,84550,TOTAL,3386345,12665078.050000001,12383276.470000001,
PATH/LAB,84560,GLOBL,56295,362144.48,354377.42,
PATH/LAB,84560,TOTAL,56295,362144.48,354377.42,
PATH/LAB,84578,GLOBL,13,57.59,48.95,
PATH/LAB,84578,TOTAL,13,57.59,48.95,
PATH/LAB,84580,GLOBL,N/A,9.68,9.49,
PATH/LAB,84580,TOTAL,N/A,9.68,9.49,
PATH/LAB,84583,GLOBL,28,192.08,188.16,
PATH/LAB,84583,TOTAL,28,192.08,188.16,
PATH/LAB,84585,GLOBL,11516,242430.26,237238.62,
PATH/LAB,84585,TOTAL,11516,242430.26,237238.62,
PATH/LAB,84586,GLOBL,1363,36253.03,35494.04,
PATH/LAB,84586,TOTAL,1363,36253.03,35494.04,
PATH/LAB,84588,GLOBL,1480,67664.86,66121.77,
PATH/LAB,84588,TOTAL,1480,67664.86,66121.77,
PATH/LAB,84590,GLOBL,31009,489565.64,478525.51,
PATH/LAB,84590,TOTAL,31009,489565.64,478525.51,
PATH/LAB,84591,GLOBL,5182,81823.3,80046.67,
PATH/LAB,84591,TOTAL,5182,81823.3,80046.67,
PATH/LAB,84597,GLOBL,7999,108629.97,106355.77,
PATH/LAB,84597,TOTAL,7999,108629.97,106355.77,
PATH/LAB,84600,GLOBL,5231,113572.82,110172.7,
PATH/LAB,84600,TOTAL,5231,113572.82,110172.7,
PATH/LAB,84620,GLOBL,95,1534.33,1490.99,
PATH/LAB,84620,TOTAL,95,1534.33,1490.99,
PATH/LAB,84630,26,N/A,0,0,
PATH/LAB,84630,GLOBL,54617,836451.24,818035.12,
PATH/LAB,84630,TOTAL,54617,836451.24,818035.12,
PATH/LAB,84681,GLOBL,183836,4885820.3099999996,4776134.3499999996,
PATH/LAB,84681,TOTAL,183836,4885820.3099999996,4776134.3499999996,
PATH/LAB,84702,26,N/A,0,0,
PATH/LAB,84702,GLOBL,12701,227540.86,222382.3,
PATH/LAB,84702,TOTAL,12701,227540.86,222382.3,
PATH/LAB,84703,26,N/A,0,0,
PATH/LAB,84703,GLOBL,17241,174662.74,169882.17,
PATH/LAB,84703,TOTAL,17241,174662.74,169882.17,
PATH/LAB,84704,GLOBL,777,15873.19,15556.38,
PATH/LAB,84704,TOTAL,777,15873.19,15556.38,
PATH/LAB,84830,GLOBL,N/A,73.400000000000006,71.95,
PATH/LAB,84830,TOTAL,N/A,73.400000000000006,71.95,
PATH/LAB,84999,GLOBL,62193,88652568.870000005,86759243.870000005,
PATH/LAB,84999,TOTAL,62193,88652568.870000005,86759243.870000005,
PATH/LAB,85002,GLOBL,1184,6951.66,6773.58,
PATH/LAB,85002,TOTAL,1184,6951.66,6773.58,
PATH/LAB,85004,26,N/A,0,0,
PATH/LAB,85004,GLOBL,52702,442829.34,432513.29,
PATH/LAB,85004,TOTAL,52702,442829.34,432513.29,
PATH/LAB,85007,26,N/A,0,0,
PATH/LAB,85007,GLOBL,396457,1840300.77,1797426.57,
PATH/LAB,85007,TOTAL,396457,1840300.77,1797426.57,
PATH/LAB,85008,26,N/A,0,0,
PATH/LAB,85008,GLOBL,7051,33035.19,32326.12,
PATH/LAB,85008,TOTAL,7051,33035.19,32326.12,
PATH/LAB,85009,GLOBL,1587,8058.37,7875.28,
PATH/LAB,85009,TOTAL,1587,8058.37,7875.28,
PATH/LAB,85013,TC,N/A,0,0,
PATH/LAB,85013,GLOBL,23528,75806.990000000005,73993.09,
PATH/LAB,85013,TOTAL,23528,75806.990000000005,73993.09,
PATH/LAB,85014,26,N/A,0,0,
PATH/LAB,85014,GLOBL,424234,1365135.86,1335594.17,
PATH/LAB,85014,TOTAL,424234,1365135.86,1335594.17,
PATH/LAB,85018,26,N/A,0,0,
PATH/LAB,85018,TC,N/A,0,0,
PATH/LAB,85018,GLOBL,661814,2128033.02,2078907.61,
PATH/LAB,85018,TOTAL,661814,2128033.02,2078907.61,
PATH/LAB,85025,26,N/A,0,0,
PATH/LAB,85025,TC,N/A,0,0,
PATH/LAB,85025,GLOBL,30462224,319321273.66000003,311966264.81,
PATH/LAB,85025,TOTAL,30462224,319321273.66000003,311966264.81,
PATH/LAB,85027,26,N/A,0,0,
PATH/LAB,85027,GLOBL,3547747,30815761.079999998,30095967.870000001,
PATH/LAB,85027,TOTAL,3547747,30815761.079999998,30095967.870000001,
PATH/LAB,85032,26,N/A,0,0,
PATH/LAB,85032,GLOBL,1576,9251.06,9061.9500000000007,
PATH/LAB,85032,TOTAL,1576,9251.06,9061.9500000000007,
PATH/LAB,85041,GLOBL,20530,82632.19,80755.429999999993,
PATH/LAB,85041,TOTAL,20530,82632.19,80755.429999999993,
PATH/LAB,85044,GLOBL,56373,329996.79999999999,322377.83,
PATH/LAB,85044,TOTAL,56373,329996.79999999999,322377.83,
PATH/LAB,85045,26,N/A,0,0,
PATH/LAB,85045,GLOBL,360803,1965150.11,1921701.32,
PATH/LAB,85045,TOTAL,360803,1965150.11,1921701.32,
PATH/LAB,85046,26,N/A,0,0,
PATH/LAB,85046,GLOBL,39865,301681.48,294500.25,
PATH/LAB,85046,TOTAL,39865,301681.48,294500.25,
PATH/LAB,85048,26,N/A,0,0,
PATH/LAB,85048,GLOBL,75124,258768.08,252364.92,
PATH/LAB,85048,TOTAL,75124,258768.08,252364.92,
PATH/LAB,85049,26,N/A,0,0,
PATH/LAB,85049,GLOBL,49191,299721.65999999997,293009.82,
PATH/LAB,85049,TOTAL,49191,299721.65999999997,293009.82,
PATH/LAB,85055,GLOBL,3714,125209.91,121639.38,
PATH/LAB,85055,TOTAL,3714,125209.91,121639.38,
PATH/LAB,85060,26,N/A,0,0,
PATH/LAB,85060,TC,N/A,0,0,
PATH/LAB,85060,GLOBL,170048,4215851.3899999997,3252713.55,
PATH/LAB,85060,TOTAL,170048,4215851.3899999997,3252713.55,
PATH/LAB,85097,26,N/A,0,0,
PATH/LAB,85097,TC,N/A,0,0,
PATH/LAB,85097,GLOBL,140325,8691101.6300000008,6750772.7199999997,
PATH/LAB,85097,TOTAL,140325,8691101.6300000008,6750772.7199999997,
PATH/LAB,85130,GLOBL,3026,30476.12,29870.86,
PATH/LAB,85130,TOTAL,3026,30476.12,29870.86,
PATH/LAB,85170,GLOBL,N/A,4.9400000000000004,4.84,
PATH/LAB,85170,TOTAL,N/A,4.9400000000000004,4.84,
PATH/LAB,85175,GLOBL,N/A,0,0,
PATH/LAB,85175,TOTAL,N/A,0,0,
PATH/LAB,85210,GLOBL,2682,26905.63,26165.88,
PATH/LAB,85210,TOTAL,2682,26905.63,26165.88,
PATH/LAB,85220,GLOBL,1565,37482.92,36558.769999999997,
PATH/LAB,85220,TOTAL,1565,37482.92,36558.769999999997,
PATH/LAB,85230,GLOBL,1155,28044.65,27343.48,
PATH/LAB,85230,TOTAL,1155,28044.65,27343.48,
PATH/LAB,85240,26,N/A,0,0,
PATH/LAB,85240,GLOBL,11350,259040.19,252760.41,
PATH/LAB,85240,TOTAL,11350,259040.19,252760.41,
PATH/LAB,85244,GLOBL,323,7581.96,7417.12,
PATH/LAB,85244,TOTAL,323,7581.96,7417.12,
PATH/LAB,85245,GLOBL,6715,208215.67,203783.27,
PATH/LAB,85245,TOTAL,6715,208215.67,203783.27,
PATH/LAB,85246,GLOBL,4682,145242.47,141485.85,
PATH/LAB,85246,TOTAL,4682,145242.47,141485.85,
PATH/LAB,85247,GLOBL,1960,61104.62,59584.49,
PATH/LAB,85247,TOTAL,1960,61104.62,59584.49,
PATH/LAB,85250,GLOBL,3004,77650.55,75915.19,
PATH/LAB,85250,TOTAL,3004,77650.55,75915.19,
PATH/LAB,85260,GLOBL,1638,39791.760000000002,38852.730000000003,
PATH/LAB,85260,TOTAL,1638,39791.760000000002,38852.730000000003,
PATH/LAB,85270,GLOBL,3103,75514.83,73727.539999999994,
PATH/LAB,85270,TOTAL,3103,75514.83,73727.539999999994,
PATH/LAB,85280,GLOBL,1755,46251.35,45188.4,
PATH/LAB,85280,TOTAL,1755,46251.35,45188.4,
PATH/LAB,85290,GLOBL,265,5693.92,5532.4,
PATH/LAB,85290,TOTAL,265,5693.92,5532.4,
PATH/LAB,85291,GLOBL,241,2920.29,2821,
PATH/LAB,85291,TOTAL,241,2920.29,2821,
PATH/LAB,85292,GLOBL,43,1092.4000000000001,1070.42,
PATH/LAB,85292,TOTAL,43,1092.4000000000001,1070.42,
PATH/LAB,85293,GLOBL,279,7190.64,7025.93,
PATH/LAB,85293,TOTAL,279,7190.64,7025.93,
PATH/LAB,85300,26,N/A,0,0,
PATH/LAB,85300,GLOBL,15418,240099.3,234708.53,
PATH/LAB,85300,TOTAL,15418,240099.3,234708.53,
PATH/LAB,85301,GLOBL,5487,80848.149999999994,79024.31,
PATH/LAB,85301,TOTAL,5487,80848.149999999994,79024.31,
PATH/LAB,85302,GLOBL,7085,116190.62,113704.04,
PATH/LAB,85302,TOTAL,7085,116190.62,113704.04,
PATH/LAB,85303,26,N/A,0,0,
PATH/LAB,85303,GLOBL,16096,303460.36,296575.02,
PATH/LAB,85303,TOTAL,16096,303460.36,296575.02,
PATH/LAB,85305,GLOBL,7747,122465.3,119827.35,
PATH/LAB,85305,TOTAL,7747,122465.3,119827.35,
PATH/LAB,85306,26,N/A,0,0,
PATH/LAB,85306,GLOBL,20308,411400.34,402174.11,
PATH/LAB,85306,TOTAL,20308,411400.34,402174.11,
PATH/LAB,85307,26,N/A,0,0,
PATH/LAB,85307,GLOBL,6059,123203.34,120322.38,
PATH/LAB,85307,TOTAL,6059,123203.34,120322.38,
PATH/LAB,85335,26,N/A,0,0,
PATH/LAB,85335,GLOBL,589,9647.64,9416.2099999999991,
PATH/LAB,85335,TOTAL,589,9647.64,9416.2099999999991,
PATH/LAB,85337,GLOBL,N/A,14.22,13.94,
PATH/LAB,85337,TOTAL,N/A,14.22,13.94,
PATH/LAB,85345,GLOBL,53,311.11,304.75,
PATH/LAB,85345,TOTAL,53,311.11,304.75,
PATH/LAB,85347,26,N/A,0,0,
PATH/LAB,85347,GLOBL,1255,7241.38,6750.01,
PATH/LAB,85347,TOTAL,1255,7241.38,6750.01,
PATH/LAB,85348,GLOBL,48,243.84,239.04,
PATH/LAB,85348,TOTAL,48,243.84,239.04,
PATH/LAB,85360,GLOBL,95,855.83,827.28,
PATH/LAB,85360,TOTAL,95,855.83,827.28,
PATH/LAB,85362,26,N/A,0,0,
PATH/LAB,85362,GLOBL,1942,18053.93,17659.900000000001,
PATH/LAB,85362,TOTAL,1942,18053.93,17659.900000000001,
PATH/LAB,85366,GLOBL,137,1609.75,1405.38,
PATH/LAB,85366,TOTAL,137,1609.75,1405.38,
PATH/LAB,85370,GLOBL,440,6193.14,5987.72,
PATH/LAB,85370,TOTAL,440,6193.14,5987.72,
PATH/LAB,85378,GLOBL,4333,41693.910000000003,40596.26,
PATH/LAB,85378,TOTAL,4333,41693.910000000003,40596.26,
PATH/LAB,85379,26,N/A,0,0,
PATH/LAB,85379,GLOBL,93609,1199603.54,1170792.18,
PATH/LAB,85379,TOTAL,93609,1199603.54,1170792.18,
PATH/LAB,85380,GLOBL,3819,48240.6,46985.39,
PATH/LAB,85380,TOTAL,3819,48240.6,46985.39,
PATH/LAB,85384,26,N/A,0,0,
PATH/LAB,85384,GLOBL,45088,521838.45,510833.94,
PATH/LAB,85384,TOTAL,45088,521838.45,510833.94,
PATH/LAB,85385,GLOBL,7440,86086.01,84309.3,
PATH/LAB,85385,TOTAL,7440,86086.01,84309.3,
PATH/LAB,85390,26,46076,942114.75,729835.28,
PATH/LAB,85390,GLOBL,961,6258.92,6063.56,
PATH/LAB,85390,TOTAL,47037,948373.67,735898.84000000008,
PATH/LAB,85396,26,N/A,0,0,
PATH/LAB,85396,GLOBL,861,17342.48,13453.87,
PATH/LAB,85396,TOTAL,861,17342.48,13453.87,
PATH/LAB,85397,GLOBL,385,11899.23,11217.45,
PATH/LAB,85397,TOTAL,385,11899.23,11217.45,
PATH/LAB,85400,GLOBL,N/A,0,0,
PATH/LAB,85400,TOTAL,N/A,0,0,
PATH/LAB,85410,GLOBL,356,3697.44,3613.42,
PATH/LAB,85410,TOTAL,356,3697.44,3613.42,
PATH/LAB,85415,GLOBL,1070,24796.39,24262.06,
PATH/LAB,85415,TOTAL,1070,24796.39,24262.06,
PATH/LAB,85420,GLOBL,2070,18418.89,18022.38,
PATH/LAB,85420,TOTAL,2070,18418.89,18022.38,
PATH/LAB,85421,GLOBL,60,834,817.2,
PATH/LAB,85421,TOTAL,60,834,817.2,
PATH/LAB,85441,GLOBL,N/A,28.7,28.15,
PATH/LAB,85441,TOTAL,N/A,28.7,28.15,
PATH/LAB,85445,GLOBL,N/A,18.600000000000001,18.22,
PATH/LAB,85445,TOTAL,N/A,18.600000000000001,18.22,
PATH/LAB,85460,GLOBL,N/A,31.68,31.05,
PATH/LAB,85460,TOTAL,N/A,31.68,31.05,
PATH/LAB,85461,GLOBL,N/A,7.5,5.88,
PATH/LAB,85461,TOTAL,N/A,7.5,5.88,
PATH/LAB,85475,GLOBL,19,223.94,219.5,
PATH/LAB,85475,TOTAL,19,223.94,219.5,
PATH/LAB,85520,26,N/A,0,0,
PATH/LAB,85520,GLOBL,1835,31594.05,30864.84,
PATH/LAB,85520,TOTAL,1835,31594.05,30864.84,
PATH/LAB,85525,GLOBL,507,5723.88,5609.91,
PATH/LAB,85525,TOTAL,507,5723.88,5609.91,
PATH/LAB,85530,GLOBL,N/A,12.94,12.68,
PATH/LAB,85530,TOTAL,N/A,12.94,12.68,
PATH/LAB,85536,TC,N/A,0,0,
PATH/LAB,85536,GLOBL,332,2748.38,2685.82,
PATH/LAB,85536,TOTAL,332,2748.38,2685.82,
PATH/LAB,85540,GLOBL,1480,17056.02,16700.82,
PATH/LAB,85540,TOTAL,1480,17056.02,16700.82,
PATH/LAB,85547,GLOBL,N/A,5.56,5.45,
PATH/LAB,85547,TOTAL,N/A,5.56,5.45,
PATH/LAB,85549,GLOBL,1918,44008.73,43033.94,
PATH/LAB,85549,TOTAL,1918,44008.73,43033.94,
PATH/LAB,85555,GLOBL,40,364.8,357.6,
PATH/LAB,85555,TOTAL,40,364.8,357.6,
PATH/LAB,85557,GLOBL,126,2265.5300000000002,2186.92,
PATH/LAB,85557,TOTAL,126,2265.5300000000002,2186.92,
PATH/LAB,85576,26,26065,500180.47999999998,385865.11,
PATH/LAB,85576,GLOBL,33287,959241.59,934288.22,
PATH/LAB,85576,TOTAL,59352,1459422.07,1320153.33,
PATH/LAB,85597,GLOBL,6708,154274.5,150953.29999999999,
PATH/LAB,85597,TOTAL,6708,154274.5,150953.29999999999,
PATH/LAB,85598,GLOBL,10519,237311.4,232279.4,
PATH/LAB,85598,TOTAL,10519,237311.4,232279.4,
PATH/LAB,85610,26,N/A,0,0,
PATH/LAB,85610,TC,N/A,0,0,
PATH/LAB,85610,GLOBL,16551376.300000001,88624227.810000002,86549265.739999995,
PATH/LAB,85610,TOTAL,16551376.300000001,88624227.810000002,86549265.739999995,
PATH/LAB,85611,GLOBL,5357,28817.26,28146.53,
PATH/LAB,85611,TOTAL,5357,28817.26,28146.53,
PATH/LAB,85612,GLOBL,107,1159.56,1121.3499999999999,
PATH/LAB,85612,TOTAL,107,1159.56,1121.3499999999999,
PATH/LAB,85613,26,N/A,0,0,
PATH/LAB,85613,GLOBL,34706,436308.36,426381.18,
PATH/LAB,85613,TOTAL,34706,436308.36,426381.18,
PATH/LAB,85635,GLOBL,438,5753.97,5587.09,
PATH/LAB,85635,TOTAL,438,5753.97,5587.09,
PATH/LAB,85651,26,N/A,0,0,
PATH/LAB,85651,TC,N/A,0,0,
PATH/LAB,85651,GLOBL,1278646,6180231.8200000003,6018583.5700000003,
PATH/LAB,85651,TOTAL,1278646,6180231.8200000003,6018583.5700000003,
PATH/LAB,85652,26,N/A,0,0,
PATH/LAB,85652,GLOBL,1970164,7253311.8099999996,7088384.5099999998,
PATH/LAB,85652,TOTAL,1970164,7253311.8099999996,7088384.5099999998,
PATH/LAB,85660,GLOBL,8575,64314.99,62911.91,
PATH/LAB,85660,TOTAL,8575,64314.99,62911.91,
PATH/LAB,85670,26,N/A,0,0,
PATH/LAB,85670,GLOBL,13458,104888.22,102442.51,
PATH/LAB,85670,TOTAL,13458,104888.22,102442.51,
PATH/LAB,85675,GLOBL,N/A,70.040000000000006,68.62,
PATH/LAB,85675,TOTAL,N/A,70.040000000000006,68.62,
PATH/LAB,85705,26,N/A,0,0,
PATH/LAB,85705,GLOBL,4784,61665.09,60269.22,
PATH/LAB,85705,TOTAL,4784,61665.09,60269.22,
PATH/LAB,85730,26,N/A,0,0,
PATH/LAB,85730,TC,N/A,0,0,
PATH/LAB,85730,GLOBL,597217,4864664.88,4763320.1399999997,
PATH/LAB,85730,TOTAL,597217,4864664.88,4763320.1399999997,
PATH/LAB,85732,26,N/A,0,0,
PATH/LAB,85732,GLOBL,21339,188278.85,184122.34,
PATH/LAB,85732,TOTAL,21339,188278.85,184122.34,
PATH/LAB,85810,GLOBL,12717,195045.53,190796.16,
PATH/LAB,85810,TOTAL,12717,195045.53,190796.16,
PATH/LAB,85999,GLOBL,1736,62207.07,60724.19,
PATH/LAB,85999,TOTAL,1736,62207.07,60724.19,
PATH/LAB,86000,GLOBL,1343,12761.5,12488.14,
PATH/LAB,86000,TOTAL,1343,12761.5,12488.14,
PATH/LAB,86001,GLOBL,287191,2043435.48,2000054.85,
PATH/LAB,86001,TOTAL,287191,2043435.48,2000054.85,
PATH/LAB,86003,26,N/A,0,0,
PATH/LAB,86003,GLOBL,2380703.6,16688702.449999999,16313202.67,
PATH/LAB,86003,TOTAL,2380703.6,16688702.449999999,16313202.67,
PATH/LAB,86005,GLOBL,3989,42888.2,41934.35,
PATH/LAB,86005,TOTAL,3989,42888.2,41934.35,
PATH/LAB,86021,26,N/A,0,0,
PATH/LAB,86021,GLOBL,45437,852309.74,834075.58,
PATH/LAB,86021,TOTAL,45437,852309.74,834075.58,
PATH/LAB,86022,26,N/A,0,0,
PATH/LAB,86022,GLOBL,5598,132166.35,129251.67,
PATH/LAB,86022,TOTAL,5598,132166.35,129251.67,
PATH/LAB,86023,GLOBL,3216,54615.53,53457.35,
PATH/LAB,86023,TOTAL,3216,54615.53,53457.35,
PATH/LAB,86038,26,N/A,0,0,
PATH/LAB,86038,GLOBL,805286,13243925.32,12942332.060000001,
PATH/LAB,86038,TOTAL,805286,13243925.32,12942332.060000001,
PATH/LAB,86039,26,N/A,0,0,
PATH/LAB,86039,GLOBL,132343,2011991.42,1966555.21,
PATH/LAB,86039,TOTAL,132343,2011991.42,1966555.21,
PATH/LAB,86060,GLOBL,70566,698269.83,683411.69,
PATH/LAB,86060,TOTAL,70566,698269.83,683411.69,
PATH/LAB,86063,GLOBL,23763,185820.94,181991.22,
PATH/LAB,86063,TOTAL,23763,185820.94,181991.22,
PATH/LAB,86077,26,N/A,0,0,
PATH/LAB,86077,TC,N/A,0,0,
PATH/LAB,86077,GLOBL,34051,1757900.06,1356543.86,
PATH/LAB,86077,TOTAL,34051,1757900.06,1356543.86,
PATH/LAB,86078,26,N/A,1,0.78,
PATH/LAB,86078,GLOBL,9565,495620.91,384736.29,
PATH/LAB,86078,TOTAL,9566,495621.91,384737.07,
PATH/LAB,86079,26,N/A,0,0,
PATH/LAB,86079,GLOBL,3377,173062.11,134396.01999999999,
PATH/LAB,86079,TOTAL,3377,173062.11,134396.01999999999,
PATH/LAB,86140,26,N/A,0,0,
PATH/LAB,86140,GLOBL,1943303,13495777.08,13167985.24,
PATH/LAB,86140,TOTAL,1943303,13495777.08,13167985.24,
PATH/LAB,86141,26,N/A,0,0,
PATH/LAB,86141,GLOBL,586330,10347248.880000001,10127200.5,
PATH/LAB,86141,TOTAL,586330,10347248.880000001,10127200.5,
PATH/LAB,86146,26,N/A,0,0,
PATH/LAB,86146,GLOBL,83606,2150814.4700000002,2101188.8199999998,
PATH/LAB,86146,TOTAL,83606,2150814.4700000002,2101188.8199999998,
PATH/LAB,86147,26,N/A,0,0,
PATH/LAB,86147,GLOBL,162218,4175706.94,4079423.02,
PATH/LAB,86147,TOTAL,162218,4175706.94,4079423.02,
PATH/LAB,86148,GLOBL,20500,392681.66,383642.24,
PATH/LAB,86148,TOTAL,20500,392681.66,383642.24,
PATH/LAB,86152,GLOBL,3095,911816.72,800431.76,
