CPT only copyright 2011 American Medical Association. All rights reserved.,,,,,
,,,,,
"2011 Part B National Summary Data File
Code Range: 16) Procedures/Professional Services (G0000 - G9999)",,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-1073,,,,,
PROCEDURES/PROFESSIONAL SERVICES,G0402,TOTAL,217260.5,31006796.82,30935287.8
PROCEDURES/PROFESSIONAL SERVICES,G0402,GLOBL,217260.5,31006796.82,30935287.8
PROCEDURES/PROFESSIONAL SERVICES,G0403,TOTAL,116540.1,2350416.35,1194440.2
PROCEDURES/PROFESSIONAL SERVICES,G0403,GLOBL,116540.1,2350416.35,1194440.2
PROCEDURES/PROFESSIONAL SERVICES,G0404,TOTAL,4735,51188.1,23343.47
PROCEDURES/PROFESSIONAL SERVICES,G0404,GLOBL,4735,51188.1,23343.47
PROCEDURES/PROFESSIONAL SERVICES,G0405,TOTAL,18839,165820.45,93103.33
PROCEDURES/PROFESSIONAL SERVICES,G0405,GLOBL,18839,165820.45,93103.33
PROCEDURES/PROFESSIONAL SERVICES,G0406,TOTAL,1304,48535.65,38653.86
PROCEDURES/PROFESSIONAL SERVICES,G0406,GLOBL,1304,48535.65,38653.86
PROCEDURES/PROFESSIONAL SERVICES,G0407,TOTAL,938,64049.91,50296.27
PROCEDURES/PROFESSIONAL SERVICES,G0407,GLOBL,938,64049.91,50296.27
PROCEDURES/PROFESSIONAL SERVICES,G0408,TOTAL,444,44386.13,35349.39
PROCEDURES/PROFESSIONAL SERVICES,G0408,GLOBL,444,44386.13,35349.39
PROCEDURES/PROFESSIONAL SERVICES,G0409,TOTAL,55,461.84,322.73
PROCEDURES/PROFESSIONAL SERVICES,G0409,GLOBL,55,461.84,322.73
PROCEDURES/PROFESSIONAL SERVICES,G0410,TOTAL,21,667.32,533.82
PROCEDURES/PROFESSIONAL SERVICES,G0410,GLOBL,21,667.32,533.82
PROCEDURES/PROFESSIONAL SERVICES,G0411,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G0411,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G0412,TOTAL,70,29774.06,22872.82
PROCEDURES/PROFESSIONAL SERVICES,G0412,GLOBL,70,29774.06,22872.82
PROCEDURES/PROFESSIONAL SERVICES,G0413,TOTAL,455,353833.24,280695.27
PROCEDURES/PROFESSIONAL SERVICES,G0413,GLOBL,455,353833.24,280695.27
PROCEDURES/PROFESSIONAL SERVICES,G0414,TOTAL,326,171921.92,137276.81
PROCEDURES/PROFESSIONAL SERVICES,G0414,GLOBL,326,171921.92,137276.81
PROCEDURES/PROFESSIONAL SERVICES,G0415,TOTAL,182,170737.55,136440.51
PROCEDURES/PROFESSIONAL SERVICES,G0415,GLOBL,182,170737.55,136440.51
PROCEDURES/PROFESSIONAL SERVICES,G0416,TOTAL,582,184565.38,146831.45
PROCEDURES/PROFESSIONAL SERVICES,G0416,26,339,55755.26,44091.94
PROCEDURES/PROFESSIONAL SERVICES,G0416,TC,27,11562.35,9120.24
PROCEDURES/PROFESSIONAL SERVICES,G0416,GLOBL,216,117247.77,93619.27
PROCEDURES/PROFESSIONAL SERVICES,G0417,TOTAL,461,289263.1,230493.44
PROCEDURES/PROFESSIONAL SERVICES,G0417,26,273,89772.83,71042.87
PROCEDURES/PROFESSIONAL SERVICES,G0417,TC,48,38931.55,31003.51
PROCEDURES/PROFESSIONAL SERVICES,G0417,GLOBL,140,160558.72,128447.06
PROCEDURES/PROFESSIONAL SERVICES,G0418,TOTAL,87,100419.92,78894.32
PROCEDURES/PROFESSIONAL SERVICES,G0418,26,55,30989.96,24518.36
PROCEDURES/PROFESSIONAL SERVICES,G0418,TC,N/A,5374.28,4299.44
PROCEDURES/PROFESSIONAL SERVICES,G0418,GLOBL,32,64055.68,50076.52
PROCEDURES/PROFESSIONAL SERVICES,G0419,TOTAL,38,65315.36,50224.03
PROCEDURES/PROFESSIONAL SERVICES,G0419,26,15,9760.15,7731.83
PROCEDURES/PROFESSIONAL SERVICES,G0419,TC,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G0419,GLOBL,23,55555.21,42492.2
PROCEDURES/PROFESSIONAL SERVICES,G0420,TOTAL,5761,611927.05,472112.44
PROCEDURES/PROFESSIONAL SERVICES,G0420,GLOBL,5761,611927.05,472112.44
PROCEDURES/PROFESSIONAL SERVICES,G0421,TOTAL,2390.5,55961.04,42096.24
PROCEDURES/PROFESSIONAL SERVICES,G0421,GLOBL,2390.5,55961.04,42096.24
PROCEDURES/PROFESSIONAL SERVICES,G0422,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G0422,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G0423,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G0423,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G0424,TOTAL,36466,1082520.02,842841.19
PROCEDURES/PROFESSIONAL SERVICES,G0424,GLOBL,36466,1082520.02,842841.19
PROCEDURES/PROFESSIONAL SERVICES,G0425,TOTAL,729,73287.86,57431.13
PROCEDURES/PROFESSIONAL SERVICES,G0425,GLOBL,729,73287.86,57431.13
PROCEDURES/PROFESSIONAL SERVICES,G0426,TOTAL,795,105747.64,82405.53
PROCEDURES/PROFESSIONAL SERVICES,G0426,GLOBL,795,105747.64,82405.53
PROCEDURES/PROFESSIONAL SERVICES,G0427,TOTAL,1093,216082.16,170124.48
PROCEDURES/PROFESSIONAL SERVICES,G0427,GLOBL,1093,216082.16,170124.48
PROCEDURES/PROFESSIONAL SERVICES,G0428,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G0428,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G0429,TOTAL,799,71428.82,55655.85
PROCEDURES/PROFESSIONAL SERVICES,G0429,GLOBL,799,71428.82,55655.85
PROCEDURES/PROFESSIONAL SERVICES,G0430,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G0430,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G0431,TOTAL,1000943.2,82749658.5,82552649.7
PROCEDURES/PROFESSIONAL SERVICES,G0431,GLOBL,1000943.2,82749658.5,82552649.7
PROCEDURES/PROFESSIONAL SERVICES,G0432,TOTAL,6099,112201.77,112107.68
PROCEDURES/PROFESSIONAL SERVICES,G0432,GLOBL,6099,112201.77,112107.68
PROCEDURES/PROFESSIONAL SERVICES,G0433,TOTAL,1159,19941.95,19922.65
PROCEDURES/PROFESSIONAL SERVICES,G0433,GLOBL,1159,19941.95,19922.65
PROCEDURES/PROFESSIONAL SERVICES,G0434,TOTAL,836329.8,16239324.65,16103077.99
PROCEDURES/PROFESSIONAL SERVICES,G0434,GLOBL,836329.8,16239324.65,16103077.99
PROCEDURES/PROFESSIONAL SERVICES,G0435,TOTAL,165,2680.95,2677.73
PROCEDURES/PROFESSIONAL SERVICES,G0435,GLOBL,165,2680.95,2677.73
PROCEDURES/PROFESSIONAL SERVICES,G0436,TOTAL,49821,677574.09,671556.58
PROCEDURES/PROFESSIONAL SERVICES,G0436,GLOBL,49821,677574.09,671556.58
PROCEDURES/PROFESSIONAL SERVICES,G0437,TOTAL,10564,297625.67,296004.02
PROCEDURES/PROFESSIONAL SERVICES,G0437,GLOBL,10564,297625.67,296004.02
PROCEDURES/PROFESSIONAL SERVICES,G0438,TOTAL,1936510.1,313452418.75,313028553.54
PROCEDURES/PROFESSIONAL SERVICES,G0438,GLOBL,1936510.1,313452418.75,313028553.54
PROCEDURES/PROFESSIONAL SERVICES,G0439,TOTAL,341575.1,37164406.27,37117018.96
PROCEDURES/PROFESSIONAL SERVICES,G0439,GLOBL,341575.1,37164406.27,37117018.96
PROCEDURES/PROFESSIONAL SERVICES,G0440,TOTAL,59610.1,8092582.95,6413658.75
PROCEDURES/PROFESSIONAL SERVICES,G0440,GLOBL,59610.1,8092582.95,6413658.75
PROCEDURES/PROFESSIONAL SERVICES,G0441,TOTAL,10085,312508.31,249082.5
PROCEDURES/PROFESSIONAL SERVICES,G0441,GLOBL,10085,312508.31,249082.5
PROCEDURES/PROFESSIONAL SERVICES,G0442,TOTAL,254,4741.59,4741.59
PROCEDURES/PROFESSIONAL SERVICES,G0442,GLOBL,254,4741.59,4741.59
PROCEDURES/PROFESSIONAL SERVICES,G0443,TOTAL,N/A,189.91,189.91
PROCEDURES/PROFESSIONAL SERVICES,G0443,GLOBL,N/A,189.91,189.91
PROCEDURES/PROFESSIONAL SERVICES,G0444,TOTAL,1142,20338.01,20338.01
PROCEDURES/PROFESSIONAL SERVICES,G0444,GLOBL,1142,20338.01,20338.01
PROCEDURES/PROFESSIONAL SERVICES,G0445,TOTAL,N/A,25.15,25.15
PROCEDURES/PROFESSIONAL SERVICES,G0445,GLOBL,N/A,25.15,25.15
PROCEDURES/PROFESSIONAL SERVICES,G0446,TOTAL,178,4618.81,4618.81
PROCEDURES/PROFESSIONAL SERVICES,G0446,GLOBL,178,4618.81,4618.81
PROCEDURES/PROFESSIONAL SERVICES,G0447,TOTAL,66,2050.22,2050.22
PROCEDURES/PROFESSIONAL SERVICES,G0447,GLOBL,66,2050.22,2050.22
PROCEDURES/PROFESSIONAL SERVICES,G3001,TOTAL,N/A,30,13.79
PROCEDURES/PROFESSIONAL SERVICES,G3001,GLOBL,N/A,30,13.79
PROCEDURES/PROFESSIONAL SERVICES,G8006,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8006,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8009,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8009,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8010,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8010,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8015,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8015,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8016,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8016,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8019,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8019,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8020,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8020,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8023,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8023,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8024,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8024,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8026,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8026,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8030,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8030,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8036,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8036,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8040,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8040,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8054,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8054,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8055,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8055,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8056,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8056,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8103,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8103,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8108,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8108,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8111,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8111,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8112,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8112,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8115,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8115,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8126,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8126,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8127,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8127,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8128,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8128,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8185,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8185,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8241,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8241,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8262,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8262,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8270,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8270,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8271,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8271,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8283,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8283,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8298,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8298,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8299,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8299,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8309,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8309,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8342,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8342,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8357,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8357,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8359,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8359,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8370,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8370,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8376,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8376,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8378,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8378,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8379,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8379,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8381,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8381,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8383,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8383,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8395,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8395,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8396,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8396,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8397,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8397,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8398,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8398,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8399,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8399,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8400,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8400,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8401,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8401,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8402,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8402,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8403,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8403,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8404,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8404,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8405,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8405,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8406,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8406,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8408,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8408,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8410,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8410,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8415,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8415,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8416,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8416,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8417,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8417,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8418,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8418,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8419,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8419,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8420,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8420,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8421,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8421,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8422,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8422,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8423,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8423,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8424,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8424,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8425,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8425,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8426,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8426,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8427,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8427,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8428,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8428,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8429,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8429,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8430,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8430,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8431,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8431,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8432,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8432,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8433,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8433,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8437,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8437,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8438,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8438,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8439,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8439,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8440,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8440,TC,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8440,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8441,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8441,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8442,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8442,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8443,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8443,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8445,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8445,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8446,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8446,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8447,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8447,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8448,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8448,TC,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8448,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8449,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8449,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8450,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8450,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8451,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8451,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8452,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8452,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8453,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8453,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8455,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8455,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8456,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8456,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8457,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8457,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8458,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8458,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8459,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8459,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8460,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8460,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8461,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8461,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8462,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8462,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8463,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8463,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8464,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8464,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8465,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8465,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8466,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8466,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8467,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8467,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8468,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8468,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8469,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8469,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8470,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8470,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8471,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8471,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8472,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8472,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8473,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8473,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8474,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8474,GLOBL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8475,TOTAL,N/A,0,0
PROCEDURES/PROFESSIONAL SERVICES,G8475,GLOBL,N/A,0,0
