CPT only copyright 2011 American Medical Association. All rights reserved.,,,,,
,,,,,
"2011 Part B National Summary Data File
Code Range: 04) Path/Lab (80000 - 89999)",,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-2909,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
PATH/LAB,83986,TOTAL,812623,3865887.35,3851562.72
PATH/LAB,83986,GLOBL,812623,3865887.35,3851562.72
PATH/LAB,83987,TOTAL,N/A,57.35,57.35
PATH/LAB,83987,GLOBL,N/A,57.35,57.35
PATH/LAB,83992,TOTAL,476268,9698283.67,9669792.1
PATH/LAB,83992,GLOBL,476268,9698283.67,9669792.1
PATH/LAB,83993,TOTAL,2724,75223.72,75178.98
PATH/LAB,83993,GLOBL,2724,75223.72,75178.98
PATH/LAB,84022,TOTAL,905,19554.41,19554.41
PATH/LAB,84022,GLOBL,905,19554.41,19554.41
PATH/LAB,84030,TOTAL,507,3912.02,3912.02
PATH/LAB,84030,GLOBL,507,3912.02,3912.02
PATH/LAB,84035,TOTAL,N/A,15.45,15.45
PATH/LAB,84035,GLOBL,N/A,15.45,15.45
PATH/LAB,84060,TOTAL,1769,18151.74,18151.74
PATH/LAB,84060,GLOBL,1769,18151.74,18151.74
PATH/LAB,84066,TOTAL,10950,148666.76,148189.7
PATH/LAB,84066,GLOBL,10950,148666.76,148189.7
PATH/LAB,84075,TOTAL,621844,1112689.21,1108436.47
PATH/LAB,84075,26,N/A,0,0
PATH/LAB,84075,GLOBL,621844,1112689.21,1108436.47
PATH/LAB,84078,TOTAL,1620,16193.07,15900.58
PATH/LAB,84078,GLOBL,1620,16193.07,15900.58
PATH/LAB,84080,TOTAL,37351,757022.5,755280.76
PATH/LAB,84080,GLOBL,37351,757022.5,755280.76
PATH/LAB,84081,TOTAL,37,860.25,847.88
PATH/LAB,84081,GLOBL,37,860.25,847.88
PATH/LAB,84085,TOTAL,N/A,0,0
PATH/LAB,84085,GLOBL,N/A,0,0
PATH/LAB,84087,TOTAL,35,505.42,476.36
PATH/LAB,84087,GLOBL,35,505.42,476.36
PATH/LAB,84100,TOTAL,1731203,5241439.77,5227023.53
PATH/LAB,84100,26,N/A,0,0
PATH/LAB,84100,GLOBL,1731203,5241439.77,5227023.53
PATH/LAB,84105,TOTAL,39755,288132.75,287768.45
PATH/LAB,84105,GLOBL,39755,288132.75,287768.45
PATH/LAB,84106,TOTAL,N/A,36.09,36.09
PATH/LAB,84106,GLOBL,N/A,36.09,36.09
PATH/LAB,84110,TOTAL,1302,15399.52,15352.7
PATH/LAB,84110,GLOBL,1302,15399.52,15352.7
PATH/LAB,84112,TOTAL,N/A,453.2,453.2
PATH/LAB,84112,GLOBL,N/A,453.2,453.2
PATH/LAB,84119,TOTAL,N/A,94.97,94.97
PATH/LAB,84119,GLOBL,N/A,94.97,94.97
PATH/LAB,84120,TOTAL,1578,32539.2,32421.83
PATH/LAB,84120,GLOBL,1578,32539.2,32421.83
PATH/LAB,84126,TOTAL,1266,45348.49,44920.62
PATH/LAB,84126,GLOBL,1266,45348.49,44920.62
PATH/LAB,84132,TOTAL,918870,3169674.24,3158534.65
PATH/LAB,84132,26,N/A,0,0
PATH/LAB,84132,GLOBL,918870,3169674.24,3158534.65
PATH/LAB,84133,TOTAL,44805,270611.24,270195.69
PATH/LAB,84133,26,N/A,0,0
PATH/LAB,84133,GLOBL,44805,270611.24,270195.69
PATH/LAB,84134,TOTAL,281997,4163110.85,4160686.32
PATH/LAB,84134,26,N/A,0,0
PATH/LAB,84134,GLOBL,281997,4163110.85,4160686.32
PATH/LAB,84135,TOTAL,915,21897.94,21815.36
PATH/LAB,84135,GLOBL,915,21897.94,21815.36
PATH/LAB,84138,TOTAL,741,19743,19661.23
PATH/LAB,84138,GLOBL,741,19743,19661.23
PATH/LAB,84140,TOTAL,9903,284563.21,284295.78
PATH/LAB,84140,GLOBL,9903,284563.21,284295.78
PATH/LAB,84143,TOTAL,557,17396.71,17396.71
PATH/LAB,84143,GLOBL,557,17396.71,17396.71
PATH/LAB,84144,TOTAL,76601,2224900.91,2218127.41
PATH/LAB,84144,26,N/A,0,0
PATH/LAB,84144,GLOBL,76601,2224900.91,2218127.41
PATH/LAB,84145,TOTAL,410,15442.97,15405.28
PATH/LAB,84145,GLOBL,410,15442.97,15405.28
PATH/LAB,84146,TOTAL,138638,3774345.22,3759404.1
PATH/LAB,84146,26,N/A,0,0
PATH/LAB,84146,GLOBL,138638,3774345.22,3759404.1
PATH/LAB,84150,TOTAL,198,5749.28,5656.69
PATH/LAB,84150,GLOBL,198,5749.28,5656.69
PATH/LAB,84152,TOTAL,17712,457823.86,455269.19
PATH/LAB,84152,GLOBL,17712,457823.86,455269.19
PATH/LAB,84153,TOTAL,3681519,95176564.8,94873162
PATH/LAB,84153,26,N/A,0,0
PATH/LAB,84153,GLOBL,3681519,95176564.8,94873162
PATH/LAB,84154,TOTAL,286586,7402071.73,7385830.71
PATH/LAB,84154,26,N/A,0,0
PATH/LAB,84154,GLOBL,286586,7402071.73,7385830.71
PATH/LAB,84155,TOTAL,647652,1909339.11,1906630.8
PATH/LAB,84155,26,N/A,0,0
PATH/LAB,84155,TC,N/A,0,0
PATH/LAB,84155,GLOBL,647652,1909339.11,1906630.8
PATH/LAB,84156,TOTAL,657449,3385488.93,3376093.7
PATH/LAB,84156,26,N/A,0,0
PATH/LAB,84156,GLOBL,657449,3385488.93,3376093.7
PATH/LAB,84157,TOTAL,8147,42021.19,41808.38
PATH/LAB,84157,26,N/A,0,0
PATH/LAB,84157,GLOBL,8147,42021.19,41808.38
PATH/LAB,84160,TOTAL,9223,65865.66,65778.91
PATH/LAB,84160,GLOBL,9223,65865.66,65778.91
PATH/LAB,84163,TOTAL,1315,26333.48,26312.31
PATH/LAB,84163,GLOBL,1315,26333.48,26312.31
PATH/LAB,84165,TOTAL,947152,15825050.04,14179964.1
PATH/LAB,84165,26,364944,7051687.11,5422727.88
PATH/LAB,84165,TC,N/A,0,0
PATH/LAB,84165,GLOBL,582208,8773362.93,8757236.22
PATH/LAB,84166,TOTAL,192186,4323892.5,3955349.72
PATH/LAB,84166,26,84100,1627495.36,1263659.89
PATH/LAB,84166,GLOBL,108086,2696397.14,2691689.83
PATH/LAB,84181,TOTAL,5245,123233.37,120066.59
PATH/LAB,84181,26,611,12700.26,9722.95
PATH/LAB,84181,GLOBL,4634,110533.11,110343.64
PATH/LAB,84182,TOTAL,5363,131327.7,129645.51
PATH/LAB,84182,26,346,6773.09,5256.91
PATH/LAB,84182,GLOBL,5017,124554.61,124388.6
PATH/LAB,84202,TOTAL,722,14116.89,14061.62
PATH/LAB,84202,GLOBL,722,14116.89,14061.62
PATH/LAB,84203,TOTAL,31,375.41,375.41
PATH/LAB,84203,GLOBL,31,375.41,375.41
PATH/LAB,84206,TOTAL,767,18363.64,18218
PATH/LAB,84206,GLOBL,767,18363.64,18218
PATH/LAB,84207,TOTAL,38944,1494562.97,1492277.96
PATH/LAB,84207,GLOBL,38944,1494562.97,1492277.96
PATH/LAB,84210,TOTAL,3234,49343.35,49206.84
PATH/LAB,84210,GLOBL,3234,49343.35,49206.84
PATH/LAB,84220,TOTAL,146,1925.7,1899.14
PATH/LAB,84220,GLOBL,146,1925.7,1899.14
PATH/LAB,84228,TOTAL,N/A,32.76,32.76
PATH/LAB,84228,GLOBL,N/A,32.76,32.76
PATH/LAB,84233,TOTAL,320,24667.76,24667.76
PATH/LAB,84233,GLOBL,320,24667.76,24667.76
PATH/LAB,84234,TOTAL,340,25381.24,25381.24
PATH/LAB,84234,GLOBL,340,25381.24,25381.24
PATH/LAB,84235,TOTAL,570,34446.12,33788.96
PATH/LAB,84235,GLOBL,570,34446.12,33788.96
PATH/LAB,84238,TOTAL,23965,1230380,1228530.7
PATH/LAB,84238,GLOBL,23965,1230380,1228530.7
PATH/LAB,84244,TOTAL,27357,841718.8,840288.3
PATH/LAB,84244,GLOBL,27357,841718.8,840288.3
PATH/LAB,84252,TOTAL,13300,375395.15,375176.78
PATH/LAB,84252,GLOBL,13300,375395.15,375176.78
PATH/LAB,84255,TOTAL,4777,168029.23,167726.44
PATH/LAB,84255,GLOBL,4777,168029.23,167726.44
PATH/LAB,84260,TOTAL,13685,539428.44,538322.9
PATH/LAB,84260,GLOBL,13685,539428.44,538322.9
PATH/LAB,84270,TOTAL,119864,3418717.04,3404629.66
PATH/LAB,84270,GLOBL,119864,3418717.04,3404629.66
PATH/LAB,84275,TOTAL,149,2791.59,2791.59
PATH/LAB,84275,GLOBL,149,2791.59,2791.59
PATH/LAB,84285,TOTAL,13,368.88,368.88
PATH/LAB,84285,GLOBL,13,368.88,368.88
PATH/LAB,84295,TOTAL,528978,1157700.14,1154335.64
PATH/LAB,84295,26,N/A,0,0
PATH/LAB,84295,GLOBL,528978,1157700.14,1154335.64
PATH/LAB,84300,TOTAL,79380,534737,533832.04
PATH/LAB,84300,26,N/A,0,0
PATH/LAB,84300,GLOBL,79380,534737,533832.04
PATH/LAB,84302,TOTAL,750,5007.79,4989.56
PATH/LAB,84302,GLOBL,750,5007.79,4989.56
PATH/LAB,84305,TOTAL,40516,1070953.92,1067831.41
PATH/LAB,84305,GLOBL,40516,1070953.92,1067831.41
PATH/LAB,84307,TOTAL,261,6582.64,6562.37
PATH/LAB,84307,GLOBL,261,6582.64,6562.37
PATH/LAB,84311,TOTAL,700405,6882640.64,6839325.5
PATH/LAB,84311,GLOBL,700405,6882640.64,6839325.5
PATH/LAB,84315,TOTAL,3433,12015.22,11997.14
PATH/LAB,84315,GLOBL,3433,12015.22,11997.14
PATH/LAB,84375,TOTAL,735,20271.06,20229.9
PATH/LAB,84375,TC,N/A,0,0
PATH/LAB,84375,GLOBL,735,20271.06,20229.9
PATH/LAB,84376,TOTAL,288,2205.55,2205.55
PATH/LAB,84376,GLOBL,288,2205.55,2205.55
PATH/LAB,84377,TOTAL,175,1340.88,1334.33
PATH/LAB,84377,GLOBL,175,1340.88,1334.33
PATH/LAB,84378,TOTAL,60835,959120.62,958637.34
PATH/LAB,84378,GLOBL,60835,959120.62,958637.34
PATH/LAB,84379,TOTAL,N/A,36.49,36.49
PATH/LAB,84379,GLOBL,N/A,36.49,36.49
PATH/LAB,84392,TOTAL,31499,210343.13,210137.55
PATH/LAB,84392,GLOBL,31499,210343.13,210137.55
PATH/LAB,84402,TOTAL,298478,10647217.2,10621824.18
PATH/LAB,84402,26,N/A,0,0
PATH/LAB,84402,GLOBL,298478,10647217.2,10621824.18
PATH/LAB,84403,TOTAL,957795,34482831.7,34352083.44
PATH/LAB,84403,26,N/A,0,0
PATH/LAB,84403,GLOBL,957795,34482831.7,34352083.44
PATH/LAB,84425,TOTAL,46258,1336604.7,1333914.42
PATH/LAB,84425,GLOBL,46258,1336604.7,1333914.42
PATH/LAB,84430,TOTAL,532,8111.89,8111.89
PATH/LAB,84430,GLOBL,532,8111.89,8111.89
PATH/LAB,84431,TOTAL,8901,210398.38,210398.38
PATH/LAB,84431,GLOBL,8901,210398.38,210398.38
PATH/LAB,84432,TOTAL,79446,1777225.16,1773310.56
PATH/LAB,84432,GLOBL,79446,1777225.16,1773310.56
PATH/LAB,84436,TOTAL,2026222,19239579.76,19215005.32
PATH/LAB,84436,26,N/A,0,0
PATH/LAB,84436,GLOBL,2026222,19239579.76,19215005.32
PATH/LAB,84437,TOTAL,241,2194.4,2185.29
PATH/LAB,84437,GLOBL,241,2194.4,2185.29
PATH/LAB,84439,TOTAL,4284431,54044400.41,53908505.69
PATH/LAB,84439,26,N/A,0,0
PATH/LAB,84439,GLOBL,4284431,54044400.41,53908505.69
PATH/LAB,84442,TOTAL,18656,387742.97,387138.98
PATH/LAB,84442,GLOBL,18656,387742.97,387138.98
PATH/LAB,84443,TOTAL,15068098,355253940.11,354712466.6
PATH/LAB,84443,26,N/A,0,0
PATH/LAB,84443,GLOBL,15068098,355253940.11,354712466.6
PATH/LAB,84445,TOTAL,17717,1204017.18,1202337.76
PATH/LAB,84445,GLOBL,17717,1204017.18,1202337.76
PATH/LAB,84446,TOTAL,13824,274468.03,273648.43
PATH/LAB,84446,GLOBL,13824,274468.03,273648.43
PATH/LAB,84449,TOTAL,1127,26712.43,26687.1
PATH/LAB,84449,GLOBL,1127,26712.43,26687.1
PATH/LAB,84450,TOTAL,2219239,6533202.45,6509181.43
PATH/LAB,84450,26,N/A,0,0
PATH/LAB,84450,TC,N/A,0,0
PATH/LAB,84450,GLOBL,2219239,6533202.45,6509181.43
PATH/LAB,84460,TOTAL,2912324,10306456.05,10274512.11
PATH/LAB,84460,26,N/A,0,0
PATH/LAB,84460,TC,N/A,0,0
PATH/LAB,84460,GLOBL,2912324,10306456.05,10274512.11
PATH/LAB,84466,TOTAL,199035,3467521.7,3456924.76
PATH/LAB,84466,GLOBL,199035,3467521.7,3456924.76
PATH/LAB,84478,TOTAL,594616,1957998.31,1955140.44
PATH/LAB,84478,26,N/A,0,0
PATH/LAB,84478,GLOBL,594616,1957998.31,1955140.44
PATH/LAB,84479,TOTAL,1086461,9652374.21,9638905.15
PATH/LAB,84479,26,N/A,0,0
PATH/LAB,84479,GLOBL,1086461,9652374.21,9638905.15
PATH/LAB,84480,TOTAL,938775,18508426.92,18484392.94
PATH/LAB,84480,26,N/A,0,0
PATH/LAB,84480,GLOBL,938775,18508426.92,18484392.94
PATH/LAB,84481,TOTAL,833479,19061789.27,19017742.7
PATH/LAB,84481,26,N/A,0,0
PATH/LAB,84481,GLOBL,833479,19061789.27,19017742.7
PATH/LAB,84482,TOTAL,17979,379356.59,378600.41
PATH/LAB,84482,GLOBL,17979,379356.59,378600.41
PATH/LAB,84484,TOTAL,151414,2047207.32,2037862.21
PATH/LAB,84484,26,N/A,0,0
PATH/LAB,84484,GLOBL,151414,2047207.32,2037862.21
PATH/LAB,84485,TOTAL,16,169.12,169.12
PATH/LAB,84485,GLOBL,16,169.12,169.12
PATH/LAB,84488,TOTAL,15,153.08,153.08
PATH/LAB,84488,GLOBL,15,153.08,153.08
PATH/LAB,84490,TOTAL,1537,16457.18,16444.16
PATH/LAB,84490,GLOBL,1537,16457.18,16444.16
PATH/LAB,84510,TOTAL,361,5222.88,5217.1
PATH/LAB,84510,GLOBL,361,5222.88,5217.1
PATH/LAB,84512,TOTAL,2782,29128.86,28948.61
PATH/LAB,84512,26,N/A,0,0
PATH/LAB,84512,GLOBL,2782,29128.86,28948.61
PATH/LAB,84520,TOTAL,1397314,3040908.4,3030902.78
PATH/LAB,84520,26,N/A,0,0
PATH/LAB,84520,GLOBL,1397314,3040908.4,3030902.78
PATH/LAB,84525,TOTAL,214,1130.17,1130.17
PATH/LAB,84525,GLOBL,214,1130.17,1130.17
PATH/LAB,84540,TOTAL,29524,196624.43,196262.75
PATH/LAB,84540,GLOBL,29524,196624.43,196262.75
PATH/LAB,84545,TOTAL,2764,23053.3,22812.9
PATH/LAB,84545,GLOBL,2764,23053.3,22812.9
PATH/LAB,84550,TOTAL,3290651,12320373.47,12293178.54
PATH/LAB,84550,26,N/A,0,0
PATH/LAB,84550,GLOBL,3290651,12320373.47,12293178.54
PATH/LAB,84560,TOTAL,46455,308121.97,307592.54
PATH/LAB,84560,GLOBL,46455,308121.97,307592.54
PATH/LAB,84577,TOTAL,107,1878.92,1878.92
PATH/LAB,84577,GLOBL,107,1878.92,1878.92
PATH/LAB,84578,TOTAL,N/A,22.85,22.85
PATH/LAB,84578,GLOBL,N/A,22.85,22.85
PATH/LAB,84580,TOTAL,N/A,52.22,52.22
PATH/LAB,84580,GLOBL,N/A,52.22,52.22
PATH/LAB,84583,TOTAL,131,915.72,915.72
PATH/LAB,84583,GLOBL,131,915.72,915.72
PATH/LAB,84585,TOTAL,13920,300661.42,299904.9
PATH/LAB,84585,GLOBL,13920,300661.42,299904.9
PATH/LAB,84586,TOTAL,1338,34016.09,33910.23
PATH/LAB,84586,GLOBL,1338,34016.09,33910.23
PATH/LAB,84588,TOTAL,1168,55298.19,55204.06
PATH/LAB,84588,GLOBL,1168,55298.19,55204.06
PATH/LAB,84590,TOTAL,16934,275699.49,275211.04
PATH/LAB,84590,GLOBL,16934,275699.49,275211.04
PATH/LAB,84591,TOTAL,3209,52286.14,52239.88
PATH/LAB,84591,GLOBL,3209,52286.14,52239.88
PATH/LAB,84597,TOTAL,3282,62207.51,62111.85
PATH/LAB,84597,GLOBL,3282,62207.51,62111.85
PATH/LAB,84600,TOTAL,2385,50786.19,50744.25
PATH/LAB,84600,GLOBL,2385,50786.19,50744.25
PATH/LAB,84620,TOTAL,175,2893.8,2893.8
PATH/LAB,84620,GLOBL,175,2893.8,2893.8
PATH/LAB,84630,TOTAL,39227,611610.32,610489.87
PATH/LAB,84630,26,N/A,0,0
PATH/LAB,84630,GLOBL,39227,611610.32,610489.87
PATH/LAB,84681,TOTAL,105320,2836738.65,2825722.71
PATH/LAB,84681,GLOBL,105320,2836738.65,2825722.71
PATH/LAB,84702,TOTAL,13514,247725.35,247150.04
PATH/LAB,84702,GLOBL,13514,247725.35,247150.04
PATH/LAB,84703,TOTAL,20814,217695.71,216335.85
PATH/LAB,84703,26,N/A,0,0
PATH/LAB,84703,GLOBL,20814,217695.71,216335.85
PATH/LAB,84704,TOTAL,714,13921.94,13921.63
PATH/LAB,84704,GLOBL,714,13921.94,13921.63
PATH/LAB,84999,TOTAL,25127,56738466.86,56551158.61
PATH/LAB,84999,TC,N/A,0,0
PATH/LAB,84999,GLOBL,25127,56738466.86,56551158.61
PATH/LAB,85002,TOTAL,2997,18120.95,18004.03
PATH/LAB,85002,GLOBL,2997,18120.95,18004.03
PATH/LAB,85004,TOTAL,76555,664472.05,663353.38
PATH/LAB,85004,GLOBL,76555,664472.05,663353.38
PATH/LAB,85007,TOTAL,496010,2378389.08,2368402.98
PATH/LAB,85007,26,N/A,0,0
PATH/LAB,85007,GLOBL,496010,2378389.08,2368402.98
PATH/LAB,85008,TOTAL,20256,98007.12,97526.02
PATH/LAB,85008,26,N/A,0,0
PATH/LAB,85008,GLOBL,20256,98007.12,97526.02
PATH/LAB,85009,TOTAL,6593,32758.06,32695.55
PATH/LAB,85009,TC,N/A,0,0
PATH/LAB,85009,GLOBL,6593,32758.06,32695.55
PATH/LAB,85013,TOTAL,30377,100367.33,99820.43
PATH/LAB,85013,GLOBL,30377,100367.33,99820.43
PATH/LAB,85014,TOTAL,531659,1764838.55,1759416.71
PATH/LAB,85014,26,N/A,0,0
PATH/LAB,85014,GLOBL,531659,1764838.55,1759416.71
PATH/LAB,85018,TOTAL,924790,3065604.59,3052048.36
PATH/LAB,85018,26,N/A,0,0
PATH/LAB,85018,GLOBL,924790,3065604.59,3052048.36
PATH/LAB,85025,TOTAL,31516335,340823447.01,339603068.8
PATH/LAB,85025,26,N/A,0,0
PATH/LAB,85025,TC,N/A,0,0
PATH/LAB,85025,GLOBL,31516335,340823447.01,339603068.8
PATH/LAB,85027,TOTAL,3531029,31674305.03,31578153.69
PATH/LAB,85027,26,N/A,0,0
PATH/LAB,85027,GLOBL,3531029,31674305.03,31578153.69
PATH/LAB,85032,TOTAL,3425,20709.61,20540.97
PATH/LAB,85032,GLOBL,3425,20709.61,20540.97
PATH/LAB,85041,TOTAL,27306,113724.56,113484.97
PATH/LAB,85041,GLOBL,27306,113724.56,113484.97
PATH/LAB,85044,TOTAL,103658,623700.3,621737.77
PATH/LAB,85044,26,N/A,0,0
PATH/LAB,85044,GLOBL,103658,623700.3,621737.77
PATH/LAB,85045,TOTAL,395347,2224408.18,2220147.36
PATH/LAB,85045,26,N/A,0,0
PATH/LAB,85045,GLOBL,395347,2224408.18,2220147.36
PATH/LAB,85046,TOTAL,28200,218760.28,218048.18
PATH/LAB,85046,GLOBL,28200,218760.28,218048.18
PATH/LAB,85048,TOTAL,89899,318955.15,317782.59
PATH/LAB,85048,26,N/A,0,0
PATH/LAB,85048,GLOBL,89899,318955.15,317782.59
PATH/LAB,85049,TOTAL,51531,323236.35,322490.39
PATH/LAB,85049,26,N/A,0,0
PATH/LAB,85049,GLOBL,51531,323236.35,322490.39
PATH/LAB,85055,TOTAL,1991,74464.32,73837.61
PATH/LAB,85055,GLOBL,1991,74464.32,73837.61
PATH/LAB,85060,TOTAL,192277,4486855.11,3531123.75
PATH/LAB,85060,26,N/A,4,3.2
PATH/LAB,85060,GLOBL,192277,4486851.11,3531120.55
PATH/LAB,85097,TOTAL,152918,9726592.42,7705270.22
PATH/LAB,85097,26,N/A,0,0
PATH/LAB,85097,GLOBL,152918,9726592.42,7705270.22
PATH/LAB,85130,TOTAL,126,2054.68,2054.68
PATH/LAB,85130,GLOBL,126,2054.68,2054.68
PATH/LAB,85170,TOTAL,21,106.89,106.89
PATH/LAB,85170,GLOBL,21,106.89,106.89
PATH/LAB,85175,TOTAL,N/A,0,0
PATH/LAB,85175,GLOBL,N/A,0,0
PATH/LAB,85210,TOTAL,3264,39042.6,38804.81
PATH/LAB,85210,GLOBL,3264,39042.6,38804.81
PATH/LAB,85220,TOTAL,1599,39249.04,39070.52
PATH/LAB,85220,GLOBL,1599,39249.04,39070.52
PATH/LAB,85230,TOTAL,1493,37122.82,37012.95
PATH/LAB,85230,GLOBL,1493,37122.82,37012.95
PATH/LAB,85240,TOTAL,10552,256037.69,255564.72
PATH/LAB,85240,26,N/A,0,0
PATH/LAB,85240,GLOBL,10552,256037.69,255564.72
PATH/LAB,85244,TOTAL,202,4502.53,4497.3
PATH/LAB,85244,GLOBL,202,4502.53,4497.3
PATH/LAB,85245,TOTAL,4355,138375.75,138178.47
PATH/LAB,85245,GLOBL,4355,138375.75,138178.47
PATH/LAB,85246,TOTAL,4366,139489.36,139186.5
PATH/LAB,85246,GLOBL,4366,139489.36,139186.5
PATH/LAB,85247,TOTAL,2029,65167.31,64980.94
PATH/LAB,85247,GLOBL,2029,65167.31,64980.94
PATH/LAB,85250,TOTAL,2858,75690.53,75690.53
PATH/LAB,85250,26,N/A,0,0
PATH/LAB,85250,GLOBL,2858,75690.53,75690.53
PATH/LAB,85260,TOTAL,1728,43053.59,42887.59
PATH/LAB,85260,GLOBL,1728,43053.59,42887.59
PATH/LAB,85270,TOTAL,2607,64812.81,64805.57
PATH/LAB,85270,GLOBL,2607,64812.81,64805.57
PATH/LAB,85280,TOTAL,1675,45252.34,45252.34
PATH/LAB,85280,GLOBL,1675,45252.34,45252.34
PATH/LAB,85290,TOTAL,288,6530.95,6530.95
PATH/LAB,85290,GLOBL,288,6530.95,6530.95
PATH/LAB,85291,TOTAL,227,2822.13,2807.03
PATH/LAB,85291,GLOBL,227,2822.13,2807.03
PATH/LAB,85292,TOTAL,40,1046.69,1046.69
PATH/LAB,85292,GLOBL,40,1046.69,1046.69
PATH/LAB,85293,TOTAL,119,3171.35,3171.35
PATH/LAB,85293,GLOBL,119,3171.35,3171.35
PATH/LAB,85300,TOTAL,14483,232302.86,231764.17
PATH/LAB,85300,GLOBL,14483,232302.86,231764.17
PATH/LAB,85301,TOTAL,5275,80158.13,80036.92
PATH/LAB,85301,GLOBL,5275,80158.13,80036.92
PATH/LAB,85302,TOTAL,7153,120926.67,120747.76
PATH/LAB,85302,GLOBL,7153,120926.67,120747.76
PATH/LAB,85303,TOTAL,14427,280314.05,279667.68
PATH/LAB,85303,GLOBL,14427,280314.05,279667.68
PATH/LAB,85305,TOTAL,7919,129143.36,128892.05
PATH/LAB,85305,GLOBL,7919,129143.36,128892.05
PATH/LAB,85306,TOTAL,18895,396465.61,395772.28
PATH/LAB,85306,GLOBL,18895,396465.61,395772.28
PATH/LAB,85307,TOTAL,4956,105026.31,104697.86
PATH/LAB,85307,26,N/A,0,0
PATH/LAB,85307,GLOBL,4956,105026.31,104697.86
PATH/LAB,85335,TOTAL,611,10564.71,10512.55
PATH/LAB,85335,GLOBL,611,10564.71,10512.55
PATH/LAB,85345,TOTAL,26,157.26,157.26
PATH/LAB,85345,GLOBL,26,157.26,157.26
PATH/LAB,85347,TOTAL,811,4766,4689.77
PATH/LAB,85347,26,N/A,0,0
PATH/LAB,85347,GLOBL,811,4766,4689.77
PATH/LAB,85348,TOTAL,75,391.07,391.07
PATH/LAB,85348,GLOBL,75,391.07,391.07
PATH/LAB,85360,TOTAL,127,1267.86,1267.86
PATH/LAB,85360,GLOBL,127,1267.86,1267.86
PATH/LAB,85362,TOTAL,2035,19513.4,19476.59
PATH/LAB,85362,GLOBL,2035,19513.4,19476.59
PATH/LAB,85366,TOTAL,126,1526.51,1412.45
PATH/LAB,85366,GLOBL,126,1526.51,1412.45
PATH/LAB,85370,TOTAL,1660,22896.95,22722.39
PATH/LAB,85370,GLOBL,1660,22896.95,22722.39
PATH/LAB,85378,TOTAL,5911,59035.43,58747.33
PATH/LAB,85378,26,N/A,0,0
PATH/LAB,85378,GLOBL,5911,59035.43,58747.33
PATH/LAB,85379,TOTAL,87563,1153027.17,1148017.8
PATH/LAB,85379,26,N/A,0,0
PATH/LAB,85379,GLOBL,87563,1153027.17,1148017.8
PATH/LAB,85380,TOTAL,3563,45274.17,45026.54
PATH/LAB,85380,26,N/A,0,0
PATH/LAB,85380,GLOBL,3563,45274.17,45026.54
PATH/LAB,85384,TOTAL,99954,1194109.09,1193445.2
PATH/LAB,85384,26,N/A,0,0
PATH/LAB,85384,GLOBL,99954,1194109.09,1193445.2
PATH/LAB,85385,TOTAL,34801,415826.51,415590.76
PATH/LAB,85385,GLOBL,34801,415826.51,415590.76
PATH/LAB,85390,TOTAL,18003.2,351705.45,277128.79
PATH/LAB,85390,26,17298.2,346822.02,272447.37
PATH/LAB,85390,GLOBL,705,4883.43,4681.42
PATH/LAB,85396,TOTAL,1100,21651.07,17287.54
PATH/LAB,85396,GLOBL,1100,21651.07,17287.54
PATH/LAB,85397,TOTAL,291,8944.99,8880.41
PATH/LAB,85397,GLOBL,291,8944.99,8880.41
PATH/LAB,85410,TOTAL,366,3903.83,3903.83
PATH/LAB,85410,GLOBL,366,3903.83,3903.83
PATH/LAB,85415,TOTAL,1683,39987.27,39987.27
PATH/LAB,85415,GLOBL,1683,39987.27,39987.27
PATH/LAB,85420,TOTAL,1716,15773.13,15765.97
PATH/LAB,85420,GLOBL,1716,15773.13,15765.97
PATH/LAB,85421,TOTAL,49,702.17,702.17
PATH/LAB,85421,GLOBL,49,702.17,702.17
PATH/LAB,85441,TOTAL,N/A,41.44,41.44
PATH/LAB,85441,GLOBL,N/A,41.44,41.44
PATH/LAB,85445,TOTAL,N/A,57.54,57.54
PATH/LAB,85445,GLOBL,N/A,57.54,57.54
PATH/LAB,85460,TOTAL,N/A,65.34,65.34
PATH/LAB,85460,GLOBL,N/A,65.34,65.34
PATH/LAB,85461,TOTAL,N/A,0,0
PATH/LAB,85461,GLOBL,N/A,0,0
PATH/LAB,85475,TOTAL,41,509.14,509.14
PATH/LAB,85475,GLOBL,41,509.14,509.14
PATH/LAB,85520,TOTAL,2189,38740.8,38460.93
PATH/LAB,85520,26,N/A,0,0
PATH/LAB,85520,GLOBL,2189,38740.8,38460.93
PATH/LAB,85525,TOTAL,2752,43179.17,43166.57
PATH/LAB,85525,GLOBL,2752,43179.17,43166.57
PATH/LAB,85530,TOTAL,14,51.9,50.9
PATH/LAB,85530,GLOBL,14,51.9,50.9
PATH/LAB,85536,TOTAL,439,3800,3783.9
PATH/LAB,85536,GLOBL,439,3800,3783.9
PATH/LAB,85540,TOTAL,3109,36831.19,36799.48
PATH/LAB,85540,GLOBL,3109,36831.19,36799.48
PATH/LAB,85547,TOTAL,201,745.71,745.71
PATH/LAB,85547,GLOBL,201,745.71,745.71
PATH/LAB,85549,TOTAL,2086,52916.18,52889.78
PATH/LAB,85549,GLOBL,2086,52916.18,52889.78
PATH/LAB,85555,TOTAL,39,366.99,366.99
