CPT only copyright 2011 American Medical Association. All rights reserved.,,,,,
,,,,,
"2011 Part B National Summary Data File
Code Range: 01) Anesthesia (00000 - 09999)",,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-1606,,,,,
ANESTHESIA,00632,QZ,32,6768.08,5414.46
ANESTHESIA,00632,OTHER,23,3617.45,2826.73
ANESTHESIA,00634,TOTAL,N/A,432.54,346.04
ANESTHESIA,00634,AA,N/A,255.47,204.38
ANESTHESIA,00634,OTHER,N/A,177.07,141.66
ANESTHESIA,00635,TOTAL,5921,680834.34,535605.8
ANESTHESIA,00635,AA,1096,161701.78,127861.72
ANESTHESIA,00635,AD,N/A,1889.08,1511.27
ANESTHESIA,00635,QK,1594,110431.28,85450.81
ANESTHESIA,00635,QZ,1320,273796.42,215311.09
ANESTHESIA,00635,OTHER,1911,133015.78,105470.91
ANESTHESIA,00640,TOTAL,1148,138068.98,109288.99
ANESTHESIA,00640,AA,350,58496.33,46268.71
ANESTHESIA,00640,AD,N/A,260.68,208.54
ANESTHESIA,00640,QK,252,22002.01,17578.95
ANESTHESIA,00640,QZ,216,29517.86,23091.88
ANESTHESIA,00640,OTHER,330,27792.1,22140.91
ANESTHESIA,00670,TOTAL,175886,74058202.42,58634480.15
ANESTHESIA,00670,AA,50265,30911768.68,24441890.55
ANESTHESIA,00670,AD,1107,109523.61,86701.94
ANESTHESIA,00670,QK,51761,15659148.16,12377996.86
ANESTHESIA,00670,QZ,19744,11393282.03,9033773.57
ANESTHESIA,00670,OTHER,53009,15984479.94,12694117.23
ANESTHESIA,00700,TOTAL,16741,2337116.42,1850821.39
ANESTHESIA,00700,AA,4406,894587.36,709067.91
ANESTHESIA,00700,AD,78,6560.18,5199.91
ANESTHESIA,00700,QK,4088,424159.95,335162
ANESTHESIA,00700,QZ,2294,417944.79,330147.32
ANESTHESIA,00700,OTHER,5875,593864.14,471244.25
ANESTHESIA,00702,TOTAL,1170,155332.39,122368.85
ANESTHESIA,00702,AA,390,67861.59,53666.61
ANESTHESIA,00702,AD,N/A,846.09,676.86
ANESTHESIA,00702,QK,236,22300.07,17488.13
ANESTHESIA,00702,QZ,193,30882.96,24359.38
ANESTHESIA,00702,OTHER,351,33441.68,26177.87
ANESTHESIA,00730,TOTAL,1251,190611.55,150620.67
ANESTHESIA,00730,AA,331,72339.68,57065.07
ANESTHESIA,00730,AD,12,1296.19,1036.95
ANESTHESIA,00730,QK,291,32605.86,25771.45
ANESTHESIA,00730,QZ,166,34565.96,27537.39
ANESTHESIA,00730,OTHER,451,49803.86,39209.81
ANESTHESIA,00740,TOTAL,1407529,164321454.29,129583076.84
ANESTHESIA,00740,AA,407029,64667336.62,51043498.67
ANESTHESIA,00740,AD,4045,330400.97,261151.41
ANESTHESIA,00740,QK,288220,23082417.89,18179202.23
ANESTHESIA,00740,QZ,308303,44555555.72,35093713.21
ANESTHESIA,00740,OTHER,399932,31685743.09,25005511.32
ANESTHESIA,00750,TOTAL,24677,3400724.92,2658910.1
ANESTHESIA,00750,AA,6365,1242174.92,972090.23
ANESTHESIA,00750,AD,96,8050.11,6275.16
ANESTHESIA,00750,QK,6604,650539.02,506753.92
ANESTHESIA,00750,QZ,3815,730034.1,569649.25
ANESTHESIA,00750,OTHER,7797,769926.77,604141.54
ANESTHESIA,00752,TOTAL,46660,9795718.69,7700151.75
ANESTHESIA,00752,AA,12413,3688247.92,2894222.43
ANESTHESIA,00752,AD,239,20559.09,15852.16
ANESTHESIA,00752,QK,12559,1915521.12,1502687.88
ANESTHESIA,00752,QZ,6979,1989179.11,1565174.78
ANESTHESIA,00752,OTHER,14470,2182211.45,1722214.5
ANESTHESIA,00754,TOTAL,30,8215.97,6523.99
ANESTHESIA,00754,AA,N/A,1062.86,850.29
ANESTHESIA,00754,QK,N/A,1081.19,864.95
ANESTHESIA,00754,QZ,11,3337.66,2670.13
ANESTHESIA,00754,OTHER,19,2734.26,2138.62
ANESTHESIA,00756,TOTAL,535,163750.75,129982.33
ANESTHESIA,00756,AA,185,76495.99,60589.54
ANESTHESIA,00756,AD,N/A,249.76,199.8
ANESTHESIA,00756,QK,109,22035.21,17558.2
ANESTHESIA,00756,QZ,85,33268.19,26478.27
ANESTHESIA,00756,OTHER,156,31701.6,25156.52
ANESTHESIA,00770,TOTAL,14643,7142774.66,5665977.13
ANESTHESIA,00770,AA,5059,3573327.15,2835721.81
ANESTHESIA,00770,AD,73,6357.58,4900.41
ANESTHESIA,00770,QK,3708,1281959.4,1013481.28
ANESTHESIA,00770,QZ,1280,774235.29,616012.82
ANESTHESIA,00770,OTHER,4523,1506895.24,1195860.81
ANESTHESIA,00790,TOTAL,521262,124144758.18,98211191.48
ANESTHESIA,00790,AA,145798,49829763.79,39418705.21
ANESTHESIA,00790,AD,2473,215844.32,170859.23
ANESTHESIA,00790,QK,132877,22939411.69,18116650.69
ANESTHESIA,00790,QZ,71927,22638938.41,17907636.52
ANESTHESIA,00790,OTHER,168187,28520799.97,22597339.83
ANESTHESIA,00792,TOTAL,4490,2177516.89,1729745.76
ANESTHESIA,00792,AA,1700,1189601.35,945502.02
ANESTHESIA,00792,AD,12,1258.91,1007.14
ANESTHESIA,00792,QK,1269,439928.3,348608.79
ANESTHESIA,00792,QZ,185,110690.97,88151.8
ANESTHESIA,00792,OTHER,1324,436037.36,346476.01
ANESTHESIA,00794,TOTAL,7668,3693861.39,2936517.39
ANESTHESIA,00794,AA,2539,1785049.94,1419087.22
ANESTHESIA,00794,AD,29,2501.5,2001.2
ANESTHESIA,00794,QK,2284,805200.44,639035.81
ANESTHESIA,00794,QZ,472,305361.84,243283.61
ANESTHESIA,00794,OTHER,2344,795747.67,633109.55
ANESTHESIA,00796,TOTAL,1606,1831308.29,1460615.43
ANESTHESIA,00796,AA,1047,1437300.42,1145692.1
ANESTHESIA,00796,AD,N/A,134.01,107.21
ANESTHESIA,00796,QK,205,141506.97,113076.04
ANESTHESIA,00796,QZ,35,46903.03,37522.4
ANESTHESIA,00796,OTHER,319,205463.86,164217.68
ANESTHESIA,00797,TOTAL,23754,7271887.02,5726393.6
ANESTHESIA,00797,AA,6052,2744941.57,2159967.5
ANESTHESIA,00797,AD,87,11940.06,9393.16
ANESTHESIA,00797,QK,7263,1671336.04,1311849.58
ANESTHESIA,00797,QZ,2391,1023414.89,807770.45
ANESTHESIA,00797,OTHER,7961,1820254.46,1437412.91
ANESTHESIA,00800,TOTAL,24989,3251680.82,2562058.67
ANESTHESIA,00800,AA,7085,1311845.88,1032335.89
ANESTHESIA,00800,AD,94,8673.47,6935.15
ANESTHESIA,00800,QK,6534,610150.5,479061.46
ANESTHESIA,00800,QZ,3065,548538.49,433671.7
ANESTHESIA,00800,OTHER,8211,772472.48,610054.47
ANESTHESIA,00802,TOTAL,2342,574832.16,448923.64
ANESTHESIA,00802,AA,534,203859.17,159257.27
ANESTHESIA,00802,AD,N/A,1823.08,1458.47
ANESTHESIA,00802,QK,751,140899.08,110178.38
ANESTHESIA,00802,QZ,211,70864.31,55283.62
ANESTHESIA,00802,OTHER,846,157386.52,122745.9
ANESTHESIA,00810,TOTAL,1614341,196766999,152614570.72
ANESTHESIA,00810,AA,448187,71501664.44,55730860.9
ANESTHESIA,00810,AD,3679,298105.93,233511.86
ANESTHESIA,00810,QK,300934,23834362.5,18424461.53
ANESTHESIA,00810,QZ,465948,69965795.37,54009580.86
ANESTHESIA,00810,OTHER,395593,31167070.76,24216155.57
ANESTHESIA,00820,TOTAL,1953,302979.75,239513.3
ANESTHESIA,00820,AA,531,118952.92,94137.07
ANESTHESIA,00820,AD,N/A,595,476
ANESTHESIA,00820,QK,485,56204.85,44120.89
ANESTHESIA,00820,QZ,217,45257.22,35842.73
ANESTHESIA,00820,OTHER,720,81969.76,64936.61
ANESTHESIA,00830,TOTAL,138086,20798086.94,16274726.95
ANESTHESIA,00830,AA,39458,8327463.35,6526099.08
ANESTHESIA,00830,AD,521,43688.45,34432.41
ANESTHESIA,00830,QK,35051,3697662.33,2884389.49
ANESTHESIA,00830,QZ,21032,4300001.15,3358880.1
ANESTHESIA,00830,OTHER,42024,4429271.66,3470925.87
ANESTHESIA,00832,TOTAL,30178,6228463.72,4893518.58
ANESTHESIA,00832,AA,8167,2350557.43,1848154.41
ANESTHESIA,00832,AD,128,10905.58,8401.14
ANESTHESIA,00832,QK,8041,1216200.75,951157.89
ANESTHESIA,00832,QZ,4506,1264693.49,992198.69
ANESTHESIA,00832,OTHER,9336,1386106.47,1093606.45
ANESTHESIA,00834,TOTAL,11,3352.52,2534.25
ANESTHESIA,00834,AA,N/A,216.92,173.54
ANESTHESIA,00834,AD,N/A,85.44,68.35
ANESTHESIA,00834,QK,N/A,491.23,321.39
ANESTHESIA,00834,QZ,N/A,1138.28,910.63
ANESTHESIA,00834,OTHER,11,1420.65,1060.34
ANESTHESIA,00836,TOTAL,N/A,3579.69,2767.64
ANESTHESIA,00836,AA,N/A,1263.82,992.6
ANESTHESIA,00836,AD,N/A,81.76,65.41
ANESTHESIA,00836,QK,N/A,736.79,589.44
ANESTHESIA,00836,QZ,N/A,893.39,714.71
ANESTHESIA,00836,OTHER,N/A,603.93,405.48
ANESTHESIA,00840,TOTAL,265529,60434891.51,47652050.03
ANESTHESIA,00840,AA,72147,23184237.98,18269299.43
ANESTHESIA,00840,AD,1247,112957.22,89276.55
ANESTHESIA,00840,QK,66250,11119499.47,8746858.69
ANESTHESIA,00840,QZ,36642,11455981.9,9037516.87
ANESTHESIA,00840,OTHER,89243,14562214.94,11509098.49
ANESTHESIA,00842,TOTAL,N/A,3191.39,2528.07
ANESTHESIA,00842,AA,N/A,1226.39,956.06
ANESTHESIA,00842,QK,N/A,254.37,203.5
ANESTHESIA,00842,QZ,N/A,1024.59,819.67
ANESTHESIA,00842,OTHER,N/A,686.04,548.84
ANESTHESIA,00844,TOTAL,5372,1884249.48,1495914.89
ANESTHESIA,00844,AA,1362,699251.56,555248.42
ANESTHESIA,00844,AD,42,3581.87,2865.54
ANESTHESIA,00844,QK,1577,429190.78,339505.95
ANESTHESIA,00844,QZ,629,286964.5,228487.69
ANESTHESIA,00844,OTHER,1762,465260.77,369807.29
ANESTHESIA,00846,TOTAL,9093,2946283.01,2341391.99
ANESTHESIA,00846,AA,2532,1208332.73,959567.24
ANESTHESIA,00846,AD,41,5335.94,4106.06
ANESTHESIA,00846,QK,2733,679216.25,539898.8
ANESTHESIA,00846,QZ,645,284949.52,226103.84
ANESTHESIA,00846,OTHER,3142,768448.57,611716.05
ANESTHESIA,00848,TOTAL,750,364702.55,289431.24
ANESTHESIA,00848,AA,231,163989.16,130204.48
ANESTHESIA,00848,AD,N/A,397.72,279.75
ANESTHESIA,00848,QK,245,90720.82,71961.38
ANESTHESIA,00848,QZ,40,26675.11,20880.39
ANESTHESIA,00848,OTHER,234,82919.74,66105.24
ANESTHESIA,00851,TOTAL,2079,320063.15,245120.2
ANESTHESIA,00851,AA,379,86956.52,66403.12
ANESTHESIA,00851,AD,N/A,446.5,357.1
ANESTHESIA,00851,QK,608,70166.3,53555.21
ANESTHESIA,00851,QZ,366,79525.01,61553.11
ANESTHESIA,00851,OTHER,726,82968.82,63251.66
ANESTHESIA,00860,TOTAL,78643,15468241.01,12191183.9
ANESTHESIA,00860,AA,20397,5803020.35,4571755.84
ANESTHESIA,00860,AD,379,32864.56,25954.45
ANESTHESIA,00860,QK,22320,3252482.2,2556043.72
ANESTHESIA,00860,QZ,10482,2769106.31,2183877.8
ANESTHESIA,00860,OTHER,25065,3610767.59,2853552.09
ANESTHESIA,00862,TOTAL,56138,15570547.42,12408589.1
ANESTHESIA,00862,AA,14723,6140801.07,4904748.15
ANESTHESIA,00862,AD,294,29751.93,23471.79
ANESTHESIA,00862,QK,17161,3598487.6,2862279.59
ANESTHESIA,00862,QZ,5152,1942438.65,1544641.82
ANESTHESIA,00862,OTHER,18808,3859068.17,3073447.75
ANESTHESIA,00864,TOTAL,6058,2852086.73,2268822.36
ANESTHESIA,00864,AA,1557,1138762.44,906192.92
ANESTHESIA,00864,AD,32,3759.67,3007.72
ANESTHESIA,00864,QK,2019,736781.31,586158.76
ANESTHESIA,00864,QZ,387,248895.47,198481.7
ANESTHESIA,00864,OTHER,2063,723887.84,574981.26
ANESTHESIA,00865,TOTAL,29049,9415422.24,7431523.7
ANESTHESIA,00865,AA,7158,3456239.71,2727612.78
ANESTHESIA,00865,AD,143,16175.15,12805.83
ANESTHESIA,00865,QK,9021,2212068.82,1743640.64
ANESTHESIA,00865,QZ,2984,1354747.05,1067675.4
ANESTHESIA,00865,OTHER,9743,2376191.51,1879789.05
ANESTHESIA,00866,TOTAL,1746,639959.31,508380.39
ANESTHESIA,00866,AA,526,286718.27,228057.34
ANESTHESIA,00866,AD,N/A,649.28,519.43
ANESTHESIA,00866,QK,534,144740.3,114968.22
ANESTHESIA,00866,QZ,128,61474.45,48615.91
ANESTHESIA,00866,OTHER,558,146377.01,116219.49
ANESTHESIA,00868,TOTAL,12612,5419472.51,4266204.21
ANESTHESIA,00868,AA,4687,2891238.24,2274976.78
ANESTHESIA,00868,AD,58,10487.98,8297.4
ANESTHESIA,00868,QK,3607,1120631.85,877430.79
ANESTHESIA,00868,QZ,468,261579.82,208592.49
ANESTHESIA,00868,OTHER,3792,1135534.62,896906.75
ANESTHESIA,00870,TOTAL,1084,193596.21,153182.07
ANESTHESIA,00870,AA,361,87825.83,69623.6
ANESTHESIA,00870,AD,N/A,680.77,544.62
ANESTHESIA,00870,QK,220,27446.77,21591.75
ANESTHESIA,00870,QZ,177,38445.67,30512.49
ANESTHESIA,00870,OTHER,326,39197.17,30909.61
ANESTHESIA,00872,TOTAL,5221,932880.8,734527.09
ANESTHESIA,00872,AA,1746,449641.14,354071.24
ANESTHESIA,00872,AD,36,3233.9,2587.11
ANESTHESIA,00872,QK,1202,146567.15,114730.21
ANESTHESIA,00872,QZ,569,137036.61,108533.63
ANESTHESIA,00872,OTHER,1668,196402,154604.9
ANESTHESIA,00873,TOTAL,67828,9345983.11,7362049.89
ANESTHESIA,00873,AA,18172,3607691.71,2838937.14
ANESTHESIA,00873,AD,374,30019.07,23775.2
ANESTHESIA,00873,QK,17921,1723035.28,1355077.31
ANESTHESIA,00873,QZ,9863,1933876.85,1526494.33
ANESTHESIA,00873,OTHER,21498,2051360.2,1617765.91
ANESTHESIA,00880,TOTAL,9390,4591767.49,3646405.49
ANESTHESIA,00880,AA,3226,2241826.88,1779444.48
ANESTHESIA,00880,AD,54,5106.62,4050.28
ANESTHESIA,00880,QK,2305,810653.58,642472.61
ANESTHESIA,00880,QZ,795,515875.16,409587.14
ANESTHESIA,00880,OTHER,3010,1018305.25,810850.98
ANESTHESIA,00882,TOTAL,3721,784745.84,623012.51
ANESTHESIA,00882,AA,861,277819.01,220300.2
ANESTHESIA,00882,AD,N/A,457.36,365.9
ANESTHESIA,00882,QK,870,138294.82,109924.18
ANESTHESIA,00882,QZ,369,117919.97,92954.57
ANESTHESIA,00882,OTHER,1621,250254.68,199467.66
ANESTHESIA,00902,TOTAL,106319,14755983.57,11552567.2
ANESTHESIA,00902,AA,30224,5805570.69,4545922.35
ANESTHESIA,00902,AD,513,42625.62,33890.49
ANESTHESIA,00902,QK,26561,2650999.66,2071223.16
ANESTHESIA,00902,QZ,16568,3040417.09,2375190.25
ANESTHESIA,00902,OTHER,32453,3216370.51,2526340.95
ANESTHESIA,00904,TOTAL,3848,986805.13,780407.57
ANESTHESIA,00904,AA,1015,387346.12,306332.14
ANESTHESIA,00904,AD,26,2958.06,2366.45
ANESTHESIA,00904,QK,1159,225556.57,177303.16
ANESTHESIA,00904,QZ,350,120530.83,95823.77
ANESTHESIA,00904,OTHER,1298,250413.55,198582.05
ANESTHESIA,00906,TOTAL,3147,425437.22,332447.27
ANESTHESIA,00906,AA,789,157358.88,122335.02
ANESTHESIA,00906,AD,11,881.13,704.92
ANESTHESIA,00906,QK,951,97349.34,76234.26
ANESTHESIA,00906,QZ,286,55833.58,43789.89
ANESTHESIA,00906,OTHER,1110,114014.29,89383.18
ANESTHESIA,00908,TOTAL,353,89706.66,70329.12
ANESTHESIA,00908,AA,101,34735.88,27109.88
ANESTHESIA,00908,AD,26,2129.92,1704.04
ANESTHESIA,00908,QK,89,19193.02,15213.65
ANESTHESIA,00908,QZ,48,16209.96,12830.68
ANESTHESIA,00908,OTHER,89,17437.88,13470.87
ANESTHESIA,00910,TOTAL,340466,33352944.43,26226398
ANESTHESIA,00910,AA,88110,12373982.59,9743402.41
ANESTHESIA,00910,AD,2589,207733.18,164552.96
ANESTHESIA,00910,QK,85925,6131513.77,4808435.6
ANESTHESIA,00910,QZ,49743,6548293.5,5141853.35
ANESTHESIA,00910,OTHER,114099,8091421.39,6368153.68
ANESTHESIA,00912,TOTAL,110816,15673593.19,12389833.47
ANESTHESIA,00912,AA,32263,6477356.2,5122522.89
ANESTHESIA,00912,AD,458,38043.31,30186.68
ANESTHESIA,00912,QK,29521,3005920.33,2373574.65
ANESTHESIA,00912,QZ,13347,2569971.07,2027375.35
ANESTHESIA,00912,OTHER,35227,3582302.28,2836173.9
ANESTHESIA,00914,TOTAL,109463,18348403.78,14486042.76
ANESTHESIA,00914,AA,32886,7706436.02,6082495.25
ANESTHESIA,00914,AD,495,41289.92,32650.66
ANESTHESIA,00914,QK,27879,3275624.2,2580291.35
ANESTHESIA,00914,QZ,15839,3544066.59,2800429.09
ANESTHESIA,00914,OTHER,32364,3780987.05,2990176.41
ANESTHESIA,00916,TOTAL,1532,229234.64,181710.82
ANESTHESIA,00916,AA,413,89125.66,70589.44
ANESTHESIA,00916,AD,N/A,373.47,298.78
ANESTHESIA,00916,QK,341,36924.23,29085.9
ANESTHESIA,00916,QZ,201,41088.86,32728.88
ANESTHESIA,00916,OTHER,577,61722.42,49007.82
ANESTHESIA,00918,TOTAL,68342,10241832.19,8073453.27
ANESTHESIA,00918,AA,18759,4046766.45,3186586.71
ANESTHESIA,00918,AD,367,29611.85,23324.49
ANESTHESIA,00918,QK,17465,1885453.68,1485018.95
ANESTHESIA,00918,QZ,8938,1841195.82,1451345.54
ANESTHESIA,00918,OTHER,22813,2438804.39,1927177.58
ANESTHESIA,00920,TOTAL,40824,4901917.5,3837793.62
ANESTHESIA,00920,AA,10645,1811551.19,1420521.99
ANESTHESIA,00920,AD,364,29846.11,23355.58
ANESTHESIA,00920,QK,10530,928053.65,724602.77
ANESTHESIA,00920,QZ,6039,971343.49,759615.37
ANESTHESIA,00920,OTHER,13246,1161123.06,909697.91
ANESTHESIA,00921,TOTAL,173,17953.88,13325.08
ANESTHESIA,00921,AA,41,6357.8,4866.27
ANESTHESIA,00921,AD,N/A,81.76,65.41
ANESTHESIA,00921,QK,47,3512.97,2637.08
ANESTHESIA,00921,QZ,28,3932.93,2762.7
ANESTHESIA,00921,OTHER,57,4068.42,2993.62
ANESTHESIA,00922,TOTAL,69,12439.93,9822.29
ANESTHESIA,00922,AA,30,6301.37,5041.07
ANESTHESIA,00922,QK,11,1632.72,1306.17
ANESTHESIA,00922,QZ,N/A,1086.21,868.96
ANESTHESIA,00922,OTHER,28,3419.63,2606.09
ANESTHESIA,00924,TOTAL,51,7423.65,5938.92
ANESTHESIA,00924,AA,17,3530.52,2824.41
ANESTHESIA,00924,QK,15,1378.02,1102.41
ANESTHESIA,00924,QZ,N/A,580.02,464.02
ANESTHESIA,00924,OTHER,19,1935.09,1548.08
ANESTHESIA,00926,TOTAL,1421,208104.31,163231.67
ANESTHESIA,00926,AA,390,80506.11,63473.56
ANESTHESIA,00926,AD,N/A,504.8,403.83
ANESTHESIA,00926,QK,360,37879.66,29609.71
ANESTHESIA,00926,QZ,209,40950,31957.77
ANESTHESIA,00926,OTHER,462,48263.74,37786.8
ANESTHESIA,00928,TOTAL,98,19502.24,15545.95
ANESTHESIA,00928,AA,27,7489.78,5991.83
ANESTHESIA,00928,QK,26,4106.98,3285.6
ANESTHESIA,00928,QZ,17,3659.46,2871.7
ANESTHESIA,00928,OTHER,28,4246.02,3396.82
ANESTHESIA,00930,TOTAL,348,53174.82,41575.58
ANESTHESIA,00930,AA,104,20952.67,16614.2
ANESTHESIA,00930,AD,N/A,0,0
ANESTHESIA,00930,QK,76,9196.04,7061.47
ANESTHESIA,00930,QZ,43,9112.74,7001.31
ANESTHESIA,00930,OTHER,125,13913.37,10898.6
ANESTHESIA,00932,TOTAL,133,31253.68,24327.23
ANESTHESIA,00932,AA,38,12847.7,10278.16
ANESTHESIA,00932,QK,43,7241.79,5725.82
ANESTHESIA,00932,QZ,N/A,2578.58,2062.86
ANESTHESIA,00932,OTHER,52,8585.61,6260.39
ANESTHESIA,00934,TOTAL,N/A,11072.22,8857.79
ANESTHESIA,00934,AA,N/A,4722.08,3777.68
ANESTHESIA,00934,QK,N/A,2139.51,1711.61
ANESTHESIA,00934,QZ,N/A,1907.11,1525.69
ANESTHESIA,00934,OTHER,N/A,2303.52,1842.81
ANESTHESIA,00936,TOTAL,13,2753.38,2202.69
ANESTHESIA,00936,AA,N/A,266.04,212.83
ANESTHESIA,00936,QK,N/A,287.1,229.68
ANESTHESIA,00936,OTHER,13,2200.24,1760.18
ANESTHESIA,00938,TOTAL,10103,1905342.43,1490790.87
ANESTHESIA,00938,AA,2480,695655.33,544605.28
ANESTHESIA,00938,AD,104,14911.55,11292.67
ANESTHESIA,00938,QK,3089,435272.6,338586.95
ANESTHESIA,00938,QZ,1126,301168.35,236413.91
ANESTHESIA,00938,OTHER,3304,458334.6,359892.06
ANESTHESIA,00940,TOTAL,40373,4159944.63,3253316.88
ANESTHESIA,00940,AA,10595,1585274.83,1242794.11
ANESTHESIA,00940,AD,163,13927.72,10861.77
ANESTHESIA,00940,QK,10578,782195.66,610446.7
ANESTHESIA,00940,QZ,5506,768161.99,597760.42
ANESTHESIA,00940,OTHER,13531,1010384.43,791453.88
ANESTHESIA,00942,TOTAL,26053,4301039.54,3372198.73
ANESTHESIA,00942,AA,6292,1492579.26,1169917.62
ANESTHESIA,00942,AD,128,11121.93,8783.33
ANESTHESIA,00942,QK,7135,862760.74,675068.47
ANESTHESIA,00942,QZ,4126,930921.76,729990.57
ANESTHESIA,00942,OTHER,8372,1003655.85,788438.74
ANESTHESIA,00944,TOTAL,23869,5791127.29,4551978.27
ANESTHESIA,00944,AA,6061,2116747.66,1666304.87
ANESTHESIA,00944,AD,126,11479.87,9183.95
ANESTHESIA,00944,QK,6634,1174432.12,921909.68
ANESTHESIA,00944,QZ,3616,1182293.37,926505.94
ANESTHESIA,00944,OTHER,7432,1306174.27,1028073.83
ANESTHESIA,00948,TOTAL,245,30877.55,24336.57
ANESTHESIA,00948,AA,87,15448.1,12062.01
ANESTHESIA,00948,AD,N/A,62.46,49.97
ANESTHESIA,00948,QK,56,4549.61,3570.7
ANESTHESIA,00948,QZ,36,5474.4,4379.51
ANESTHESIA,00948,OTHER,66,5342.98,4274.38
ANESTHESIA,00950,TOTAL,17,6178.2,4942.56
ANESTHESIA,00950,AA,17,4007.25,3205.8
ANESTHESIA,00950,QK,N/A,527.95,422.36
ANESTHESIA,00950,QZ,N/A,741.44,593.16
ANESTHESIA,00950,OTHER,N/A,901.56,721.24
ANESTHESIA,00952,TOTAL,61205,6906037.29,5419620.95
ANESTHESIA,00952,AA,15912,2608265.43,2045350.64
ANESTHESIA,00952,AD,219,18571.21,14711.96
ANESTHESIA,00952,QK,16930,1383657.23,1084552.6
ANESTHESIA,00952,QZ,7957,1252658.27,981950.14
ANESTHESIA,00952,OTHER,20187,1642885.15,1293055.61
ANESTHESIA,01112,TOTAL,14157,1632499.66,1281419.03
ANESTHESIA,01112,AA,3557,605838.03,478634.83
ANESTHESIA,01112,AD,31,2455.07,1964.07
ANESTHESIA,01112,QK,3614,300838.79,236151.66
ANESTHESIA,01112,QZ,2318,344933.06,267020.68
ANESTHESIA,01112,OTHER,4637,378434.71,297647.79
ANESTHESIA,01120,TOTAL,5638,1148554.46,907655.62
ANESTHESIA,01120,AA,1566,467920.39,370213.91
ANESTHESIA,01120,AD,19,1499.61,1199.66
ANESTHESIA,01120,QK,1591,246783.47,194854
ANESTHESIA,01120,QZ,531,143668.87,114032.65
ANESTHESIA,01120,OTHER,1931,288682.12,227355.4
ANESTHESIA,01130,TOTAL,N/A,4431.42,3459.99
ANESTHESIA,01130,AA,N/A,1678.84,1343.07
ANESTHESIA,01130,QK,N/A,470.22,376.17
ANESTHESIA,01130,QZ,N/A,986.08,703.74
ANESTHESIA,01130,OTHER,N/A,1296.28,1037.01
ANESTHESIA,01140,TOTAL,64,40150.61,32066.2
ANESTHESIA,01140,AA,19,18282.98,14626.41
ANESTHESIA,01140,QK,21,10338.72,8216.65
ANESTHESIA,01140,QZ,N/A,390,312
ANESTHESIA,01140,OTHER,24,11138.91,8911.14
ANESTHESIA,01150,TOTAL,314,126575.19,100919.54
ANESTHESIA,01150,AA,91,52295.46,41781.99
ANESTHESIA,01150,AD,N/A,81.64,65.31
ANESTHESIA,01150,QK,109,34587.32,27474.5
ANESTHESIA,01150,QZ,N/A,3782.33,3025.86
ANESTHESIA,01150,OTHER,114,35828.44,28571.88
ANESTHESIA,01160,TOTAL,3687,375477.01,293224.01
ANESTHESIA,01160,AA,802,119396.59,93853.3
ANESTHESIA,01160,AD,N/A,408.8,304.8
ANESTHESIA,01160,QK,681,47663.13,36852.86
ANESTHESIA,01160,QZ,1151,138052.72,106892.55
ANESTHESIA,01160,OTHER,1053,69955.77,55320.5
ANESTHESIA,01170,TOTAL,1234,319034.85,251778.53
ANESTHESIA,01170,AA,313,114091.96,89978.63
ANESTHESIA,01170,AD,N/A,632.05,505.63
ANESTHESIA,01170,QK,359,73206.76,57782.72
ANESTHESIA,01170,QZ,163,56328.81,44325.02
ANESTHESIA,01170,OTHER,399,74775.27,59186.53
ANESTHESIA,01173,TOTAL,1726,658870.77,520333.8
ANESTHESIA,01173,AA,439,243982.15,192953.28
ANESTHESIA,01173,AD,14,1135.68,908.57
ANESTHESIA,01173,QK,536,157340.94,123241.9
ANESTHESIA,01173,QZ,147,88032.35,69397.48
ANESTHESIA,01173,OTHER,590,168379.65,133832.57
ANESTHESIA,01180,TOTAL,N/A,1885.26,1508.21
ANESTHESIA,01180,AA,N/A,1286.13,1028.91
ANESTHESIA,01180,AD,N/A,88.88,71.1
ANESTHESIA,01180,QZ,N/A,326.44,261.15
ANESTHESIA,01180,OTHER,N/A,183.81,147.05
ANESTHESIA,01190,TOTAL,12,3352.89,2527
ANESTHESIA,01190,AA,12,2251,1781.42
ANESTHESIA,01190,QK,N/A,418.09,318.55
ANESTHESIA,01190,QZ,N/A,144.62,115.7
ANESTHESIA,01190,OTHER,N/A,539.18,311.33
ANESTHESIA,01200,TOTAL,20298,2043099.77,1608056.84
ANESTHESIA,01200,AA,6203,865086.54,682488.89
ANESTHESIA,01200,AD,53,4359.87,3487.87
ANESTHESIA,01200,QK,3941,275389.16,215334.57
ANESTHESIA,01200,QZ,3263,423200.64,332227.85
ANESTHESIA,01200,OTHER,6838,475063.56,374517.66
ANESTHESIA,01202,TOTAL,2398,410786.76,321811.14
ANESTHESIA,01202,AA,606,155907.19,121608.39
ANESTHESIA,01202,AD,27,2288.1,1830.52
ANESTHESIA,01202,QK,634,77187.14,60343.37
ANESTHESIA,01202,QZ,316,75599.23,59584.62
ANESTHESIA,01202,OTHER,815,99805.1,78444.24
ANESTHESIA,01210,TOTAL,108012,23194330.62,18347284.36
ANESTHESIA,01210,AA,32915,9744496.99,7718141.58
ANESTHESIA,01210,AD,393,34517.18,27427.4
ANESTHESIA,01210,QK,22532,3383265.77,2664350.1
ANESTHESIA,01210,QZ,16812,4804891.95,3802408.52
ANESTHESIA,01210,OTHER,35360,5227158.73,4134956.76
