CPT only copyright 2012 American Medical Association. All rights reserved.,,,,,
,,,,,
"2012 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)",,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-17980,,,,,
DIGESTIVE SYSTEM,43820,OTHER,1765,2038678.58,1620804.55
DIGESTIVE SYSTEM,43825,TOTAL,81,72595.94,58076.71
DIGESTIVE SYSTEM,43825,80S,21,4137.27,3309.8
DIGESTIVE SYSTEM,43825,OTHER,60,68458.67,54766.91
DIGESTIVE SYSTEM,43830,TOTAL,7009,3503535.72,2787188.16
DIGESTIVE SYSTEM,43830,80S,825,62948.3,50018.51
DIGESTIVE SYSTEM,43830,OTHER,6184,3440587.42,2737169.65
DIGESTIVE SYSTEM,43831,TOTAL,14,6759.27,5407.41
DIGESTIVE SYSTEM,43831,80S,N/A,96.56,77.25
DIGESTIVE SYSTEM,43831,OTHER,14,6662.71,5330.16
DIGESTIVE SYSTEM,43832,TOTAL,867,659083.06,526210.64
DIGESTIVE SYSTEM,43832,80S,141,16720.68,13264.61
DIGESTIVE SYSTEM,43832,OTHER,726,642362.38,512946.03
DIGESTIVE SYSTEM,43840,TOTAL,5860,6477355.28,5142641.29
DIGESTIVE SYSTEM,43840,80S,886,173543.4,137119.35
DIGESTIVE SYSTEM,43840,OTHER,4974,6303811.88,5005521.94
DIGESTIVE SYSTEM,43842,TOTAL,N/A,0,0
DIGESTIVE SYSTEM,43842,80S,N/A,0,0
DIGESTIVE SYSTEM,43842,OTHER,N/A,0,0
DIGESTIVE SYSTEM,43843,TOTAL,53,35124.54,27490.75
DIGESTIVE SYSTEM,43843,80S,20,2981.51,2314.65
DIGESTIVE SYSTEM,43843,OTHER,33,32143.03,25176.1
DIGESTIVE SYSTEM,43845,TOTAL,303,355641.46,284177.23
DIGESTIVE SYSTEM,43845,80S,123,36879.11,29279.32
DIGESTIVE SYSTEM,43845,OTHER,180,318762.35,254897.91
DIGESTIVE SYSTEM,43846,TOTAL,517,624513.77,496616.29
DIGESTIVE SYSTEM,43846,80S,142,33912.52,27018.08
DIGESTIVE SYSTEM,43846,OTHER,375,590601.25,469598.21
DIGESTIVE SYSTEM,43847,TOTAL,23,41614.27,32003.89
DIGESTIVE SYSTEM,43847,80S,N/A,1971.82,1577.45
DIGESTIVE SYSTEM,43847,OTHER,23,39642.45,30426.44
DIGESTIVE SYSTEM,43848,TOTAL,436,600435.68,475565.99
DIGESTIVE SYSTEM,43848,80S,130,36743.17,28678.2
DIGESTIVE SYSTEM,43848,OTHER,306,563692.51,446887.79
DIGESTIVE SYSTEM,43850,TOTAL,54,61536.1,48051.66
DIGESTIVE SYSTEM,43850,80S,12,2886.52,2309.22
DIGESTIVE SYSTEM,43850,OTHER,42,58649.58,45742.44
DIGESTIVE SYSTEM,43855,TOTAL,N/A,3198.25,2558.6
DIGESTIVE SYSTEM,43855,OTHER,N/A,3198.25,2558.6
DIGESTIVE SYSTEM,43860,TOTAL,768,902459.3,713082.15
DIGESTIVE SYSTEM,43860,80S,211,49466.61,39087.36
DIGESTIVE SYSTEM,43860,OTHER,557,852992.69,673994.79
DIGESTIVE SYSTEM,43865,TOTAL,27,45353.04,36282.41
DIGESTIVE SYSTEM,43865,80S,N/A,1994.68,1595.74
DIGESTIVE SYSTEM,43865,OTHER,27,43358.36,34686.67
DIGESTIVE SYSTEM,43870,TOTAL,971,543636.92,432302.43
DIGESTIVE SYSTEM,43870,80S,102,8645.35,6874.97
DIGESTIVE SYSTEM,43870,SG,N/A,9430.27,7432.21
DIGESTIVE SYSTEM,43870,OTHER,869,525561.3,417995.25
DIGESTIVE SYSTEM,43880,TOTAL,213,274833.48,217708.42
DIGESTIVE SYSTEM,43880,80S,33,7396.8,5917.46
DIGESTIVE SYSTEM,43880,OTHER,180,267436.68,211790.96
DIGESTIVE SYSTEM,43881,TOTAL,86,50575.16,39871.13
DIGESTIVE SYSTEM,43881,80S,N/A,617.91,494.33
DIGESTIVE SYSTEM,43881,OTHER,86,49957.25,39376.8
DIGESTIVE SYSTEM,43882,TOTAL,16,14633.03,11706.42
DIGESTIVE SYSTEM,43882,80S,N/A,258.18,206.54
DIGESTIVE SYSTEM,43882,OTHER,16,14374.85,11499.88
DIGESTIVE SYSTEM,43886,TOTAL,132,36524.41,28990.63
DIGESTIVE SYSTEM,43886,80S,29,1355.77,1084.61
DIGESTIVE SYSTEM,43886,SG,N/A,928.14,742.51
DIGESTIVE SYSTEM,43886,OTHER,103,34240.5,27163.51
DIGESTIVE SYSTEM,43887,TOTAL,74,17002.49,13315.85
DIGESTIVE SYSTEM,43887,80S,13,499.29,399.43
DIGESTIVE SYSTEM,43887,OTHER,61,16503.2,12916.42
DIGESTIVE SYSTEM,43888,TOTAL,148,52010.47,40571.27
DIGESTIVE SYSTEM,43888,80S,30,1835.02,1413.35
DIGESTIVE SYSTEM,43888,SG,N/A,0,0
DIGESTIVE SYSTEM,43888,OTHER,118,50175.45,39157.92
DIGESTIVE SYSTEM,43999,TOTAL,17740,1958449.58,1519381.39
DIGESTIVE SYSTEM,43999,80S,29,4507.24,3605.8
DIGESTIVE SYSTEM,43999,SG,N/A,0,0
DIGESTIVE SYSTEM,43999,OTHER,17711,1953942.34,1515775.59
DIGESTIVE SYSTEM,44005,TOTAL,15186,13950445.65,11091161.76
DIGESTIVE SYSTEM,44005,80S,2326,375649.09,298668.16
DIGESTIVE SYSTEM,44005,OTHER,12860,13574796.56,10792493.6
DIGESTIVE SYSTEM,44010,TOTAL,488,243042.75,193623.19
DIGESTIVE SYSTEM,44010,80S,100,9127.12,7291.34
DIGESTIVE SYSTEM,44010,OTHER,388,233915.63,186331.85
DIGESTIVE SYSTEM,44015,TOTAL,5510,673037.7,534556.89
DIGESTIVE SYSTEM,44015,80S,878,19202.12,15231.68
DIGESTIVE SYSTEM,44015,OTHER,4632,653835.58,519325.21
DIGESTIVE SYSTEM,44020,TOTAL,892,618912.68,492519.95
DIGESTIVE SYSTEM,44020,80S,147,18254.78,14553.23
DIGESTIVE SYSTEM,44020,OTHER,745,600657.9,477966.72
DIGESTIVE SYSTEM,44021,TOTAL,675,421911.6,336301.2
DIGESTIVE SYSTEM,44021,80S,101,10715.83,8572.67
DIGESTIVE SYSTEM,44021,OTHER,574,411195.77,327728.53
DIGESTIVE SYSTEM,44025,TOTAL,424,267775.48,213028.83
DIGESTIVE SYSTEM,44025,80S,78,9048.79,7239.05
DIGESTIVE SYSTEM,44025,OTHER,346,258726.69,205789.78
DIGESTIVE SYSTEM,44050,TOTAL,3724,2310927.6,1836211.78
DIGESTIVE SYSTEM,44050,80S,671,73322.16,58068.28
DIGESTIVE SYSTEM,44050,OTHER,3053,2237605.44,1778143.5
DIGESTIVE SYSTEM,44055,TOTAL,365,432813.3,342655.61
DIGESTIVE SYSTEM,44055,80S,61,12335.59,9720.38
DIGESTIVE SYSTEM,44055,OTHER,304,420477.71,332935.23
DIGESTIVE SYSTEM,44100,TOTAL,578,68377.8,54565.62
DIGESTIVE SYSTEM,44100,80S,N/A,0,0
DIGESTIVE SYSTEM,44100,OTHER,578,68377.8,54565.62
DIGESTIVE SYSTEM,44110,TOTAL,1259,617858.93,489867.21
DIGESTIVE SYSTEM,44110,80S,253,22586.48,17996.34
DIGESTIVE SYSTEM,44110,OTHER,1006,595272.45,471870.87
DIGESTIVE SYSTEM,44111,TOTAL,218,115894.54,92667.25
DIGESTIVE SYSTEM,44111,80S,51,5097.95,4029.91
DIGESTIVE SYSTEM,44111,OTHER,167,110796.59,88637.34
DIGESTIVE SYSTEM,44120,TOTAL,34074,30716181.03,24407833.02
DIGESTIVE SYSTEM,44120,80S,5962,942353.42,748516.28
DIGESTIVE SYSTEM,44120,OTHER,28112,29773827.61,23659316.74
DIGESTIVE SYSTEM,44121,TOTAL,3236,657296.31,522889.01
DIGESTIVE SYSTEM,44121,80S,573,21179.63,16911.63
DIGESTIVE SYSTEM,44121,OTHER,2663,636116.68,505977.38
DIGESTIVE SYSTEM,44125,TOTAL,1304,1123123.02,894670.23
DIGESTIVE SYSTEM,44125,80S,199,29990.01,23847.62
DIGESTIVE SYSTEM,44125,OTHER,1105,1093133.01,870822.61
DIGESTIVE SYSTEM,44126,TOTAL,31,73579.88,58860.73
DIGESTIVE SYSTEM,44126,80S,N/A,2612.17,2089.73
DIGESTIVE SYSTEM,44126,OTHER,31,70967.71,56771
DIGESTIVE SYSTEM,44127,TOTAL,N/A,10726.92,8581.53
DIGESTIVE SYSTEM,44127,OTHER,N/A,10726.92,8581.53
DIGESTIVE SYSTEM,44128,TOTAL,N/A,1303.91,1043.13
DIGESTIVE SYSTEM,44128,80S,N/A,74.59,59.67
DIGESTIVE SYSTEM,44128,OTHER,N/A,1229.32,983.46
DIGESTIVE SYSTEM,44130,TOTAL,2496,2338267.71,1861041.86
DIGESTIVE SYSTEM,44130,80S,474,81443.81,64984.57
DIGESTIVE SYSTEM,44130,OTHER,2022,2256823.9,1796057.29
DIGESTIVE SYSTEM,44135,TOTAL,N/A,28068.37,22454.7
DIGESTIVE SYSTEM,44135,80S,N/A,3804.13,3043.31
DIGESTIVE SYSTEM,44135,OTHER,N/A,24264.24,19411.39
DIGESTIVE SYSTEM,44137,TOTAL,N/A,5019.54,4015.63
DIGESTIVE SYSTEM,44137,80S,N/A,386.64,309.31
DIGESTIVE SYSTEM,44137,OTHER,N/A,4632.9,3706.32
DIGESTIVE SYSTEM,44139,TOTAL,15437,1517186.62,1205613.23
DIGESTIVE SYSTEM,44139,80S,3275,60316.73,48034.6
DIGESTIVE SYSTEM,44139,OTHER,12162,1456869.89,1157578.63
DIGESTIVE SYSTEM,44140,TOTAL,28442,29012327.49,23051216.57
DIGESTIVE SYSTEM,44140,80S,6332,1237484.57,984829.47
DIGESTIVE SYSTEM,44140,OTHER,22110,27774842.92,22066387.1
DIGESTIVE SYSTEM,44141,TOTAL,3547,5250342.77,4177791.17
DIGESTIVE SYSTEM,44141,80S,635,173166.82,137170.65
DIGESTIVE SYSTEM,44141,OTHER,2912,5077175.95,4040620.52
DIGESTIVE SYSTEM,44143,TOTAL,14904,20222145.82,16078634.42
DIGESTIVE SYSTEM,44143,80S,2890,726804.35,578572.61
DIGESTIVE SYSTEM,44143,OTHER,12014,19495341.47,15500061.81
DIGESTIVE SYSTEM,44144,TOTAL,2793,3996553.68,3181542.05
DIGESTIVE SYSTEM,44144,80S,524,139956.38,111853.16
DIGESTIVE SYSTEM,44144,OTHER,2269,3856597.3,3069688.89
DIGESTIVE SYSTEM,44145,TOTAL,11542,14310436.68,11355634.14
DIGESTIVE SYSTEM,44145,80S,3114,780249.43,620226.46
DIGESTIVE SYSTEM,44145,OTHER,8428,13530187.25,10735407.68
DIGESTIVE SYSTEM,44146,TOTAL,2046,3313236.03,2635839.53
DIGESTIVE SYSTEM,44146,80S,510,164628.61,131171.11
DIGESTIVE SYSTEM,44146,OTHER,1536,3148607.42,2504668.42
DIGESTIVE SYSTEM,44147,TOTAL,718,998446.92,789876.78
DIGESTIVE SYSTEM,44147,80S,212,61333.72,48658.8
DIGESTIVE SYSTEM,44147,OTHER,506,937113.2,741217.98
DIGESTIVE SYSTEM,44150,TOTAL,4755,7293752.95,5810038.55
DIGESTIVE SYSTEM,44150,80S,888,249276.69,198518.28
DIGESTIVE SYSTEM,44150,OTHER,3867,7044476.26,5611520.27
DIGESTIVE SYSTEM,44151,TOTAL,119,201470.24,159389.72
DIGESTIVE SYSTEM,44151,80S,26,8265.87,6612.69
DIGESTIVE SYSTEM,44151,OTHER,93,193204.37,152777.03
DIGESTIVE SYSTEM,44155,TOTAL,803,1288721.72,1023133.83
DIGESTIVE SYSTEM,44155,80S,194,61553.11,48939.68
DIGESTIVE SYSTEM,44155,OTHER,609,1227168.61,974194.15
DIGESTIVE SYSTEM,44156,TOTAL,30,68022.38,52596.85
DIGESTIVE SYSTEM,44156,80S,N/A,3351.41,2681.14
DIGESTIVE SYSTEM,44156,OTHER,30,64670.97,49915.71
DIGESTIVE SYSTEM,44157,TOTAL,112,194017.26,153954.28
DIGESTIVE SYSTEM,44157,80S,24,7885.15,6308.12
DIGESTIVE SYSTEM,44157,OTHER,88,186132.11,147646.16
DIGESTIVE SYSTEM,44158,TOTAL,92,164597.65,130463.24
DIGESTIVE SYSTEM,44158,80S,19,6298.04,5038.46
DIGESTIVE SYSTEM,44158,OTHER,73,158299.61,125424.78
DIGESTIVE SYSTEM,44160,TOTAL,19072,18415874.82,14643404.25
DIGESTIVE SYSTEM,44160,80S,3866,695983.75,552887.36
DIGESTIVE SYSTEM,44160,OTHER,15206,17719891.07,14090516.89
DIGESTIVE SYSTEM,44180,TOTAL,8580,6462192.15,5110422.65
DIGESTIVE SYSTEM,44180,80S,1510,202883.99,160203.05
DIGESTIVE SYSTEM,44180,SG,N/A,0,0
DIGESTIVE SYSTEM,44180,OTHER,7070,6259308.16,4950219.6
DIGESTIVE SYSTEM,44186,TOTAL,1547,757725.05,600930.4
DIGESTIVE SYSTEM,44186,80S,231,19394.87,15286.5
DIGESTIVE SYSTEM,44186,OTHER,1316,738330.18,585643.9
DIGESTIVE SYSTEM,44187,TOTAL,1012,728183.26,579725.31
DIGESTIVE SYSTEM,44187,80S,190,23355.62,18627.27
DIGESTIVE SYSTEM,44187,OTHER,822,704827.64,561098.04
DIGESTIVE SYSTEM,44188,TOTAL,2679,2738928.81,2180643.8
DIGESTIVE SYSTEM,44188,80S,423,75712.4,60514.64
DIGESTIVE SYSTEM,44188,OTHER,2256,2663216.41,2120129.16
DIGESTIVE SYSTEM,44202,TOTAL,2583,2695305.12,2141105.37
DIGESTIVE SYSTEM,44202,80S,532,99481.54,78725.84
DIGESTIVE SYSTEM,44202,OTHER,2051,2595823.58,2062379.53
DIGESTIVE SYSTEM,44203,TOTAL,115,23234.39,18587.58
DIGESTIVE SYSTEM,44203,80S,22,811.47,649.17
DIGESTIVE SYSTEM,44203,OTHER,93,22422.92,17938.41
DIGESTIVE SYSTEM,44204,TOTAL,16960,19870555.8,15757204.22
DIGESTIVE SYSTEM,44204,80S,4564,1063479.82,844670.16
DIGESTIVE SYSTEM,44204,OTHER,12396,18807075.98,14912534.06
DIGESTIVE SYSTEM,44205,TOTAL,13736,14342360.15,11388003.1
DIGESTIVE SYSTEM,44205,80S,3344,672223.28,534122.19
DIGESTIVE SYSTEM,44205,OTHER,10392,13670136.87,10853880.91
DIGESTIVE SYSTEM,44206,TOTAL,1586,2193282.11,1742936.31
DIGESTIVE SYSTEM,44206,80S,371,97593.26,77811.11
DIGESTIVE SYSTEM,44206,OTHER,1215,2095688.85,1665125.2
DIGESTIVE SYSTEM,44207,TOTAL,10176,13803724.91,10936151.36
DIGESTIVE SYSTEM,44207,80S,3023,843775.96,669882.13
DIGESTIVE SYSTEM,44207,OTHER,7153,12959948.95,10266269.23
DIGESTIVE SYSTEM,44208,TOTAL,754,1148011.42,915849.91
DIGESTIVE SYSTEM,44208,80S,197,59716.86,47745.48
DIGESTIVE SYSTEM,44208,OTHER,557,1088294.56,868104.43
DIGESTIVE SYSTEM,44210,TOTAL,784,1122657.08,886561.82
DIGESTIVE SYSTEM,44210,80S,176,48068.29,37661.64
DIGESTIVE SYSTEM,44210,OTHER,608,1074588.79,848900.18
DIGESTIVE SYSTEM,44211,TOTAL,140,235400.75,186111.73
DIGESTIVE SYSTEM,44211,80S,38,13085.36,10468.29
DIGESTIVE SYSTEM,44211,OTHER,102,222315.39,175643.44
DIGESTIVE SYSTEM,44212,TOTAL,252,393165.74,310163.76
DIGESTIVE SYSTEM,44212,80S,59,18772.99,14705.62
DIGESTIVE SYSTEM,44212,OTHER,193,374392.75,295458.14
DIGESTIVE SYSTEM,44213,TOTAL,10822,1594954.99,1265585.6
DIGESTIVE SYSTEM,44213,80S,2778,79967.85,63596.7
DIGESTIVE SYSTEM,44213,OTHER,8044,1514987.14,1201988.9
DIGESTIVE SYSTEM,44227,TOTAL,1262,1544792.35,1228185.32
DIGESTIVE SYSTEM,44227,80S,372,94256.22,75023.87
DIGESTIVE SYSTEM,44227,OTHER,890,1450536.13,1153161.45
DIGESTIVE SYSTEM,44238,TOTAL,858,697852.45,556813.7
DIGESTIVE SYSTEM,44238,80S,149,26946.79,21495.54
DIGESTIVE SYSTEM,44238,OTHER,709,670905.66,535318.16
DIGESTIVE SYSTEM,44300,TOTAL,3047,1910318.41,1516432.54
DIGESTIVE SYSTEM,44300,80S,421,41455.12,32858.34
DIGESTIVE SYSTEM,44300,OTHER,2626,1868863.29,1483574.2
DIGESTIVE SYSTEM,44310,TOTAL,5413,3287480.9,2610946.28
DIGESTIVE SYSTEM,44310,80S,994,104860.32,83655.23
DIGESTIVE SYSTEM,44310,OTHER,4419,3182620.58,2527291.05
DIGESTIVE SYSTEM,44312,TOTAL,676,334730.2,263112.87
DIGESTIVE SYSTEM,44312,80S,29,2145.06,1716.03
DIGESTIVE SYSTEM,44312,OTHER,647,332585.14,261396.84
DIGESTIVE SYSTEM,44314,TOTAL,1121,824060.92,646792.88
DIGESTIVE SYSTEM,44314,80S,196,26255.17,20804.98
DIGESTIVE SYSTEM,44314,OTHER,925,797805.75,625987.9
DIGESTIVE SYSTEM,44316,TOTAL,39,53801.61,41053.42
DIGESTIVE SYSTEM,44316,80S,N/A,1954.22,1563.38
DIGESTIVE SYSTEM,44316,OTHER,39,51847.39,39490.04
DIGESTIVE SYSTEM,44320,TOTAL,6196,5906704.52,4692487.35
DIGESTIVE SYSTEM,44320,80S,995,168389.66,133734.39
DIGESTIVE SYSTEM,44320,OTHER,5201,5738314.86,4558752.96
DIGESTIVE SYSTEM,44322,TOTAL,27,24362.67,19490.11
DIGESTIVE SYSTEM,44322,80S,N/A,789.23,631.38
DIGESTIVE SYSTEM,44322,OTHER,27,23573.44,18858.73
DIGESTIVE SYSTEM,44340,TOTAL,786,433721.25,344743.3
DIGESTIVE SYSTEM,44340,80S,N/A,0,0
DIGESTIVE SYSTEM,44340,OTHER,786,433721.25,344743.3
DIGESTIVE SYSTEM,44345,TOTAL,1021,829525.09,656086.59
DIGESTIVE SYSTEM,44345,80S,166,25295.83,20036.95
DIGESTIVE SYSTEM,44345,OTHER,855,804229.26,636049.64
DIGESTIVE SYSTEM,44346,TOTAL,2127,1906113.41,1509126.2
DIGESTIVE SYSTEM,44346,80S,409,66335.74,52217.22
DIGESTIVE SYSTEM,44346,SG,N/A,0,0
DIGESTIVE SYSTEM,44346,OTHER,1718,1839777.67,1456908.98
DIGESTIVE SYSTEM,44360,TOTAL,6606,1149623.45,908408.93
DIGESTIVE SYSTEM,44360,80S,N/A,0,0
DIGESTIVE SYSTEM,44360,SG,152,62321.71,48702.49
DIGESTIVE SYSTEM,44360,OTHER,6454,1087301.74,859706.44
DIGESTIVE SYSTEM,44361,TOTAL,21141,4567143.75,3597166.98
DIGESTIVE SYSTEM,44361,80S,N/A,0,0
DIGESTIVE SYSTEM,44361,SG,1633,644653.06,508247.36
DIGESTIVE SYSTEM,44361,OTHER,19508,3922490.69,3088919.62
DIGESTIVE SYSTEM,44363,TOTAL,170,32817.12,25849.61
DIGESTIVE SYSTEM,44363,80S,N/A,0,0
DIGESTIVE SYSTEM,44363,SG,N/A,406.08,324.86
DIGESTIVE SYSTEM,44363,OTHER,170,32411.04,25524.75
DIGESTIVE SYSTEM,44364,TOTAL,396,115054.13,89484.3
DIGESTIVE SYSTEM,44364,80S,N/A,0,0
DIGESTIVE SYSTEM,44364,SG,N/A,3688.29,2838.62
DIGESTIVE SYSTEM,44364,OTHER,396,111365.84,86645.68
DIGESTIVE SYSTEM,44365,TOTAL,265,79709.87,62452.24
DIGESTIVE SYSTEM,44365,SG,14,7711.89,6169.5
DIGESTIVE SYSTEM,44365,OTHER,251,71997.98,56282.74
DIGESTIVE SYSTEM,44366,TOTAL,3167,851985.31,673491.37
DIGESTIVE SYSTEM,44366,SG,22,13864.29,10911.5
DIGESTIVE SYSTEM,44366,OTHER,3145,838121.02,662579.87
DIGESTIVE SYSTEM,44369,TOTAL,1468,407475.67,321892.76
DIGESTIVE SYSTEM,44369,SG,N/A,5143.64,4114.91
DIGESTIVE SYSTEM,44369,OTHER,1468,402332.03,317777.85
DIGESTIVE SYSTEM,44370,TOTAL,116,33609.49,26887.52
DIGESTIVE SYSTEM,44370,OTHER,116,33609.49,26887.52
DIGESTIVE SYSTEM,44372,TOTAL,1281,326452.59,259568.78
DIGESTIVE SYSTEM,44372,80S,N/A,0,0
DIGESTIVE SYSTEM,44372,OTHER,1281,326452.59,259568.78
DIGESTIVE SYSTEM,44373,TOTAL,1323,237525.05,188044.96
DIGESTIVE SYSTEM,44373,80S,N/A,0,0
DIGESTIVE SYSTEM,44373,SG,N/A,585.19,129
DIGESTIVE SYSTEM,44373,OTHER,1323,236939.86,187915.96
DIGESTIVE SYSTEM,44376,TOTAL,2001,619779.75,488069.27
DIGESTIVE SYSTEM,44376,80S,N/A,119.31,57.52
DIGESTIVE SYSTEM,44376,SG,167,86512.74,69097.88
DIGESTIVE SYSTEM,44376,OTHER,1834,533147.7,418913.87
DIGESTIVE SYSTEM,44377,TOTAL,1717,533590.11,422172.93
DIGESTIVE SYSTEM,44377,80S,N/A,0,0
DIGESTIVE SYSTEM,44377,SG,81,36894.71,29515.84
DIGESTIVE SYSTEM,44377,OTHER,1636,496695.4,392657.09
DIGESTIVE SYSTEM,44378,TOTAL,947,403281.27,320135.47
DIGESTIVE SYSTEM,44378,80S,N/A,0,0
DIGESTIVE SYSTEM,44378,SG,N/A,3212.59,2570.06
DIGESTIVE SYSTEM,44378,OTHER,947,400068.68,317565.41
DIGESTIVE SYSTEM,44379,TOTAL,14,6127.16,4901.74
DIGESTIVE SYSTEM,44379,OTHER,14,6127.16,4901.74
DIGESTIVE SYSTEM,44380,TOTAL,2406,198108.93,153538.91
DIGESTIVE SYSTEM,44380,80S,N/A,0,0
DIGESTIVE SYSTEM,44380,SG,41,16227.46,12590.09
DIGESTIVE SYSTEM,44380,OTHER,2365,181881.47,140948.82
DIGESTIVE SYSTEM,44382,TOTAL,1519,172694.12,132783.84
DIGESTIVE SYSTEM,44382,SG,36,14238.22,10888.79
DIGESTIVE SYSTEM,44382,OTHER,1483,158455.9,121895.05
DIGESTIVE SYSTEM,44383,TOTAL,272,58433.24,46243.47
DIGESTIVE SYSTEM,44383,SG,N/A,1141.75,913.4
DIGESTIVE SYSTEM,44383,OTHER,272,57291.49,45330.07
DIGESTIVE SYSTEM,44385,TOTAL,1227,180754.42,137706.54
DIGESTIVE SYSTEM,44385,80S,N/A,0,0
DIGESTIVE SYSTEM,44385,SG,N/A,2129.57,1591.64
DIGESTIVE SYSTEM,44385,OTHER,1227,178624.85,136114.9
DIGESTIVE SYSTEM,44386,TOTAL,1098,199783.25,153800.55
DIGESTIVE SYSTEM,44386,SG,25,8632.81,6764.07
DIGESTIVE SYSTEM,44386,OTHER,1073,191150.44,147036.48
DIGESTIVE SYSTEM,44388,TOTAL,6020,1199234.86,936912.79
DIGESTIVE SYSTEM,44388,80S,N/A,0,0
DIGESTIVE SYSTEM,44388,SG,218,78762.75,60124.49
DIGESTIVE SYSTEM,44388,OTHER,5802,1120472.11,876788.3
DIGESTIVE SYSTEM,44389,TOTAL,2759,558913.8,439995.21
DIGESTIVE SYSTEM,44389,80S,N/A,0,0
DIGESTIVE SYSTEM,44389,SG,121,40642.56,31815.52
DIGESTIVE SYSTEM,44389,OTHER,2638,518271.24,408179.69
DIGESTIVE SYSTEM,44390,TOTAL,27,5379.96,4303.98
DIGESTIVE SYSTEM,44390,80S,N/A,0,0
DIGESTIVE SYSTEM,44390,OTHER,27,5379.96,4303.98
DIGESTIVE SYSTEM,44391,TOTAL,232,54911.22,43203.7
DIGESTIVE SYSTEM,44391,SG,N/A,898.36,718.69
DIGESTIVE SYSTEM,44391,OTHER,232,54012.86,42485.01
DIGESTIVE SYSTEM,44392,TOTAL,762,171905.75,134579.02
DIGESTIVE SYSTEM,44392,80S,N/A,0,0
DIGESTIVE SYSTEM,44392,SG,N/A,3103.35,2370.67
DIGESTIVE SYSTEM,44392,OTHER,762,168802.4,132208.35
DIGESTIVE SYSTEM,44393,TOTAL,217,64212.8,50868.13
DIGESTIVE SYSTEM,44393,80S,N/A,0,0
DIGESTIVE SYSTEM,44393,SG,N/A,3063.4,2450.71
DIGESTIVE SYSTEM,44393,OTHER,217,61149.4,48417.42
DIGESTIVE SYSTEM,44394,TOTAL,1879,522854.04,412512.95
DIGESTIVE SYSTEM,44394,80S,N/A,0,0
DIGESTIVE SYSTEM,44394,SG,96,35121.79,27351.67
DIGESTIVE SYSTEM,44394,OTHER,1783,487732.25,385161.28
DIGESTIVE SYSTEM,44397,TOTAL,16,3971.39,3177.11
DIGESTIVE SYSTEM,44397,OTHER,16,3971.39,3177.11
DIGESTIVE SYSTEM,44500,TOTAL,11073,261534.34,206390.22
DIGESTIVE SYSTEM,44500,80S,N/A,7.76,6.21
DIGESTIVE SYSTEM,44500,OTHER,11073,261526.58,206384.01
DIGESTIVE SYSTEM,44602,TOTAL,4322,4607596.26,3663828.99
DIGESTIVE SYSTEM,44602,80S,674,125678.14,100002.27
DIGESTIVE SYSTEM,44602,OTHER,3648,4481918.12,3563826.72
DIGESTIVE SYSTEM,44603,TOTAL,1542,1799292.37,1431957.8
DIGESTIVE SYSTEM,44603,80S,301,64522.21,51226.44
DIGESTIVE SYSTEM,44603,OTHER,1241,1734770.16,1380731.36
DIGESTIVE SYSTEM,44604,TOTAL,2102,1540592.71,1223493.46
DIGESTIVE SYSTEM,44604,80S,295,38074.04,30291.17
DIGESTIVE SYSTEM,44604,OTHER,1807,1502518.67,1193202.29
DIGESTIVE SYSTEM,44605,TOTAL,220,221798.71,175578.74
DIGESTIVE SYSTEM,44605,80S,34,6220.58,4976.47
DIGESTIVE SYSTEM,44605,OTHER,186,215578.13,170602.27
DIGESTIVE SYSTEM,44615,TOTAL,703,510675.7,407036.5
DIGESTIVE SYSTEM,44615,80S,124,16083.32,12866.68
DIGESTIVE SYSTEM,44615,OTHER,579,494592.38,394169.82
DIGESTIVE SYSTEM,44620,TOTAL,3273,2101818.52,1668009.67
DIGESTIVE SYSTEM,44620,80S,570,64527.29,50870.6
DIGESTIVE SYSTEM,44620,OTHER,2703,2037291.23,1617139.07
DIGESTIVE SYSTEM,44625,TOTAL,5137,4100908.1,3253208.16
DIGESTIVE SYSTEM,44625,80S,948,136608.87,108023.97
DIGESTIVE SYSTEM,44625,OTHER,4189,3964299.23,3145184.19
DIGESTIVE SYSTEM,44626,TOTAL,5850,7121456.34,5662290.33
DIGESTIVE SYSTEM,44626,80S,1558,380695.52,303327.05
DIGESTIVE SYSTEM,44626,OTHER,4292,6740760.82,5358963.28
DIGESTIVE SYSTEM,44640,TOTAL,1532,1636763.69,1299319.58
DIGESTIVE SYSTEM,44640,80S,262,50631.6,40115.17
DIGESTIVE SYSTEM,44640,SG,N/A,0,0
DIGESTIVE SYSTEM,44640,OTHER,1270,1586132.09,1259204.41
DIGESTIVE SYSTEM,44650,TOTAL,475,468564.54,369395.22
DIGESTIVE SYSTEM,44650,80S,103,18661.8,14700.13
DIGESTIVE SYSTEM,44650,OTHER,372,449902.74,354695.09
DIGESTIVE SYSTEM,44660,TOTAL,351,316959.88,251264.83
DIGESTIVE SYSTEM,44660,80S,72,11652.27,9321.79
DIGESTIVE SYSTEM,44660,OTHER,279,305307.61,241943.04
DIGESTIVE SYSTEM,44661,TOTAL,1023,1116363.58,887086.22
DIGESTIVE SYSTEM,44661,80S,264,57650.9,46120.63
DIGESTIVE SYSTEM,44661,OTHER,759,1058712.68,840965.59
DIGESTIVE SYSTEM,44680,TOTAL,185,115827.17,90849.59
