CPT only copyright 2012 American Medical Association. All rights reserved.,,,,,
,,,,,
"2012 Part B National Summary Data File
Code Range: 01) Anesthesia (00000 - 09999)",,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-1593,,,,,
ANESTHESIA,00632,OTHER,46,6933,5434.41
ANESTHESIA,00634,TOTAL,N/A,894.37,715.49
ANESTHESIA,00634,AA,N/A,725.58,580.46
ANESTHESIA,00634,OTHER,N/A,168.79,135.03
ANESTHESIA,00635,TOTAL,3707,486454.73,383121.32
ANESTHESIA,00635,AA,1162,184781.8,145975.7
ANESTHESIA,00635,AD,N/A,334.36,267.49
ANESTHESIA,00635,QK,618,49674.21,38155.58
ANESTHESIA,00635,QZ,1045,179447.29,142361.86
ANESTHESIA,00635,OTHER,882,72217.07,56360.69
ANESTHESIA,00640,TOTAL,1281,155907.37,123525.59
ANESTHESIA,00640,AA,464,69782.16,55458.33
ANESTHESIA,00640,AD,N/A,919.08,735.26
ANESTHESIA,00640,QK,278,26219.65,20907.94
ANESTHESIA,00640,QZ,162,23568.73,18218.59
ANESTHESIA,00640,OTHER,377,35417.75,28205.47
ANESTHESIA,00670,TOTAL,197555,84258465.93,66735810.64
ANESTHESIA,00670,AA,54982,34565676.01,27344194.52
ANESTHESIA,00670,AD,1133,116134.39,91785.72
ANESTHESIA,00670,QK,58940,18150262.12,14349477.04
ANESTHESIA,00670,QZ,22568,13105580.14,10393015.17
ANESTHESIA,00670,OTHER,59932,18320813.27,14557338.19
ANESTHESIA,00700,TOTAL,18198,2602666.31,2061388.01
ANESTHESIA,00700,AA,4853,995966.99,788866.36
ANESTHESIA,00700,AD,59,5808.98,4580.2
ANESTHESIA,00700,QK,4363,468181.37,370439.74
ANESTHESIA,00700,QZ,2615,475626.13,376368.75
ANESTHESIA,00700,OTHER,6308,657082.84,521132.96
ANESTHESIA,00702,TOTAL,1393,187250.86,148217.4
ANESTHESIA,00702,AA,434,77363.29,61279.43
ANESTHESIA,00702,AD,11,873.46,698.76
ANESTHESIA,00702,QK,274,27983.03,21876.1
ANESTHESIA,00702,QZ,264,38908.74,30936.19
ANESTHESIA,00702,OTHER,410,42122.34,33426.92
ANESTHESIA,00730,TOTAL,1277,199971.41,158222.71
ANESTHESIA,00730,AA,372,81266.69,64448.79
ANESTHESIA,00730,AD,N/A,1270.07,1016.05
ANESTHESIA,00730,QK,297,33960.9,26736.83
ANESTHESIA,00730,QZ,150,32138.02,25352.14
ANESTHESIA,00730,OTHER,458,51335.73,40668.9
ANESTHESIA,00740,TOTAL,1595775,186278724.26,147011314.81
ANESTHESIA,00740,AA,421492,67839949.11,53599153.87
ANESTHESIA,00740,AD,5435,442467.12,351581.6
ANESTHESIA,00740,QK,332434,26957593.91,21231480.54
ANESTHESIA,00740,QZ,371243,53797391.55,42404204.6
ANESTHESIA,00740,OTHER,465171,37241322.57,29424894.2
ANESTHESIA,00750,TOTAL,24943,3511669.98,2750131.52
ANESTHESIA,00750,AA,6306,1260818.41,986232.48
ANESTHESIA,00750,AD,86,7083.92,5656.6
ANESTHESIA,00750,QK,6540,653265.99,510755.44
ANESTHESIA,00750,QZ,4099,796781.21,623542.35
ANESTHESIA,00750,OTHER,7912,793720.45,623944.65
ANESTHESIA,00752,TOTAL,48010,10306070.83,8117549.16
ANESTHESIA,00752,AA,12870,3915666.27,3082454.7
ANESTHESIA,00752,AD,228,20544.47,16229.25
ANESTHESIA,00752,QK,12991,2028456.68,1592709.69
ANESTHESIA,00752,QZ,7101,2052931.69,1617841.14
ANESTHESIA,00752,OTHER,14820,2288471.72,1808314.38
ANESTHESIA,00754,TOTAL,77,19249.78,15399.85
ANESTHESIA,00754,AA,34,10540.87,8432.71
ANESTHESIA,00754,QK,13,1889.16,1511.33
ANESTHESIA,00754,QZ,13,3928.07,3142.46
ANESTHESIA,00754,OTHER,17,2891.68,2313.35
ANESTHESIA,00756,TOTAL,538,161470.97,127864.19
ANESTHESIA,00756,AA,182,74904.55,59077.02
ANESTHESIA,00756,AD,N/A,246.64,197.31
ANESTHESIA,00756,QK,126,27288.22,21504.71
ANESTHESIA,00756,QZ,58,23466.9,18633.39
ANESTHESIA,00756,OTHER,172,35564.66,28451.76
ANESTHESIA,00770,TOTAL,12616,6385112.09,5075998.92
ANESTHESIA,00770,AA,4459,3216882.88,2555447.94
ANESTHESIA,00770,AD,54,5403.84,4323.12
ANESTHESIA,00770,QK,3030,1079305.36,855100.33
ANESTHESIA,00770,QZ,1326,812437.67,648536.38
ANESTHESIA,00770,OTHER,3747,1271082.34,1012591.15
ANESTHESIA,00790,TOTAL,521766,126583271.83,100253386.55
ANESTHESIA,00790,AA,142635,49907378.43,39523807.99
ANESTHESIA,00790,AD,2166,201151.27,158975.08
ANESTHESIA,00790,QK,134282,23668903.54,18702643.37
ANESTHESIA,00790,QZ,73308,23524519.96,18630140.62
ANESTHESIA,00790,OTHER,169375,29281318.63,23237819.49
ANESTHESIA,00792,TOTAL,4560,2237338.42,1780524.19
ANESTHESIA,00792,AA,1637,1180519.93,941155.8
ANESTHESIA,00792,AD,N/A,1675.33,1340.27
ANESTHESIA,00792,QK,1322,459743.91,364361.65
ANESTHESIA,00792,QZ,199,127271.81,100651.98
ANESTHESIA,00792,OTHER,1402,468127.44,373014.49
ANESTHESIA,00794,TOTAL,7771,3859966.84,3071169.17
ANESTHESIA,00794,AA,2687,1956026.45,1557605.32
ANESTHESIA,00794,AD,28,3646.31,2917.07
ANESTHESIA,00794,QK,2288,817863.84,648878.36
ANESTHESIA,00794,QZ,448,294430.92,234206.68
ANESTHESIA,00794,OTHER,2320,787999.32,627561.74
ANESTHESIA,00796,TOTAL,1627,1854172.14,1473084.15
ANESTHESIA,00796,AA,1060,1475348.73,1172500.23
ANESTHESIA,00796,QK,193,129085.46,102707.96
ANESTHESIA,00796,QZ,19,24749.73,19799.77
ANESTHESIA,00796,OTHER,355,224988.22,178076.19
ANESTHESIA,00797,TOTAL,24982,7841424.72,6184734.8
ANESTHESIA,00797,AA,6215,2910192.88,2292328.82
ANESTHESIA,00797,AD,74,11351.16,9006.77
ANESTHESIA,00797,QK,7776,1832408.96,1442467.41
ANESTHESIA,00797,QZ,2558,1124472.15,886510.73
ANESTHESIA,00797,OTHER,8359,1962999.57,1554421.07
ANESTHESIA,00800,TOTAL,26130,3414822.82,2697022.88
ANESTHESIA,00800,AA,6892,1315035.68,1039027.94
ANESTHESIA,00800,AD,87,7518.8,5832.23
ANESTHESIA,00800,QK,7132,677885.14,533019.14
ANESTHESIA,00800,QZ,3240,584061.61,461041.33
ANESTHESIA,00800,OTHER,8779,830321.59,658102.24
ANESTHESIA,00802,TOTAL,2735,691807.14,541599.91
ANESTHESIA,00802,AA,623,233511.41,182400.14
ANESTHESIA,00802,AD,N/A,816.18,652.95
ANESTHESIA,00802,QK,884,174553.1,136992.24
ANESTHESIA,00802,QZ,259,91925.73,71213.94
ANESTHESIA,00802,OTHER,969,191000.72,150340.64
ANESTHESIA,00810,TOTAL,1846858,227198691.92,176057061.82
ANESTHESIA,00810,AA,459742,74545121.53,58051096.52
ANESTHESIA,00810,AD,6374,514858.61,405358.68
ANESTHESIA,00810,QK,344059,27685456.58,21358444.3
ANESTHESIA,00810,QZ,581617,88114875.9,67994624.11
ANESTHESIA,00810,OTHER,455066,36338379.3,28247538.21
ANESTHESIA,00820,TOTAL,2089,326594.81,259087.39
ANESTHESIA,00820,AA,589,133135.78,105923.01
ANESTHESIA,00820,AD,N/A,823.53,658.82
ANESTHESIA,00820,QK,497,55907.5,44136.96
ANESTHESIA,00820,QZ,258,54896.47,43074.73
ANESTHESIA,00820,OTHER,745,81831.53,65293.87
ANESTHESIA,00830,TOTAL,138458,21141580.04,16581256.68
ANESTHESIA,00830,AA,38052,8216724.35,6447171.36
ANESTHESIA,00830,AD,497,42667.55,33686.38
ANESTHESIA,00830,QK,35671,3848731.08,3006911.31
ANESTHESIA,00830,QZ,21124,4391534.87,3442504.04
ANESTHESIA,00830,OTHER,43114,4641922.19,3650983.59
ANESTHESIA,00832,TOTAL,29295,6174677.37,4859294.99
ANESTHESIA,00832,AA,7408,2202719.06,1733998.96
ANESTHESIA,00832,AD,113,10487.86,8218.88
ANESTHESIA,00832,QK,7927,1234137.36,965038.75
ANESTHESIA,00832,QZ,4672,1331701.37,1048527.46
ANESTHESIA,00832,OTHER,9175,1395631.72,1103510.94
ANESTHESIA,00834,TOTAL,N/A,2319.18,1815.2
ANESTHESIA,00834,AA,N/A,997.89,758.17
ANESTHESIA,00834,AD,N/A,0,0
ANESTHESIA,00834,QK,N/A,423.99,339.19
ANESTHESIA,00834,QZ,N/A,473.31,378.65
ANESTHESIA,00834,OTHER,N/A,423.99,339.19
ANESTHESIA,00836,TOTAL,25,3667.36,2933.87
ANESTHESIA,00836,AA,N/A,262.67,210.14
ANESTHESIA,00836,QK,11,1417.07,1133.65
ANESTHESIA,00836,QZ,N/A,229.39,183.51
ANESTHESIA,00836,OTHER,14,1758.23,1406.57
ANESTHESIA,00840,TOTAL,269759,62668742.4,49508643.75
ANESTHESIA,00840,AA,71209,23428420.24,18495487.28
ANESTHESIA,00840,AD,1110,109079.96,85933.33
ANESTHESIA,00840,QK,68334,11769153.29,9273842.41
ANESTHESIA,00840,QZ,38011,12114983.03,9578327.23
ANESTHESIA,00840,OTHER,91095,15247105.88,12075053.5
ANESTHESIA,00842,TOTAL,13,4144.57,3315.68
ANESTHESIA,00842,AA,N/A,1224.08,979.27
ANESTHESIA,00842,QK,N/A,1216.21,972.98
ANESTHESIA,00842,QZ,N/A,153.3,122.64
ANESTHESIA,00842,OTHER,13,1550.98,1240.79
ANESTHESIA,00844,TOTAL,5115,1868131.41,1479193
ANESTHESIA,00844,AA,1241,667348.53,528109.27
ANESTHESIA,00844,AD,25,5570.36,4452.71
ANESTHESIA,00844,QK,1499,429196.15,338114.03
ANESTHESIA,00844,QZ,643,300245.96,239488.45
ANESTHESIA,00844,OTHER,1707,465770.41,369028.54
ANESTHESIA,00846,TOTAL,9642,3184622.68,2533156.08
ANESTHESIA,00846,AA,2605,1293582.7,1028741.58
ANESTHESIA,00846,AD,50,5181.36,4079.88
ANESTHESIA,00846,QK,2989,755643.39,600279.11
ANESTHESIA,00846,QZ,643,291743.78,232018.16
ANESTHESIA,00846,OTHER,3355,838471.45,668037.35
ANESTHESIA,00848,TOTAL,799,397087.56,316420.08
ANESTHESIA,00848,AA,232,170511.67,136242.23
ANESTHESIA,00848,AD,N/A,238.84,191.07
ANESTHESIA,00848,QK,257,102023.36,81018.11
ANESTHESIA,00848,QZ,35,23856.77,18973.4
ANESTHESIA,00848,OTHER,275,100456.92,79995.27
ANESTHESIA,00851,TOTAL,1977,310478.22,238653.54
ANESTHESIA,00851,AA,359,84832.04,65238.65
ANESTHESIA,00851,AD,N/A,353.9,230.66
ANESTHESIA,00851,QK,545,64497.31,49422.77
ANESTHESIA,00851,QZ,350,76598.44,58957.8
ANESTHESIA,00851,OTHER,723,84196.53,64803.66
ANESTHESIA,00860,TOTAL,69330,14229322.95,11223260.9
ANESTHESIA,00860,AA,17967,5337906.99,4210938.26
ANESTHESIA,00860,AD,338,31279.22,24618.64
ANESTHESIA,00860,QK,19796,3048192.73,2395673.63
ANESTHESIA,00860,QZ,8947,2446390.04,1929781.07
ANESTHESIA,00860,OTHER,22282,3365553.97,2662249.3
ANESTHESIA,00862,TOTAL,62217,17175892.68,13699976.8
ANESTHESIA,00862,AA,15835,6630697.74,5298904.7
ANESTHESIA,00862,AD,257,26376.76,20903.99
ANESTHESIA,00862,QK,19425,4068112.73,3240036.63
ANESTHESIA,00862,QZ,5616,2116460.04,1682352.71
ANESTHESIA,00862,OTHER,21084,4334245.41,3457778.77
ANESTHESIA,00864,TOTAL,6096,2986001.17,2377771.89
ANESTHESIA,00864,AA,1609,1208100.27,961721.33
ANESTHESIA,00864,AD,24,3429.03,2743.24
ANESTHESIA,00864,QK,1997,753720.65,600018.57
ANESTHESIA,00864,QZ,425,280922.07,223448.42
ANESTHESIA,00864,OTHER,2041,739829.15,589840.33
ANESTHESIA,00865,TOTAL,24671,8140846.32,6424515.7
ANESTHESIA,00865,AA,5913,2912438.66,2294461.46
ANESTHESIA,00865,AD,100,12959.18,10367.43
ANESTHESIA,00865,QK,7698,1936262.8,1527131.66
ANESTHESIA,00865,QZ,2571,1175622.01,925558.81
ANESTHESIA,00865,OTHER,8389,2103563.67,1666996.34
ANESTHESIA,00866,TOTAL,1804,696237.9,550902.66
ANESTHESIA,00866,AA,577,328975.65,258942.9
ANESTHESIA,00866,AD,N/A,234.02,187.21
ANESTHESIA,00866,QK,531,146142,116130.17
ANESTHESIA,00866,QZ,144,72601.72,57969.4
ANESTHESIA,00866,OTHER,552,148284.51,117672.98
ANESTHESIA,00868,TOTAL,12682,5524752.71,4366673.82
ANESTHESIA,00868,AA,4568,2878674.4,2277819.8
ANESTHESIA,00868,AD,66,8941.19,7152.98
ANESTHESIA,00868,QK,3685,1174001.37,923331.18
ANESTHESIA,00868,QZ,462,266079.18,210883.77
ANESTHESIA,00868,OTHER,3901,1197056.57,947486.09
ANESTHESIA,00870,TOTAL,1088,197693.23,156107.71
ANESTHESIA,00870,AA,362,88777.79,70016.04
ANESTHESIA,00870,QK,230,30251,23890.97
ANESTHESIA,00870,QZ,170,37088.56,29134.47
ANESTHESIA,00870,OTHER,326,41575.88,33066.23
ANESTHESIA,00872,TOTAL,5442,983188.67,776475.5
ANESTHESIA,00872,AA,1697,448679.85,354489.28
ANESTHESIA,00872,AD,25,1956.64,1531.09
ANESTHESIA,00872,QK,1173,140435.04,110189.83
ANESTHESIA,00872,QZ,685,169065.34,134055
ANESTHESIA,00872,OTHER,1862,223051.8,176210.3
ANESTHESIA,00873,TOTAL,70196,9895724.53,7812980.23
ANESTHESIA,00873,AA,18633,3778158.42,2985014.31
ANESTHESIA,00873,AD,386,31601.76,25034.37
ANESTHESIA,00873,QK,18531,1812179.83,1426951.65
ANESTHESIA,00873,QZ,10757,2148095.06,1696574.12
ANESTHESIA,00873,OTHER,21889,2125689.46,1679405.78
ANESTHESIA,00880,TOTAL,8841,4397826.82,3494004.82
ANESTHESIA,00880,AA,2890,2083830.28,1654527.57
ANESTHESIA,00880,AD,51,7242.19,5793.83
ANESTHESIA,00880,QK,2178,779232.57,617031.24
ANESTHESIA,00880,QZ,858,556110.41,442759.63
ANESTHESIA,00880,OTHER,2864,971411.37,773892.55
ANESTHESIA,00882,TOTAL,1562,346600.74,275133.91
ANESTHESIA,00882,AA,426,141495.86,112749.34
ANESTHESIA,00882,AD,N/A,710.72,568.58
ANESTHESIA,00882,QK,344,54535.92,43142.28
ANESTHESIA,00882,QZ,165,51612.57,41176.59
ANESTHESIA,00882,OTHER,627,98245.67,77497.12
ANESTHESIA,00902,TOTAL,104266,14611647.88,11480438.03
ANESTHESIA,00902,AA,29439,5731176.41,4503724.23
ANESTHESIA,00902,AD,838,71156.97,56429.42
ANESTHESIA,00902,QK,25643,2607301.34,2044115.31
ANESTHESIA,00902,QZ,15906,2955258,2319312.78
ANESTHESIA,00902,OTHER,32440,3246755.16,2556856.29
ANESTHESIA,00904,TOTAL,4593,1137119.96,900280.69
ANESTHESIA,00904,AA,1258,456175.25,361514.45
ANESTHESIA,00904,AD,16,2408.53,1926.83
ANESTHESIA,00904,QK,1392,260061.14,205346.12
ANESTHESIA,00904,QZ,416,141806.27,112661.19
ANESTHESIA,00904,OTHER,1511,276668.77,218832.1
ANESTHESIA,00906,TOTAL,3200,442107.18,348074.93
ANESTHESIA,00906,AA,776,159662.87,125309.69
ANESTHESIA,00906,AD,19,1878.71,1502.97
ANESTHESIA,00906,QK,991,103556.46,81613.49
ANESTHESIA,00906,QZ,350,64365.71,50433.51
ANESTHESIA,00906,OTHER,1064,112643.43,89215.27
ANESTHESIA,00908,TOTAL,271,74667.56,58110.11
ANESTHESIA,00908,AA,75,28085.03,21061.42
ANESTHESIA,00908,AD,N/A,1010.58,808.46
ANESTHESIA,00908,QK,86,17759.85,14144.41
ANESTHESIA,00908,QZ,24,10308.77,8247
ANESTHESIA,00908,OTHER,86,17503.33,13848.82
ANESTHESIA,00910,TOTAL,354675,35052621.65,27620393.16
ANESTHESIA,00910,AA,88019,12550417.97,9891152.46
ANESTHESIA,00910,AD,2698,217419.38,172471.06
ANESTHESIA,00910,QK,90930,6578661.18,5166986.45
ANESTHESIA,00910,QZ,52956,7085889.68,5591937.11
ANESTHESIA,00910,OTHER,120072,8620233.44,6797846.08
ANESTHESIA,00912,TOTAL,112893,16291247.08,12895025.07
ANESTHESIA,00912,AA,32460,6658090.45,5271491.75
ANESTHESIA,00912,AD,437,37001.83,29402
ANESTHESIA,00912,QK,30077,3129459.38,2471227.37
ANESTHESIA,00912,QZ,14084,2759639.07,2183110.51
ANESTHESIA,00912,OTHER,35835,3707056.35,2939793.44
ANESTHESIA,00914,TOTAL,109400,18622834.81,14730175.12
ANESTHESIA,00914,AA,32495,7756899.97,6134530.09
ANESTHESIA,00914,AD,499,41309.48,32702.29
ANESTHESIA,00914,QK,27850,3324713.95,2622973.41
ANESTHESIA,00914,QZ,16158,3662131.53,2899891.84
ANESTHESIA,00914,OTHER,32398,3837779.88,3040077.49
ANESTHESIA,00916,TOTAL,1526,237152.28,187944.09
ANESTHESIA,00916,AA,428,95003.06,74990.23
ANESTHESIA,00916,AD,N/A,433.94,347.15
ANESTHESIA,00916,QK,335,36913.35,29290.58
ANESTHESIA,00916,QZ,236,48985.97,39005.66
ANESTHESIA,00916,OTHER,527,55815.96,44310.47
ANESTHESIA,00918,TOTAL,73445,11141465.48,8795950.45
ANESTHESIA,00918,AA,19330,4240387.04,3347171.76
ANESTHESIA,00918,AD,347,28477.22,22533.47
ANESTHESIA,00918,QK,19019,2100808.02,1653881.85
ANESTHESIA,00918,QZ,9782,2055008.67,1623304.66
ANESTHESIA,00918,OTHER,24967,2716784.53,2149058.71
ANESTHESIA,00920,TOTAL,40330,4971649.77,3899885
ANESTHESIA,00920,AA,10402,1829176.41,1434230.19
ANESTHESIA,00920,AD,206,18878.33,14868.75
ANESTHESIA,00920,QK,10542,949118.71,742598.92
ANESTHESIA,00920,QZ,6144,998804.49,783026.87
ANESTHESIA,00920,OTHER,13036,1175671.83,925160.27
ANESTHESIA,00921,TOTAL,153,15605.22,11363.29
ANESTHESIA,00921,AA,33,4681.37,3441.83
ANESTHESIA,00921,QK,43,3518.12,2450.13
ANESTHESIA,00921,QZ,24,3286.6,2482.31
ANESTHESIA,00921,OTHER,53,4119.13,2989.02
ANESTHESIA,00922,TOTAL,23,7768.5,6214.8
ANESTHESIA,00922,AA,23,5288.46,4230.79
ANESTHESIA,00922,AD,N/A,62.64,50.11
ANESTHESIA,00922,QK,N/A,440.01,352
ANESTHESIA,00922,QZ,N/A,730.3,584.23
ANESTHESIA,00922,OTHER,N/A,1247.09,997.67
ANESTHESIA,00924,TOTAL,28,6497.5,4951.86
ANESTHESIA,00924,AA,N/A,1739.08,1391.28
ANESTHESIA,00924,QK,11,1212.94,825.94
ANESTHESIA,00924,QZ,N/A,1836.59,1469.27
ANESTHESIA,00924,OTHER,17,1708.89,1265.37
ANESTHESIA,00926,TOTAL,1456,223178.51,175995.8
ANESTHESIA,00926,AA,436,91363.97,71968.21
ANESTHESIA,00926,AD,N/A,377.52,302.02
ANESTHESIA,00926,QK,340,37931.2,29926.63
ANESTHESIA,00926,QZ,225,43533.74,34314.02
ANESTHESIA,00926,OTHER,455,49972.08,39484.92
ANESTHESIA,00928,TOTAL,60,13114.2,10491.35
ANESTHESIA,00928,AA,17,5341.55,4273.23
ANESTHESIA,00928,AD,N/A,167,133.6
ANESTHESIA,00928,QK,16,2066.41,1653.13
ANESTHESIA,00928,QZ,N/A,1857.89,1486.31
ANESTHESIA,00928,OTHER,27,3681.35,2945.08
ANESTHESIA,00930,TOTAL,324,49137.69,38471.28
ANESTHESIA,00930,AA,94,20085.54,16068.43
ANESTHESIA,00930,AD,N/A,81.2,64.96
ANESTHESIA,00930,QK,66,7483.12,5789.13
ANESTHESIA,00930,QZ,52,9776.07,7656.67
ANESTHESIA,00930,OTHER,112,11711.76,8892.09
ANESTHESIA,00932,TOTAL,155,33418.03,26491.87
ANESTHESIA,00932,AA,32,9411.68,7342.62
ANESTHESIA,00932,AD,N/A,145.5,116.4
ANESTHESIA,00932,QK,50,9173.46,7338.75
ANESTHESIA,00932,QZ,16,4751.35,3745.29
ANESTHESIA,00932,OTHER,57,9936.04,7948.81
ANESTHESIA,00934,TOTAL,27,12692.53,10154.01
ANESTHESIA,00934,AA,N/A,4339.71,3471.77
ANESTHESIA,00934,QK,14,4160.42,3328.32
ANESTHESIA,00934,QZ,N/A,331.99,265.59
ANESTHESIA,00934,OTHER,13,3860.41,3088.33
ANESTHESIA,00936,TOTAL,N/A,1521.12,1216.89
ANESTHESIA,00936,AA,N/A,595.96,476.77
ANESTHESIA,00936,QK,N/A,236.33,189.06
ANESTHESIA,00936,QZ,N/A,452.5,362
ANESTHESIA,00936,OTHER,N/A,236.33,189.06
ANESTHESIA,00938,TOTAL,10264,1974190,1550644.24
ANESTHESIA,00938,AA,2558,727786.14,571785.41
ANESTHESIA,00938,AD,109,16403.32,12997.93
ANESTHESIA,00938,QK,3030,433425.05,338443.58
ANESTHESIA,00938,QZ,1193,321286.46,253192.75
ANESTHESIA,00938,OTHER,3374,475289.03,374224.57
ANESTHESIA,00940,TOTAL,39500,4154569.78,3256387.91
ANESTHESIA,00940,AA,10197,1564706.36,1227801.14
ANESTHESIA,00940,AD,164,14046.64,11111.88
ANESTHESIA,00940,QK,10462,799848.88,624786.2
ANESTHESIA,00940,QZ,5368,756173.07,591466.24
ANESTHESIA,00940,OTHER,13309,1019794.83,801222.45
ANESTHESIA,00942,TOTAL,23636,3972157.45,3121036.75
ANESTHESIA,00942,AA,5657,1378719.4,1085032.06
ANESTHESIA,00942,AD,112,9811.82,7779.97
ANESTHESIA,00942,QK,6592,812707.96,635930.73
ANESTHESIA,00942,QZ,3673,843659.77,660595.79
ANESTHESIA,00942,OTHER,7602,927258.5,731698.2
ANESTHESIA,00944,TOTAL,22103,5483807.29,4315079.71
ANESTHESIA,00944,AA,5538,1991724.48,1568571.55
ANESTHESIA,00944,AD,98,9532.22,7625.83
ANESTHESIA,00944,QK,6141,1109531.63,870526.85
ANESTHESIA,00944,QZ,3507,1154844.9,907730.17
ANESTHESIA,00944,OTHER,6819,1218174.06,960625.31
ANESTHESIA,00948,TOTAL,261,31233.05,24193.86
ANESTHESIA,00948,AA,74,12588.44,9811.94
ANESTHESIA,00948,AD,N/A,160.32,128.26
ANESTHESIA,00948,QK,65,5548.05,4271.96
ANESTHESIA,00948,QZ,36,5635.28,4297.12
ANESTHESIA,00948,OTHER,86,7300.96,5684.58
ANESTHESIA,00950,TOTAL,15,5113.84,3931.22
ANESTHESIA,00950,AA,15,3493.65,2794.93
ANESTHESIA,00950,QK,N/A,276.31,181.5
ANESTHESIA,00950,QZ,N/A,859.5,639.74
ANESTHESIA,00950,OTHER,N/A,484.38,315.05
ANESTHESIA,00952,TOTAL,62356,7161903.57,5624905.32
ANESTHESIA,00952,AA,15824,2652904.2,2083321.87
ANESTHESIA,00952,AD,158,13490.29,10484.2
ANESTHESIA,00952,QK,17591,1474665.73,1155673.26
ANESTHESIA,00952,QZ,8029,1290649.68,1013264.32
ANESTHESIA,00952,OTHER,20754,1730193.67,1362161.67
ANESTHESIA,01112,TOTAL,15319,1750126.77,1371775.31
ANESTHESIA,01112,AA,3841,645391.13,509241.28
ANESTHESIA,01112,AD,29,2116.25,1693.06
ANESTHESIA,01112,QK,3959,326559.1,255457.57
ANESTHESIA,01112,QZ,2313,354154.41,273693.56
ANESTHESIA,01112,OTHER,5177,421905.88,331689.84
ANESTHESIA,01120,TOTAL,5705,1205336.74,954636.91
ANESTHESIA,01120,AA,1543,478787.81,380660.51
ANESTHESIA,01120,AD,23,2182.83,1746.25
ANESTHESIA,01120,QK,1652,268707.93,210144.61
ANESTHESIA,01120,QZ,538,153188.72,122004.22
ANESTHESIA,01120,OTHER,1949,302469.45,240081.32
ANESTHESIA,01130,TOTAL,N/A,3647.51,2917.99
ANESTHESIA,01130,AA,N/A,1304.19,1043.35
ANESTHESIA,01130,QK,N/A,628.95,503.16
ANESTHESIA,01130,QZ,N/A,897.12,717.69
ANESTHESIA,01130,OTHER,N/A,817.25,653.79
ANESTHESIA,01140,TOTAL,69,40083.92,31519.07
ANESTHESIA,01140,AA,16,14276.75,10873.33
ANESTHESIA,01140,QK,26,12387.94,9910.36
ANESTHESIA,01140,QZ,N/A,1973.58,1578.86
ANESTHESIA,01140,OTHER,27,11445.65,9156.52
ANESTHESIA,01150,TOTAL,337,126113.3,100442.02
ANESTHESIA,01150,AA,75,44646.83,35488.83
ANESTHESIA,01150,QK,119,36114.92,28784
ANESTHESIA,01150,QZ,15,7051.13,5640.91
ANESTHESIA,01150,OTHER,128,38300.42,30528.28
ANESTHESIA,01160,TOTAL,3486,353324.43,277241.42
ANESTHESIA,01160,AA,856,112442.09,88115.74
ANESTHESIA,01160,AD,N/A,542.56,434.05
ANESTHESIA,01160,QK,507,37200.46,29285.75
ANESTHESIA,01160,QZ,1287,146065.56,114709.9
ANESTHESIA,01160,OTHER,836,57073.76,44695.98
ANESTHESIA,01170,TOTAL,2148,542793.18,428764.8
ANESTHESIA,01170,AA,528,188375.06,149298.07
ANESTHESIA,01170,AD,N/A,454.36,363.48
ANESTHESIA,01170,QK,617,116795.05,91889.37
ANESTHESIA,01170,QZ,323,110912.41,87194.56
ANESTHESIA,01170,OTHER,680,126256.3,100019.32
ANESTHESIA,01173,TOTAL,1744,690430.7,548866.74
ANESTHESIA,01173,AA,401,233417.37,184875.93
ANESTHESIA,01173,AD,15,2507.97,2006.39
ANESTHESIA,01173,QK,559,175984.25,140527.83
ANESTHESIA,01173,QZ,157,94157.23,74312.56
ANESTHESIA,01173,OTHER,612,184363.88,147144.03
ANESTHESIA,01180,TOTAL,N/A,3707.89,2854.32
ANESTHESIA,01180,AA,N/A,974.64,667.72
ANESTHESIA,01180,QK,N/A,287.74,230.19
ANESTHESIA,01180,QZ,N/A,2187.08,1749.67
ANESTHESIA,01180,OTHER,N/A,258.43,206.74
ANESTHESIA,01190,TOTAL,13,1507.01,1205.58
ANESTHESIA,01190,QK,N/A,414.33,331.46
ANESTHESIA,01190,QZ,N/A,202.35,161.88
ANESTHESIA,01190,OTHER,13,890.33,712.24
ANESTHESIA,01200,TOTAL,20621,2095773.19,1649908.11
ANESTHESIA,01200,AA,6154,860957.49,679568.34
ANESTHESIA,01200,AD,42,3372.6,2648.54
ANESTHESIA,01200,QK,4067,290410.03,228016.42
ANESTHESIA,01200,QZ,3466,459365.07,360523.41
ANESTHESIA,01200,OTHER,6892,481668,379151.4
ANESTHESIA,01202,TOTAL,2842,493117.94,386559.58
ANESTHESIA,01202,AA,742,190899.27,149364.3
ANESTHESIA,01202,AD,17,1682.63,1346.12
ANESTHESIA,01202,QK,754,94895.18,73804.02
ANESTHESIA,01202,QZ,386,94971.25,74870.66
ANESTHESIA,01202,OTHER,943,110669.61,87174.48
ANESTHESIA,01210,TOTAL,103254,22586832.07,17905837.98
ANESTHESIA,01210,AA,30455,9215068.21,7315289
ANESTHESIA,01210,AD,431,37239.72,29485.88
ANESTHESIA,01210,QK,21742,3325039.48,2625989.49
ANESTHESIA,01210,QZ,17034,4943384.39,3916907.42
ANESTHESIA,01210,OTHER,33592,5066100.27,4018166.19
ANESTHESIA,01212,TOTAL,384,132712.32,106123.54
ANESTHESIA,01212,AA,101,51723.65,41378.94
ANESTHESIA,01212,AD,N/A,919.55,735.65
