CPT only copyright 2015 American Medical Association. All rights reserved.,,,,,,
"""2015 Part B National Summary Data File
Code Range: 16) Procedures/Professional Services (G0000 - G9999)"" ",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-1954,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
PROCEDURES/PROFESSIONAL SERVICES,G8400,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8401,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8401,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8401,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8404,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8404,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8405,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8405,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8406,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8406,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8410,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8410,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8415,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8415,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8416,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8416,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8417,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8417,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8418,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8418,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8419,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8419,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8420,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8420,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8421,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8421,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8422,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8422,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8427,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8427,TC,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8427,GLOBL,20,0.2,0.2,
PROCEDURES/PROFESSIONAL SERVICES,G8427,TOTAL,20,0.2,0.2,
PROCEDURES/PROFESSIONAL SERVICES,G8428,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8428,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8428,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8430,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8430,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8430,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8431,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8431,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8432,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8432,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8433,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8433,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8440,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8440,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8440,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8441,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8441,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8442,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8442,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8447,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8447,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8448,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8448,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8450,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8450,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8451,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8451,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8452,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8452,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8458,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8458,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8460,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8460,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8461,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8461,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8465,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8465,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8471,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8471,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8472,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8472,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8473,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8473,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8474,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8474,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8475,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8475,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8476,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8476,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8477,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8477,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8478,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8478,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8482,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8482,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8482,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8483,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8483,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8484,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8484,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8484,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8485,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8485,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8486,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8486,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8487,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8487,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8489,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8489,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8490,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8490,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8491,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8491,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8492,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8492,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8493,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8493,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8494,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8494,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8495,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8495,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8496,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8496,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8497,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8497,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8498,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8498,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8499,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8499,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8500,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8500,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8501,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8501,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8502,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8502,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8506,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8506,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8508,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8508,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8509,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8509,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8510,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8510,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8511,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8511,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8530,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8530,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8531,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8531,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8532,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8532,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8534,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8534,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8535,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8535,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8536,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8536,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8537,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8537,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8538,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8538,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8539,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8539,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8540,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8540,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8541,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8541,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8542,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8542,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8543,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8543,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8545,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8545,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8547,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8547,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8548,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8548,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8549,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8549,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8551,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8551,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8553,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8553,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8556,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8556,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8557,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8557,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8559,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8559,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8560,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8560,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8561,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8561,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8562,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8562,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8563,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8563,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8564,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8564,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8565,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8565,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8566,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8566,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8567,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8567,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8568,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8568,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8569,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8569,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8570,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8570,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8571,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8571,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8572,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8572,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8573,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8573,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8574,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8574,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8575,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8575,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8576,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8576,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8577,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8577,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8578,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8578,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8584,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8584,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8589,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8589,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8590,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8590,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8593,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8593,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8594,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8594,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8595,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8595,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8597,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8597,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8598,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8598,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8599,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8599,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8600,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8600,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8601,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8601,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8602,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8602,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8609,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8609,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8627,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8627,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8628,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8628,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8629,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8629,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8630,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8630,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8633,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8633,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8634,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8634,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8635,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8635,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8639,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8639,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8640,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8640,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8641,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8641,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8642,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8642,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8643,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8643,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8645,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8645,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8646,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8646,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8647,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8647,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8648,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8648,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8649,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8649,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8650,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8650,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8651,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8651,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8652,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8652,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8653,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8653,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8654,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8654,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8655,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8655,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8656,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8656,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8657,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8657,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8658,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8658,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8659,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8659,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8660,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8660,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8661,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8661,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8662,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8662,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8663,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8663,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8664,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8664,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8665,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8665,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8666,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8666,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8667,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8667,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8668,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8668,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8669,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8669,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8670,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8670,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8671,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8671,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8672,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8672,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8673,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8673,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8674,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8674,TOTAL,N/A,0,0,
